language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
yoso1239,n,d,-,o,7,-,-,o,-,-,-,-,-,-,-
ocot1243,n,d,-,o,7,-,-,o,-,-,-,-,-,-,-
magd1235,-,t,S,i,k,-,-,a,-,-,-,-,-,-,-
magd1235,-,t,S,i,k,-,-,a,-,-,-,-,-,-,-
alco1235,-,t,-,o,k,-,-,a,-,-,-,-,-,-,-
alco1235,-,t,-,o,k,-,-,a,-,-,-,-,-,-,-
alac1244,-,t,S,i,k,i,b,a,-,-,-,-,-,-,-
alac1244,-,t,S,i,k,i,b,a,-,-,-,-,-,-,-
alac1244,-,t,S,i,k,i,b,a,-,-,-,-,-,-,-
mixt1425,-,t,s,i,k,-,-,a,b,i,t,S,-,-,i
mixt1425,-,t,s,i,k,-,-,a,b,i,t,S,-,-,i
mixt1425,-,t,s,i,k,-,-,a,b,i,t,S,-,-,i
mixt1425,n,d,-,o,7,-,-,o,-,-,-,-,-,-,-
juxt1235,-,t,-,i,k,-,-,a,-,-,-,-,-,-,-
juxt1235,-,t,-,i,k,-,-,a,-,-,-,-,-,-,-
chay1249,-,t,y,i,k,-,-,a,-,-,-,s,o,7,o
chay1249,-,t,y,i,k,-,-,a,-,-,-,s,o,7,o
chay1249,-,t,y,i,k,-,-,a,-,-,-,s,o,7,o
jami1235,-,t,-,i,k,-,-,a,-,-,-,-,-,-,-
jami1235,-,t,-,i,k,-,-,a,-,-,-,-,-,-,-
sanj1281,-,t,y,i,k,-,-,a,-,-,-,-,-,-,-
sanj1281,-,t,y,i,k,-,-,a,-,-,-,-,-,-,-
chic1273,-,-,S,u,g,-,-,u,-,-,t,-,-,-,i
sanm1298,-,t,S,u,k,-,-,u,-,-,t,-,-,-,i
copa1237,-,-,-,y,-,-,-,o,-,-,-,-,-,-,-
