language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
magd1235,-,5,u,-,Z,a,-,-,-,k,-,-,-,-,a
magd1235,-,5,u,-,Z,a,-,-,-,k,-,-,-,-,a
magd1235,-,Z,u,-,-,-,-,-,-,t,-,-,S,-,i
sanm1296,-,t,3,-,-,-,-,-,-,k,a,t,S,a,a
sanm1296,-,t,3,-,-,-,-,-,-,k,a,t,S,a,a
sant1436,-,y,u,-,y,a,-,-,-,k,-,-,-,-,a
sant1436,-,y,u,-,y,a,-,-,-,k,-,-,-,-,a
alco1235,-,y,-,-,-,a,-,-,-,k,-,-,-,-,a
coic1238,-,y,-,-,-,a,-,-,-,k,-,-,-,-,a
coic1238,-,y,-,-,-,u,-,-,-,t,-,-,S,-,i
yolo1241,-,y,-,-,-,u,-,-,-,t,-,-,S,-,i
alac1244,-,y,-,-,-,a,-,-,-,-,-,-,-,-,a
sanm1291,-,y,-,-,-,a,-,-,-,k,-,-,-,-,a
juxt1235,-,m,-,-,-,a,-,-,-,t,-,-,S,-,i
sila1250,-,y,-,-,-,a,-,-,-,k,-,-,-,-,a
mixt1425,-,y,-,-,-,a,-,-,-,k,-,-,-,-,a
mixt1425,-,5,-,-,-,u,-,-,-,7,-,-,-,-,u
mixt1425,-,Z,-,-,-,a,-,-,-,k,-,-,-,-,a
chay1249,-,5,i,-,y,a,-,-,-,k,-,-,-,-,a
chay1249,-,5,i,-,y,a,-,-,-,k,-,-,-,-,a
sanj1281,-,y,u,t,y,-,-,-,-,-,-,-,-,-,i
sant1437,-,y,-,-,-,u,-,-,-,n,-,-,-,-,i
tepe1280,i,y,-,-,-,a,-,-,-,k,-,-,-,-,a
chic1273,-,y,-,-,-,a,h,y,o,7,-,-,-,-,o
chic1273,-,y,-,-,-,a,h,y,o,7,-,-,-,-,o
chic1273,-,y,-,-,-,a,-,-,-,h,-,-,-,-,-
sanm1298,n,i,-,-,n,3,-,-,-,h,-,-,-,-,-
