language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
sanj1282,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,i,-
yucu1250,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,i,-
nort2985,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,u,-
soya1236,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,a,-
soya1236,-,-,-,t,-,S,i,l,-,u,-,-,t,S,-,i,-
soya1236,-,-,-,t,-,S,i,l,-,u,-,-,t,S,-,i,-
soya1236,-,-,-,t,-,S,i,l,-,u,-,-,t,S,-,i,-
soya1236,-,-,-,t,-,S,i,l,-,u,-,-,t,S,-,i,-
apas1235,-,-,-,-,-,-,-,Z,-,i,-,-,k,-,-,i,-
apas1235,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
apas1235,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
apas1235,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
tida1235,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
tida1235,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
tama1339,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
tama1339,-,-,-,-,-,-,-,l,-,u,-,-,t,S,-,i,-
tama1339,-,-,-,k,-,w,a,l,-,-,-,-,-,-,-,i,-
tama1339,-,-,-,k,-,w,a,l,-,-,-,-,-,-,-,i,-
huit1252,-,-,-,t,-,S,i,w,-,i,-,-,-,-,-,i,-
huit1252,-,-,-,t,-,S,i,w,-,i,-,-,-,-,-,i,-
sind1277,n,d,i,t,-,S,i,l,-,u,-,-,t,S,-,i,-
sind1277,n,d,i,t,-,S,i,l,-,u,-,-,t,S,-,i,-
sanm1294,-,-,-,-,-,-,-,l,-,u,7,-,t,S,-,i,-
sanm1294,-,-,-,-,-,-,-,l,-,u,7,-,t,S,-,i,-
peno1244,-,-,-,-,-,-,-,l,-,i,-,-,7,l,-,i,-
atat1238,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,i,-
yoso1239,-,-,-,-,-,-,-,k,-,w,a,-,t,S,-,i,-
yoso1239,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,u,-
sanm1295,-,-,-,-,-,-,-,k,-,w,a,-,t,S,-,i,-
sanm1295,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,i,-
ocot1243,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,i,-
magd1235,-,-,-,-,-,-,-,l,-,i,k,-,-,-,-,i,-
magd1235,-,-,-,-,-,-,-,k,w,e,t,-,S,-,-,i,-
magd1235,-,-,-,-,-,-,-,t,-,i,7,-,-,-,-,i,-
magd1235,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,e,-
magd1235,-,-,-,-,-,-,-,t,S,i,7,-,l,-,-,i,-
magd1235,-,-,-,-,-,-,-,t,S,i,7,-,l,-,-,i,-
magd1235,-,-,-,-,-,-,-,t,S,i,7,-,-,-,-,i,-
taca1257,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,u,-
itun1239,-,-,-,-,-,-,-,l,-,u,-,-,l,-,-,u,-
itun1239,-,-,-,-,-,-,-,t,S,a,-,-,l,-,-,a,-
sant1439,-,-,-,-,-,-,-,-,-,-,-,-,l,3,-,3,-
sant1439,-,-,-,-,-,-,-,t,S,a,-,-,l,-,-,a,-
