language,x1,x2,x3,x4,x5,x6,x7
sant1440,Z,o,7,-,-,o,-
ocot1243,Z,o,7,-,-,o,-
sanp1259,Z,o,7,-,-,o,-
yoso1239,y,o,7,-,-,o,-
sanm1295,Z,o,7,-,-,o,-
atat1238,Z,o,7,-,-,o,-
ayut1236,y,o,7,-,-,o,7
sant1436,y,o,7,-,-,o,7
alco1235,y,o,7,-,-,o,-
alco1235,y,o,7,-,-,o,-
coic1238,y,o,7,-,-,o,-
yolo1241,y,o,7,-,-,o,-
alac1244,y,o,7,-,-,o,-
xoch1238,y,o,7,-,-,o,-
sanm1291,y,o,7,-,-,o,-
juxt1235,Z,o,7,-,-,o,-
sila1250,y,o,7,-,-,o,-
sila1250,Z,o,7,-,-,o,-
mixt1425,y,o,7,-,-,o,-
chay1249,y,o,7,-,-,o,-
jami1235,y,o,7,-,-,o,-
pino1237,y,o,7,-,-,o,-
sant1445,Z,o,7,-,-,o,-
caca1250,Z,o,7,-,-,o,-
sout3001,y,o,7,-,-,o,-
coat1241,S,o,7,-,-,o,-
sant1437,-,-,7,i,y,u,-
chic1273,n,e,7,-,-,e,-
sanm1298,-,-,n,-,-,e,-
copa1237,n,e,7,-,-,-,-
