language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
atat1238,t,S,-,e,n,-,g,-,o,-
magd1235,-,h,-,a,-,-,k,-,o,-
alco1235,-,S,-,a,-,-,k,-,o,-
yolo1241,-,S,-,a,-,-,k,-,o,-
alac1244,-,S,-,a,-,-,k,-,o,-
mixt1425,t,s,-,o,-,-,k,-,o,-
mixt1425,t,s,-,o,-,-,k,-,o,-
mixt1425,t,s,-,o,-,-,k,-,o,-
juxt1235,-,l,-,a,n,-,g,-,o,-
sila1250,-,s,-,a,-,-,k,w,a,-
sant1436,t,S,-,a,-,-,k,-,o,-
chay1249,-,s,-,o,-,-,k,-,o,-
jami1235,-,t,-,3,m,a,7,-,a,-
jami1235,-,t,-,3,m,a,7,-,a,-
sanj1281,t,s,-,o,-,-,k,-,o,-
chic1273,-,t,-,a,-,-,k,-,3,h
sanm1298,-,T,n,a,-,-,k,-,i,h
copa1237,-,n,-,e,-,-,k,-,o,7
