language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
magd1235,-,-,k,w,a,-,-,-,-,a,-
sant1440,-,-,k,w,a,-,-,-,-,a,-
ocot1243,-,-,k,w,a,-,-,-,-,a,-
sanp1259,-,-,k,w,a,-,-,-,-,a,-
sana1284,x,a,k,w,a,-,-,-,-,a,-
sana1284,x,a,k,w,a,-,-,-,-,a,-
yucu1250,-,-,k,w,a,-,-,-,-,a,-
sanm1292,-,-,k,w,a,-,-,-,-,a,-
sanm1296,-,-,k,w,a,-,-,-,-,a,-
yoso1239,-,-,k,w,a,-,-,-,-,a,-
sanm1295,-,-,k,w,a,-,-,-,-,a,-
sanm1295,x,a,k,w,a,-,-,-,-,a,-
sanm1295,x,a,k,w,a,-,-,-,-,a,-
atat1238,-,-,k,w,a,-,-,-,-,a,-
taca1257,-,-,k,w,a,-,-,-,-,a,-
nort2985,x,a,k,w,a,-,-,-,-,a,-
nort2985,x,a,k,w,a,-,-,-,-,a,-
itun1239,-,-,k,w,a,-,-,-,-,a,-
sant1439,-,-,k,w,a,-,-,-,-,a,-
nuyo1238,-,-,k,w,a,-,-,-,-,a,-
yucu1249,-,-,k,w,a,-,-,-,-,a,-
ayut1236,-,-,k,w,a,-,-,-,-,a,-
sant1436,-,-,k,w,a,-,-,-,-,a,-
alco1235,-,-,k,w,a,-,-,-,-,a,-
alco1235,-,-,k,w,a,-,-,-,-,a,-
coic1238,-,-,k,w,a,-,-,-,-,a,-
coic1238,-,-,k,w,a,-,-,-,-,a,-
yolo1241,-,-,k,w,a,-,-,-,-,a,-
alac1244,-,-,k,w,a,-,-,-,-,a,-
alac1244,-,-,k,w,a,-,-,-,-,a,-
xoch1238,-,-,k,w,a,-,-,-,-,a,-
sanm1291,-,-,k,w,a,-,-,-,-,a,-
sanm1291,-,-,k,w,a,-,-,-,-,a,-
juxt1235,-,-,k,w,a,-,-,-,-,a,-
juxt1235,-,-,k,w,a,-,-,-,-,a,-
sila1250,-,-,k,w,a,-,-,-,-,a,-
sila1250,-,-,k,w,a,-,-,-,-,a,-
sila1250,-,-,k,w,a,-,-,-,-,a,-
sila1250,-,-,k,w,a,-,-,-,-,a,-
sila1250,-,-,k,w,a,-,-,-,-,a,-
mixt1425,-,-,k,w,a,-,-,-,-,a,-
mixt1425,-,-,k,w,a,-,-,-,-,a,-
mixt1425,-,-,k,w,a,-,-,-,-,a,-
mixt1425,-,-,k,w,-,-,-,-,-,a,-
cuat1239,-,-,k,w,a,-,-,-,-,a,-
tutu1243,-,-,k,w,a,-,-,-,-,a,-
sant1441,-,-,k,w,a,-,-,-,-,a,-
chay1249,-,-,k,w,a,-,-,-,-,a,-
chay1249,-,-,k,w,a,-,-,-,-,a,-
jami1235,-,-,k,w,a,-,-,-,-,a,-
sanj1281,-,-,k,w,a,-,-,-,-,a,-
pino1237,-,-,k,w,a,-,-,-,-,a,-
pino1237,-,-,k,w,a,-,-,-,-,a,-
pino1237,-,-,k,w,a,-,-,-,-,a,-
pino1237,-,-,k,w,a,-,-,-,-,a,-
ixta1235,-,-,k,w,a,-,-,-,-,a,-
tama1339,-,-,k,w,a,-,-,-,-,a,-
tama1339,-,-,k,w,a,-,-,-,-,a,-
huit1252,-,-,x,w,a,-,-,-,-,a,-
sind1277,-,-,k,w,a,-,-,-,-,a,-
sanm1294,-,-,x,w,a,-,-,-,-,a,-
diux1236,-,-,k,w,a,-,-,-,-,a,-
diux1236,-,-,k,w,a,-,-,-,-,a,-
sant1445,-,-,k,w,a,-,-,-,-,a,-
peno1244,-,-,k,w,a,-,-,-,-,a,-
sant1446,-,-,k,w,a,-,-,-,-,a,-
tida1235,-,-,k,w,a,-,-,-,-,a,-
sanj1282,-,-,k,w,a,-,-,-,-,a,-
soya1236,-,-,k,w,a,-,-,-,-,a,-
apas1235,-,-,k,w,a,-,-,-,-,a,-
apas1235,-,-,k,w,a,-,-,-,-,a,-
caca1250,-,-,k,w,a,-,-,-,-,a,-
yucu1251,-,-,k,w,a,-,-,-,-,a,-
chaz1235,-,-,k,w,a,-,-,-,-,a,-
chaz1235,-,-,k,w,a,-,-,-,-,a,-
sout3001,-,-,k,w,a,-,-,-,-,a,-
sout3001,-,-,k,w,a,-,-,-,-,a,-
chig1239,-,-,k,w,a,-,-,-,-,a,-
coat1241,-,-,k,w,a,-,-,-,-,a,-
cuya1240,-,-,k,w,a,-,-,-,-,a,-
cuya1240,-,-,k,w,a,-,-,-,-,a,-
yoso1238,-,-,k,w,a,-,-,-,-,a,-
sant1437,-,-,k,w,-,-,-,-,-,a,-
tepe1280,-,-,k,w,-,-,-,-,-,a,-
chic1273,-,-,-,m,a,-,-,-,y,a,h
chic1273,-,-,g,w,a,m,i,a,7,a,-
chic1273,-,-,g,w,a,m,i,a,7,a,-
sanm1298,-,-,-,m,a,-,-,-,y,a,h
copa1237,-,-,m,-,-,-,-,-,-,i,-
