language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
magd1235,-,h,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sant1440,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
ocot1243,-,x,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sanp1259,-,x,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sana1284,-,x,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
yucu1250,-,x,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
sanm1292,-,x,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sanm1296,-,x,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
yoso1239,-,x,y,3,t,-,-,-,-,-,-,3,-,-,-,-,-
sanm1295,-,x,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
atat1238,-,Z,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
taca1257,-,S,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
nort2985,-,x,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
itun1239,-,y,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
sant1439,-,y,-,3,t,-,-,-,-,-,-,3,-,-,-,-,-
nuyo1238,-,-,-,i,t,-,-,-,-,-,-,3,-,-,-,-,-
yucu1249,-,-,-,i,t,-,-,-,-,-,-,3,-,-,-,-,-
ayut1236,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sant1436,t,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
alco1235,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
alco1235,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
coic1238,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
coic1238,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
yolo1241,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
alac1244,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sanm1291,-,S,-,i,t,-,-,-,-,-,s,i,-,-,-,-,-
sanm1291,-,S,-,i,t,-,-,-,-,-,s,i,-,-,-,-,-
juxt1235,-,S,-,i,t,-,-,-,-,-,S,i,-,-,-,-,-
juxt1235,-,S,-,i,t,-,-,-,-,-,y,i,-,-,-,-,-
sila1250,-,s,-,3,t,-,-,-,-,-,-,i,k,a,7,n,u
sila1250,-,s,-,3,t,-,-,-,-,-,-,i,k,a,7,n,u
sila1250,-,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sila1250,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sila1250,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
sila1250,-,s,-,u,t,-,-,-,-,-,-,i,-,-,-,-,-
sila1250,-,S,-,i,t,-,-,-,-,-,-,i,k,a,7,n,u
sila1250,-,S,-,i,t,-,-,-,-,-,-,i,k,a,7,n,u
mixt1425,t,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
mixt1425,t,s,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
mixt1425,t,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
cuat1239,-,S,-,i,t,-,-,-,-,-,-,i,-,-,-,-,-
