language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
sanj1282,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,e,-,8,-,-,-,e
yucu1250,-,-,-,t,-,-,-,-,-,-,-,-,S,-,-,-,i,-,-,-,-,-,i
soya1236,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,a,-,8,-,-,-,a
apas1235,n,d,u,t,-,-,-,s,a,-,-,-,t,-,-,-,a,-,t,-,-,-,a
apas1235,n,d,u,t,-,-,-,s,a,-,-,-,t,-,-,-,a,-,t,-,-,-,a
apas1235,n,d,u,t,-,-,-,s,a,-,-,-,8,-,-,-,a,-,8,-,-,-,a
apas1235,n,d,u,t,-,-,-,s,a,-,-,-,8,-,-,-,a,-,8,-,-,-,a
tida1235,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,e,-,8,-,-,-,e
tama1339,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,e,-,8,-,-,-,e
huit1252,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,e,-,8,-,-,-,e
huit1252,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,a,-,t,S,i,-,i
huit1252,-,-,-,-,-,-,-,-,-,-,-,-,8,-,-,-,a,-,t,S,i,-,i
sind1277,-,-,-,t,-,-,-,-,e,-,-,-,8,-,-,-,e,-,8,-,-,-,e
sind1277,-,-,-,t,-,-,-,-,e,-,-,-,8,-,-,-,e,-,8,-,-,-,e
sanm1294,-,-,-,t,-,-,-,-,e,-,-,-,8,-,-,-,e,-,8,-,-,-,e
sanm1294,-,-,-,t,-,-,-,-,e,-,-,-,8,-,-,-,e,-,8,-,-,-,e
peno1244,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,l,-,-,-,e
peno1244,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,e,-,l,-,-,-,e
yoso1239,-,-,-,t,-,-,-,-,i,-,-,-,S,-,-,-,e,-,S,-,-,-,e
yoso1239,-,-,-,t,-,-,-,-,i,-,-,-,S,-,-,-,e,-,S,-,-,-,e
sanm1295,-,-,-,t,-,-,-,-,3,-,-,-,S,-,-,-,e,-,S,-,-,-,e
sanm1295,-,-,-,t,-,-,-,-,3,-,-,-,S,-,-,-,e,-,S,-,-,-,e
magd1235,n,-,-,d,-,-,-,-,e,-,-,-,S,-,-,-,e,-,S,-,-,-,e
magd1235,n,-,-,d,-,-,-,-,e,-,-,-,S,-,-,-,e,-,S,-,-,-,e
itun1239,-,-,-,t,-,-,-,-,e,-,-,-,S,-,-,-,e,-,S,-,-,-,e
itun1239,-,-,-,t,-,-,-,-,e,-,-,-,S,-,-,-,e,-,S,-,-,-,e
sant1439,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,t,-,-,-,e
alco1235,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,S,-,-,-,a
alco1235,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,S,-,-,-,a
ayut1236,-,-,-,t,-,-,-,-,-,-,-,-,y,-,-,-,a,-,S,-,-,-,a
mixt1425,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,a
mixt1425,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,a
mixt1425,-,-,-,t,y,a,t,y,a,-,-,-,S,-,-,-,a,-,S,-,-,-,a
mixt1425,-,-,-,t,y,a,t,y,a,-,-,-,S,-,-,-,a,-,S,-,-,-,a
mixt1425,n,-,-,t,-,-,-,S,e,-,-,-,S,-,-,-,a,-,S,-,-,-,a
mixt1425,n,-,-,t,-,-,-,S,e,-,-,-,S,-,-,-,a,-,S,-,-,-,a
