language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
magd1235,-,-,-,-,h,-,i,-,-,t,-,-,-,o,-,7,-,o,-
magd1235,-,-,-,-,h,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sant1440,-,-,-,-,x,i,i,-,-,t,-,-,-,o,-,7,-,o,-
sant1440,-,-,-,-,x,i,i,-,-,t,-,-,-,o,-,7,-,o,-
ocot1243,-,-,-,-,x,-,e,-,-,t,-,-,-,o,-,7,-,o,-
ocot1243,-,-,-,-,x,-,e,-,-,t,-,-,-,o,-,7,-,o,-
sanp1259,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sanp1259,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sana1284,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sana1284,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
yucu1250,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
yucu1250,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sanm1292,m,a,a,n,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sanm1292,m,a,a,n,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-
sanm1296,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sanm1296,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
yoso1239,-,-,-,-,S,-,i,-,-,-,-,-,-,-,-,-,-,i,-
yoso1239,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
yoso1239,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sanm1295,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
sanm1295,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
atat1238,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
atat1238,-,-,-,-,x,-,i,-,-,t,-,-,-,o,-,7,-,o,-
taca1257,-,-,-,-,S,-,i,-,-,t,-,-,-,o,-,7,-,o,-
taca1257,-,-,-,-,S,-,i,-,-,t,-,-,-,o,-,7,-,o,-
