language,x1,x2,x3,x4,x5,x6,x7
magd1235,-,-,u,-,S,i,-
sant1440,-,-,u,-,S,i,-
ocot1243,-,-,u,-,S,i,-
sanp1259,-,-,u,-,S,i,-
sana1284,-,-,u,-,S,i,-
yucu1250,-,-,u,-,x,i,-
sanm1292,-,-,u,-,S,i,-
sanm1296,-,-,u,-,S,i,-
yoso1239,-,-,u,-,S,i,-
sanm1295,-,-,u,-,x,i,-
atat1238,-,-,u,-,S,i,-
taca1257,-,-,u,-,S,i,-
nort2985,-,-,u,-,S,i,-
itun1239,-,-,u,-,x,i,-
sant1439,-,-,u,-,x,i,-
nuyo1238,-,-,u,-,x,i,-
yucu1249,-,-,u,-,S,i,-
ayut1236,-,-,u,-,S,i,-
sant1436,-,-,u,t,S,i,-
alco1235,-,-,u,-,S,i,-
alco1235,-,-,u,-,S,i,-
coic1238,-,-,u,-,S,i,-
coic1238,-,-,u,-,S,i,-
yolo1241,-,-,u,-,S,i,-
alac1244,-,-,u,-,S,u,-
alac1244,-,-,u,-,S,u,-
xoch1238,-,-,u,-,S,i,-
sanm1291,-,-,u,-,S,i,-
sanm1291,-,-,u,-,S,i,-
juxt1235,-,-,i,-,S,i,-
juxt1235,-,-,u,-,S,i,-
sila1250,-,-,u,-,s,i,-
sila1250,-,-,u,-,S,u,-
sila1250,-,-,u,-,S,u,-
sila1250,-,-,u,-,S,u,-
sila1250,-,-,3,-,S,3,-
mixt1425,-,-,u,t,s,i,-
mixt1425,-,-,u,t,s,i,-
mixt1425,-,-,u,t,S,i,-
mixt1425,-,-,u,t,s,i,-
cuat1239,-,-,u,-,S,i,-
tutu1243,-,-,u,t,S,i,-
sant1441,-,-,u,-,s,i,-
chay1249,-,-,u,-,s,i,-
chay1249,-,-,u,t,S,i,-
jami1235,-,-,u,t,S,i,-
sanj1281,-,-,u,t,s,i,-
pino1237,-,-,u,t,S,i,-
pino1237,-,-,u,t,S,i,-
pino1237,-,-,u,t,S,i,-
pino1237,-,-,u,t,S,i,-
ixta1235,-,-,u,t,S,i,-
tama1339,-,-,u,-,S,3,-
tama1339,-,-,3,-,S,3,-
huit1252,-,-,u,-,S,i,-
sind1277,-,-,u,-,S,i,-
sanm1294,-,-,u,-,S,i,-
diux1236,-,-,u,-,S,i,-
diux1236,-,-,u,-,S,i,-
sant1445,-,-,u,-,S,i,-
peno1244,-,-,u,-,S,i,-
sant1446,-,-,u,-,S,i,-
tida1235,-,-,u,-,S,i,-
sanj1282,-,-,u,-,S,i,-
soya1236,-,-,u,-,S,i,-
apas1235,-,-,u,-,S,i,-
apas1235,-,-,u,-,S,i,-
caca1250,-,-,3,-,S,i,-
yucu1251,-,-,u,-,S,i,-
chaz1235,-,-,u,-,S,i,-
chaz1235,-,-,u,-,S,i,-
sout3001,-,-,u,-,S,i,-
sout3001,-,-,u,-,S,i,-
chig1239,-,-,u,-,S,i,-
coat1241,-,-,u,7,S,i,-
cuya1240,-,-,u,-,S,i,-
cuya1240,-,-,u,-,S,i,-
yoso1238,-,-,u,-,S,i,-
sant1437,n,d,i,t,S,i,-
sant1437,n,d,i,t,S,i,-
tepe1280,n,d,i,t,S,i,-
tepe1280,n,d,i,t,S,i,-
chic1273,-,-,t,-,S,i,7
chic1273,-,-,-,-,S,i,a
sanm1298,-,-,t,-,S,i,7
copa1237,-,-,t,-,S,i,7
