language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
sanp1259,-,-,-,s,-,-,-,a,-,-,7,m,a
sanm1295,-,-,-,s,-,-,-,a,-,-,7,m,a
sant1436,-,-,-,y,-,-,-,a,-,-,7,m,a
alco1235,-,-,-,s,-,-,-,a,-,-,m,-,a
alac1244,-,-,-,t,-,i,k,o,-,-,t,-,o
alac1244,-,-,-,t,-,i,k,o,-,-,t,-,o
xoch1238,-,-,-,t,-,-,-,o,-,-,t,-,o
xoch1238,-,-,-,t,-,i,k,o,-,-,t,-,o
xoch1238,-,-,-,t,-,i,k,o,-,-,t,-,o
sanm1291,-,-,t,s,-,y,-,a,-,-,-,-,a
juxt1235,-,-,-,t,S,i,k,o,-,-,t,-,o
juxt1235,-,-,-,t,S,i,k,o,-,-,t,-,o
sila1250,-,-,-,-,-,-,h,a,-,-,m,-,a
mixt1425,-,-,-,s,-,-,-,a,-,-,7,m,a
mixt1425,-,-,-,s,-,-,-,a,-,-,7,m,a
pino1237,-,-,-,s,-,-,-,a,-,-,7,m,a
caca1250,-,-,-,8,-,-,-,a,-,-,7,m,a
sout3001,-,-,-,8,-,-,-,a,-,-,7,m,a
coat1241,-,-,-,8,-,-,-,a,-,-,7,m,a
yoso1238,-,-,-,s,-,-,-,a,-,-,7,-,u
tepe1280,-,-,-,t,-,-,-,i,-,-,n,-,u
chic1273,k,a,t,s,-,-,-,i,-,-,y,-,-
copa1237,y,a,t,s,-,-,-,e,-,-,h,-,-
copa1237,-,-,-,s,-,-,-,a,g,a,7,-,-
