language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
sanj1282,-,S,u,k,-,-,-,-,u,-,-,-,-
yucu1250,-,Z,u,k,-,-,-,-,u,-,-,-,-
nort2985,-,Z,u,k,-,-,-,-,u,-,-,-,-
soya1236,-,Z,u,k,-,-,-,-,u,-,-,-,-
apas1235,-,Z,u,k,-,-,-,-,u,-,-,-,-
apas1235,-,Z,u,k,-,-,-,-,u,-,-,-,-
tida1235,-,Z,u,k,-,-,-,-,u,-,-,-,-
tama1339,-,Z,u,k,-,-,-,-,u,-,-,-,-
tama1339,-,y,3,k,-,-,-,-,u,-,-,-,-
huit1252,-,Z,u,k,-,-,-,-,u,-,-,-,-
sind1277,-,Z,u,k,-,-,-,-,u,-,-,-,-
sanm1294,-,Z,u,k,-,-,-,-,u,-,-,-,-
peno1244,-,Z,u,k,-,-,-,-,u,-,-,-,-
peno1244,t,S,3,-,-,-,-,-,3,-,-,-,-
atat1238,-,Z,u,k,-,-,-,-,u,-,-,-,-
yoso1239,-,y,u,k,-,-,-,-,u,-,-,-,-
sanm1295,-,Z,u,k,-,-,-,-,u,-,-,-,-
ocot1243,-,Z,u,k,-,-,-,-,u,-,-,-,-
magd1235,-,Z,u,k,-,-,-,-,u,-,-,-,-
taca1257,-,Z,u,k,-,-,-,-,u,-,-,-,-
itun1239,-,y,u,k,-,-,-,-,u,-,-,-,-
sant1439,-,y,u,k,-,-,-,-,u,-,-,-,-
alco1235,-,-,-,k,o,7,n,d,o,-,-,-,-
alco1235,-,-,i,k,-,-,-,-,u,-,-,-,-
yolo1241,-,y,u,k,-,-,-,-,u,-,-,-,-
alac1244,-,y,u,k,-,-,-,-,u,-,-,-,-
alac1244,-,y,3,k,-,-,-,-,3,-,-,-,-
ayut1236,-,-,i,k,-,-,-,-,u,-,7,-,-
mixt1425,-,y,u,k,-,-,-,-,u,-,-,-,-
mixt1425,-,y,u,k,-,-,-,-,u,-,-,-,-
mixt1425,-,Z,u,k,-,-,-,-,u,-,-,-,-
juxt1235,-,Z,i,k,-,-,-,-,i,-,-,-,-
juxt1235,-,Z,u,k,-,-,-,-,u,-,-,-,-
sila1250,-,y,u,k,-,-,-,-,u,-,-,-,-
sila1250,-,Z,u,k,-,-,-,-,u,-,-,-,-
sila1250,-,Z,u,k,-,-,-,-,u,-,-,-,-
sila1250,-,Z,u,k,-,-,-,-,u,-,-,-,-
sila1250,-,-,-,t,-,-,-,-,i,-,n,a,a
sila1250,-,-,-,t,-,-,-,-,i,-,n,a,a
sant1436,-,y,u,k,-,-,-,-,u,-,7,-,-
chay1249,-,y,u,k,-,-,-,-,u,-,-,-,-
chay1249,-,y,u,k,-,-,-,-,u,-,-,-,-
jami1235,-,y,u,k,-,-,-,-,u,-,-,-,-
sanj1281,-,y,u,k,-,-,-,-,u,-,-,-,-
pino1237,-,y,u,k,-,-,-,-,u,-,-,-,-
pino1237,-,y,u,k,-,-,-,-,u,-,-,-,-
pino1237,-,y,u,k,-,-,-,-,u,-,-,-,-
pino1237,-,y,u,k,-,-,-,-,u,-,-,-,-
tutu1243,-,y,u,k,-,-,-,-,u,-,-,-,-
ixta1235,-,y,u,k,-,-,-,-,u,-,-,-,-
chaz1235,-,y,u,k,-,-,-,-,u,-,-,-,-
chaz1235,-,y,u,k,-,-,-,-,u,-,-,-,-
sout3001,-,y,u,k,-,-,-,-,u,-,-,-,-
sout3001,-,Z,u,k,-,-,-,-,u,-,-,-,-
chig1239,-,y,u,k,-,-,-,-,u,-,-,-,-
caca1250,-,Z,3,k,-,-,-,-,3,-,-,-,-
coat1241,-,S,u,k,-,-,-,-,u,-,-,-,-
cuya1240,-,y,u,k,-,-,-,-,u,-,-,-,-
cuya1240,n,d,a,x,-,-,-,-,i,-,-,-,-
cuya1240,-,y,u,k,-,-,-,-,u,-,-,-,-
cuya1240,n,d,a,x,-,-,-,-,i,-,-,-,-
chic1273,-,-,-,k,-,-,-,-,3,-,h,-,-
chic1273,-,-,-,k,-,-,-,-,i,y,7,-,a
sanm1298,-,-,-,k,-,-,-,-,i,-,h,-,-
copa1237,-,-,-,k,-,-,-,-,i,-,h,-,-
