language,x1,x2,x3,x4,x5,x6,x7
ocot1243,k,a,-,-,-,a,-
sanp1259,k,a,-,-,-,a,-
sanm1296,k,a,-,-,-,a,-
yoso1239,k,a,-,-,-,a,-
sanm1295,k,a,-,-,-,a,-
atat1238,k,a,-,-,-,a,-
ayut1236,k,a,-,-,-,a,-
sant1436,k,a,-,-,-,a,-
alco1235,k,a,-,-,-,a,-
yolo1241,k,a,-,-,-,a,-
alac1244,k,a,-,-,-,a,-
sila1250,k,a,-,-,-,a,-
mixt1425,k,a,-,-,-,a,-
mixt1425,k,a,-,-,-,a,-
chay1249,k,a,-,-,-,a,-
jami1235,k,a,-,-,-,a,-
sanj1281,k,a,-,-,-,a,-
pino1237,k,a,-,-,-,a,-
diux1236,k,a,-,-,-,a,-
caca1250,k,a,-,-,-,a,-
sout3001,k,a,-,-,-,a,-
coat1241,k,a,-,-,-,a,-
chic1273,g,a,g,a,7,a,-
sanm1298,k,a,g,-,-,a,-
copa1237,-,a,g,-,-,a,7
