language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
magd1235,-,-,-,-,k,w,e,-,e,-,-
sant1440,-,-,-,-,k,w,e,-,e,-,-
ocot1243,-,-,-,-,k,w,e,-,e,-,-
sanp1259,-,-,-,-,k,w,e,-,e,-,-
sana1284,-,-,-,-,k,w,e,-,e,-,-
yucu1250,-,-,-,-,k,w,e,-,e,n,i
yucu1250,-,-,-,-,k,w,e,-,e,n,i
sanm1292,-,-,-,-,k,w,e,-,e,-,-
sanm1296,-,-,-,-,k,w,e,-,e,-,-
yoso1239,-,-,-,-,k,w,e,-,e,n,i
yoso1239,-,-,-,-,k,w,e,-,e,n,i
yoso1239,-,-,-,-,k,w,e,-,e,-,-
sanm1295,-,-,-,-,k,w,e,-,e,-,-
atat1238,-,-,-,-,k,w,e,-,e,-,-
taca1257,-,-,-,-,k,w,e,-,e,-,-
nort2985,-,-,-,-,k,w,e,-,e,-,-
itun1239,-,-,-,-,k,w,e,-,e,-,-
sant1439,-,-,-,-,k,w,e,-,e,-,-
nuyo1238,-,-,-,-,k,w,e,-,e,-,-
yucu1249,-,-,-,-,k,w,e,-,e,-,-
ayut1236,-,-,-,-,k,w,i,-,e,-,-
sant1436,-,-,-,-,k,w,e,-,e,-,-
alco1235,-,-,-,-,k,w,e,-,e,-,-
alco1235,-,-,-,-,k,w,-,-,e,-,-
coic1238,-,-,-,-,k,w,e,-,e,-,-
coic1238,-,-,-,-,k,w,e,-,e,-,-
yolo1241,-,-,-,-,k,w,e,-,e,-,-
alac1244,-,-,-,-,k,w,e,-,e,-,-
alac1244,-,-,-,-,k,w,e,-,e,-,-
xoch1238,-,-,-,-,k,w,e,-,e,-,-
sanm1291,-,-,-,-,k,w,e,-,e,-,-
sanm1291,-,-,-,-,k,w,e,-,e,-,-
juxt1235,-,-,-,-,k,w,e,-,e,-,-
juxt1235,-,-,-,-,k,w,e,-,e,-,-
sila1250,-,-,-,-,k,w,e,-,e,-,-
sila1250,-,-,-,-,k,w,e,-,e,-,o
sila1250,-,-,-,-,k,w,e,-,e,-,o
sila1250,-,-,-,-,k,w,e,-,e,-,-
sila1250,-,-,-,-,k,w,e,-,e,-,-
sila1250,-,-,-,-,k,w,e,-,e,-,-
sila1250,-,-,-,-,k,w,e,-,e,-,-
mixt1425,-,-,-,-,k,w,e,-,e,-,-
mixt1425,-,-,-,-,k,w,e,-,e,-,-
mixt1425,-,-,-,-,k,w,e,-,e,-,-
mixt1425,-,-,-,-,k,w,e,n,i,-,-
mixt1425,-,-,-,-,k,w,e,n,i,-,-
cuat1239,-,-,-,-,k,w,e,-,e,-,-
tutu1243,-,-,-,-,k,w,e,-,e,-,-
sant1441,-,-,-,-,k,w,e,-,e,-,-
chay1249,-,-,-,-,k,w,e,-,e,-,-
chay1249,-,-,-,-,k,w,e,-,e,-,-
jami1235,-,-,-,-,k,w,e,-,e,-,-
sanj1281,-,-,-,-,-,l,a,y,a,-,-
sanj1281,-,-,-,-,k,w,e,-,e,-,-
sanj1281,-,-,-,-,-,b,a,y,3,-,-
pino1237,-,-,-,-,k,w,e,-,e,n,i
pino1237,-,-,-,-,k,w,e,-,e,n,i
pino1237,-,-,-,-,k,w,e,-,e,-,-
pino1237,-,-,-,-,k,w,e,-,e,-,-
pino1237,-,-,-,-,k,w,e,-,e,-,-
ixta1235,-,-,-,-,k,w,e,-,e,5,i
ixta1235,-,-,-,-,k,w,e,-,e,5,i
tama1339,-,-,-,-,k,w,e,-,e,-,-
tama1339,-,-,-,-,k,w,e,-,e,-,-
huit1252,-,-,-,-,k,w,e,-,e,n,i
huit1252,-,-,-,-,k,w,e,-,e,n,i
sind1277,-,-,-,-,k,w,e,-,e,-,-
sanm1294,-,-,-,-,k,w,e,-,e,n,i
sanm1294,-,-,-,-,k,w,e,-,e,n,i
diux1236,-,-,-,-,k,w,e,-,e,-,-
diux1236,-,-,-,-,k,w,e,-,e,n,i
diux1236,-,-,-,-,k,w,e,-,e,n,i
diux1236,-,-,-,-,k,w,e,-,e,-,-
sant1445,-,-,-,-,k,w,e,-,e,-,-
peno1244,-,-,-,-,k,w,e,-,e,-,-
sant1446,-,-,-,-,k,w,e,-,e,-,-
tida1235,-,-,-,-,k,w,e,-,e,-,-
sanj1282,-,-,-,-,k,w,e,-,e,n,i
sanj1282,-,-,-,-,k,w,e,-,e,n,i
soya1236,-,-,-,-,k,w,e,-,e,-,-
apas1235,-,-,-,-,k,w,e,-,e,-,-
apas1235,-,-,-,-,k,w,e,-,e,n,i
apas1235,-,-,-,-,k,w,e,-,e,n,i
yucu1251,-,-,-,-,k,w,e,-,e,-,-
chaz1235,-,-,-,-,k,w,e,-,e,-,-
chaz1235,-,-,-,-,k,w,e,-,e,-,-
sout3001,-,-,-,-,k,w,e,-,e,-,-
sout3001,-,-,-,-,k,w,e,-,e,g,a
sout3001,-,-,-,-,k,w,e,-,e,g,a
chig1239,-,-,-,-,k,w,e,-,e,-,-
coat1241,-,-,-,-,k,w,i,-,i,-,-
coat1241,-,-,-,-,k,w,i,-,i,-,-
cuya1240,-,-,-,-,k,w,i,-,i,-,-
cuya1240,-,-,-,-,k,w,i,-,i,-,-
cuya1240,-,-,-,-,k,w,i,-,i,-,-
cuya1240,-,-,-,-,k,w,i,-,i,-,-
sant1437,-,-,-,-,-,y,i,n,u,-,-
chic1273,n,a,-,-,h,-,-,-,-,-,-
chic1273,n,i,n,o,7,-,-,-,a,-,-
sanm1298,n,a,-,-,h,-,-,-,-,-,-
