language,x1,x2,x3,x4,x5,x6
magd1235,b,i,-,k,o,-
sant1440,b,i,-,k,o,-
ocot1243,b,i,-,k,o,-
sanm1296,b,i,-,k,o,-
yoso1239,b,i,-,k,o,-
ayut1236,b,i,-,k,o,7
sant1436,b,i,-,k,o,7
alco1235,b,i,-,k,o,-
coic1238,b,i,-,k,o,-
yolo1241,b,i,-,k,o,-
alac1244,b,i,-,k,o,-
xoch1238,b,i,-,k,o,-
sanm1291,b,i,h,k,o,-
juxt1235,b,i,-,k,o,-
sila1250,b,i,-,k,o,-
mixt1425,b,i,-,k,o,-
mixt1425,b,i,-,k,o,-
mixt1425,b,i,-,k,o,-
chay1249,b,i,-,k,o,-
sanj1281,b,i,-,k,o,-
diux1236,b,i,-,k,o,-
yoso1238,b,i,-,k,o,-
sant1437,m,e,-,-,-,-
tepe1280,m,e,-,-,-,-
chic1273,N,-,-,g,a,-
chic1273,n,-,-,g,a,-
sanm1298,n,-,-,g,a,-
