language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
magd1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sant1440,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
ocot1243,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sanp1259,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sana1284,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
yucu1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sanm1292,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sanm1296,5,-,a,k,-,-,-,-,-,-,-,a,-,-,-
sanm1295,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
atat1238,-,-,-,S,-,e,-,-,-,-,-,e,-,-,-
atat1238,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
taca1257,-,-,-,k,-,3,n,-,-,-,-,3,-,-,-
nort2985,-,-,-,-,-,-,n,d,-,e,7,e,-,-,-
itun1239,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sant1439,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
nuyo1238,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
yucu1249,-,-,-,-,-,-,n,-,-,e,7,i,-,-,-
yucu1249,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
ayut1236,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sant1436,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
alco1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
alco1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
coic1238,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
coic1238,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
yolo1241,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
alac1244,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
alac1244,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
xoch1238,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sanm1291,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sanm1291,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
juxt1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
juxt1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sila1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sila1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sila1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sila1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sila1250,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
mixt1425,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
mixt1425,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
mixt1425,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
mixt1425,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
cuat1239,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
tutu1243,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
sant1441,-,-,-,-,-,-,n,d,-,a,s,3,-,-,-
sant1441,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
chay1249,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
chay1249,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
jami1235,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
sanj1281,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
sanj1281,-,-,-,-,-,-,n,d,-,a,s,3,-,-,-
pino1237,-,-,-,k,-,i,5,-,-,-,-,i,-,-,-
pino1237,-,-,-,-,-,-,n,d,-,a,s,i,-,-,-
pino1237,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
pino1237,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
pino1237,-,-,-,-,-,-,n,d,-,a,s,3,-,-,-
pino1237,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
ixta1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
tama1339,-,-,-,-,-,-,n,d,-,a,8,i,-,-,-
tama1339,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
huit1252,-,-,-,-,-,-,n,-,-,e,7,e,-,-,-
sanm1294,-,-,-,-,-,-,n,d,-,e,7,e,-,-,-
diux1236,-,-,-,k,-,i,7,-,-,-,-,a,-,-,-
diux1236,-,-,-,k,w,i,7,-,-,-,-,a,-,-,-
sant1445,-,-,-,-,-,-,n,-,-,e,7,e,-,-,-
peno1244,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sant1446,-,-,-,-,-,-,n,d,-,e,7,e,-,-,-
tida1235,-,-,-,k,w,i,7,-,-,-,-,a,-,-,-
sanj1282,-,-,-,-,-,-,n,d,-,e,7,e,-,-,-
soya1236,-,-,-,k,w,i,7,-,-,-,-,y,-,-,a
apas1235,-,-,-,k,w,i,7,-,-,-,-,y,-,-,a
apas1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
yucu1251,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
chaz1235,-,-,-,-,-,-,n,d,Z,e,7,e,-,-,-
chaz1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
chaz1235,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
sout3001,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
chig1239,-,-,-,-,-,-,n,-,-,-,-,i,7,y,a
coat1241,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
coat1241,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
cuya1240,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
cuya1240,-,-,-,k,-,i,n,-,-,-,-,i,-,-,-
yoso1238,-,-,-,-,-,-,n,d,-,e,7,e,-,-,-
sant1437,-,-,-,g,w,a,n,d,7,o,k,o,-,-,-
chic1273,g,w,a,k,-,i,7,-,-,-,-,i,-,-,-
sanm1298,-,-,-,k,-,-,-,-,-,-,-,i,h,-,-
copa1237,-,-,-,-,-,-,n,-,-,-,-,i,h,-,-
