language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
sanj1282,-,t,-,i,-,8,u,-,7,m,a,-
sanj1282,-,t,-,i,-,8,u,-,7,m,a,-
yucu1250,-,t,-,i,-,s,u,-,7,m,a,-
yucu1250,-,t,-,i,-,s,u,-,7,m,a,-
nort2985,-,t,-,i,-,s,u,-,7,-,a,-
nort2985,-,t,-,i,-,s,u,-,7,-,a,-
soya1236,n,d,-,i,-,8,u,-,7,m,a,-
soya1236,n,d,-,i,-,8,u,-,7,m,a,-
apas1235,n,d,-,i,-,8,u,-,7,m,a,-
apas1235,n,d,-,i,-,8,u,-,7,m,a,-
apas1235,n,d,-,i,-,8,u,-,7,m,a,-
apas1235,n,d,-,i,-,8,u,-,7,m,a,-
tida1235,-,t,-,i,-,8,u,-,7,-,a,-
tida1235,-,t,-,i,-,8,u,-,7,-,a,-
tama1339,n,d,-,y,-,-,a,k,w,-,a,-
tama1339,-,t,-,i,-,s,i,-,7,m,a,-
tama1339,-,t,-,i,-,s,i,-,7,m,a,-
huit1252,-,t,-,i,-,l,u,-,7,m,e,-
huit1252,-,t,-,i,-,l,u,-,7,m,e,-
huit1252,-,t,-,i,-,l,u,-,7,m,e,-
sind1277,-,k,-,o,o,8,u,-,7,m,e,-
sind1277,-,k,-,o,o,8,u,-,7,m,e,-
sanm1294,-,t,-,3,-,l,u,-,7,m,e,-
sanm1294,-,t,-,3,-,l,u,-,7,m,e,-
sanm1294,-,t,-,3,-,l,u,-,7,m,e,-
peno1244,n,d,-,3,-,l,u,-,7,m,e,-
peno1244,n,d,-,3,-,l,u,-,7,m,e,-
peno1244,n,d,-,3,-,l,u,-,7,m,e,-
atat1238,-,t,-,3,-,s,u,-,7,m,a,-
atat1238,-,t,-,3,-,s,u,-,7,m,a,-
yoso1239,-,l,-,a,-,s,u,-,7,m,a,-
yoso1239,-,l,-,a,-,s,u,-,7,m,a,-
sanm1295,-,l,-,i,-,s,u,-,7,m,a,-
sanm1295,-,l,-,i,-,s,u,-,7,m,a,-
magd1235,-,t,-,i,-,s,u,-,7,m,a,-
magd1235,-,t,-,i,-,s,u,-,7,m,a,-
taca1257,-,t,-,3,-,s,u,-,7,m,a,-
taca1257,-,t,-,3,-,s,u,-,7,m,a,-
itun1239,-,t,-,3,-,s,u,-,7,m,a,-
itun1239,-,t,-,3,-,s,u,-,7,m,a,-
sant1439,-,l,-,a,-,s,u,-,7,m,a,-
sant1439,-,l,-,a,-,s,u,-,7,m,a,-
alco1235,-,t,-,i,-,s,o,-,7,m,a,-
alco1235,-,t,-,i,-,s,o,-,7,m,a,-
alco1235,-,t,-,i,-,s,o,-,7,m,a,-
alco1235,-,t,-,i,-,s,o,-,7,m,a,-
yolo1241,-,t,-,i,-,s,u,-,7,m,a,-
yolo1241,-,t,-,i,-,s,u,-,7,m,a,-
alac1244,-,t,-,i,-,s,i,-,7,m,a,-
alac1244,-,t,-,i,-,s,i,-,7,m,a,-
ayut1236,-,t,-,i,-,s,u,-,7,m,a,-
ayut1236,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
mixt1425,-,t,-,i,-,s,u,-,7,m,a,-
juxt1235,-,t,S,i,-,s,u,-,7,m,a,-
juxt1235,-,t,S,i,-,s,u,-,7,m,a,-
juxt1235,-,t,-,i,-,s,u,-,7,m,a,-
juxt1235,-,t,-,i,-,s,u,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,-,m,a,-
sila1250,-,t,-,i,-,h,i,-,-,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sila1250,-,t,-,i,-,h,i,-,7,m,a,-
sant1436,-,t,-,i,-,s,u,-,7,m,a,7
sant1436,-,t,-,i,-,s,u,-,7,m,a,7
chay1249,-,t,-,i,-,s,u,-,7,m,a,-
chay1249,-,t,-,i,-,s,u,-,7,m,a,-
chay1249,-,t,-,3,-,s,u,-,7,m,a,-
chay1249,-,t,-,3,-,s,u,-,7,m,a,-
jami1235,-,t,-,i,-,s,u,-,7,m,a,-
jami1235,-,t,-,i,-,s,u,-,7,m,a,-
sanj1281,-,t,-,u,-,h,u,-,7,m,a,-
sanj1281,-,t,-,u,-,h,u,-,7,m,a,-
