language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
sanj1282,k,-,-,a,-,-,-,7,n,u,-
yucu1250,k,-,-,a,-,-,-,7,n,u,-
nort2985,k,-,-,a,-,-,-,7,n,u,-
soya1236,k,-,-,a,-,-,-,7,n,o,-
apas1235,k,-,-,a,-,-,-,7,n,u,-
apas1235,k,-,-,a,-,-,-,7,n,u,-
tida1235,k,-,-,a,-,-,-,7,n,u,-
tama1339,x,-,-,a,-,-,-,7,n,u,-
tama1339,k,-,-,a,-,-,-,7,n,u,-
huit1252,x,-,-,a,-,-,-,7,n,u,-
sind1277,k,-,-,a,-,-,-,7,n,u,-
sanm1294,x,-,-,a,-,-,-,7,n,u,-
peno1244,k,-,-,a,-,-,-,7,n,u,-
atat1238,n,-,-,a,-,-,-,7,n,u,-
atat1238,k,-,-,a,-,-,-,7,n,u,-
yoso1239,n,-,-,a,-,-,-,7,n,u,-
yoso1239,k,-,-,a,-,-,-,7,n,u,-
sanm1295,k,-,-,a,-,-,-,7,n,u,-
ocot1243,n,-,-,a,-,-,-,7,n,u,-
ocot1243,k,-,-,a,-,-,-,7,n,u,-
magd1235,n,-,-,a,-,-,-,7,n,u,-
magd1235,k,-,-,a,-,-,-,7,n,u,-
taca1257,k,-,-,a,-,-,-,7,n,u,-
itun1239,k,-,-,a,-,-,-,7,n,u,-
sant1439,k,-,-,a,-,-,-,7,n,u,-
alco1235,k,-,-,a,-,-,-,7,n,u,-
alco1235,k,-,-,a,-,-,-,7,n,u,-
yolo1241,n,-,-,a,-,-,-,7,n,u,-
yolo1241,k,-,-,a,-,-,-,7,n,u,-
alac1244,t,S,-,e,-,-,-,-,-,e,-
alac1244,k,-,-,a,-,-,-,7,n,o,-
alac1244,k,-,-,a,-,-,-,7,n,o,-
alac1244,n,-,-,a,-,-,-,7,n,o,-
ayut1236,n,-,-,a,-,-,-,7,n,u,7
ayut1236,t,S,i,e,-,-,-,-,-,-,-
mixt1425,k,-,-,a,-,-,-,7,n,u,-
mixt1425,k,-,-,a,-,-,-,7,n,u,-
mixt1425,k,-,-,a,-,-,-,7,n,u,-
mixt1425,k,-,-,a,-,-,-,7,n,u,-
juxt1235,n,-,-,a,-,-,-,7,n,u,-
juxt1235,k,-,-,a,-,-,-,7,n,u,-
juxt1235,k,-,-,a,-,-,-,7,n,u,-
sila1250,k,-,-,a,-,-,-,-,n,o,-
sila1250,n,-,-,a,-,-,-,7,n,u,-
sila1250,k,-,-,a,-,-,-,7,n,u,-
sila1250,k,-,-,a,-,-,-,7,n,u,-
sila1250,k,-,-,a,-,-,-,7,n,u,-
sila1250,k,-,-,a,-,-,-,7,n,u,-
sant1436,k,-,-,a,-,-,-,7,n,u,-
sant1436,n,-,-,a,-,-,-,7,n,u,-
chay1249,n,-,-,a,-,-,-,7,n,u,-
chay1249,k,-,-,a,-,-,-,7,n,u,-
chay1249,k,-,-,a,-,-,-,7,n,u,-
jami1235,n,-,-,a,-,-,-,7,n,u,-
jami1235,k,-,-,a,-,-,-,7,n,u,-
sanj1281,n,-,-,a,-,-,-,7,n,u,-
sanj1281,k,-,-,a,-,-,-,7,n,u,-
pino1237,k,-,-,a,-,-,-,7,n,u,-
pino1237,k,-,-,a,-,-,-,7,n,u,-
pino1237,k,-,-,a,-,-,-,7,n,u,-
pino1237,k,-,-,a,-,-,-,7,n,u,-
tutu1243,k,-,-,a,-,-,-,7,n,u,-
ixta1235,k,-,-,a,-,-,-,7,n,u,-
chaz1235,k,-,-,a,-,-,-,7,n,u,-
chaz1235,k,-,-,a,-,-,-,7,n,u,-
sout3001,k,-,-,a,-,-,-,7,n,u,-
sout3001,k,-,-,a,-,-,-,7,n,u,-
chig1239,k,-,-,a,-,-,-,7,n,u,-
caca1250,k,-,-,a,-,-,-,7,n,u,-
coat1241,n,-,-,a,-,-,-,7,n,u,-
coat1241,k,-,-,a,-,-,-,7,n,u,-
cuya1240,k,-,-,a,-,-,-,7,n,u,-
cuya1240,k,-,-,a,-,-,-,7,n,u,-
chic1273,S,-,-,a,t,S,i,h,-,-,-
chic1273,S,-,-,a,-,-,-,t,S,i,a
sanm1298,S,-,-,-,-,-,-,-,-,i,-
copa1237,S,-,-,i,-,-,-,h,-,-,-
copa1237,k,-,-,a,-,-,-,7,-,a,-
