language,x1,x2,x3,x4,x5,x6,x7,x8
sanj1282,-,S,a,n,n,i,-,-
yucu1250,-,Z,a,t,n,i,-,-
nort2985,-,Z,a,t,n,i,-,-
soya1236,-,Z,a,t,n,i,-,-
apas1235,-,y,a,t,S,i,-,-
apas1235,-,Z,a,t,S,i,-,-
tida1235,-,Z,a,t,n,i,-,-
tama1339,-,y,a,n,n,i,-,-
tama1339,-,y,a,-,t,i,-,-
huit1252,-,Z,a,n,n,i,-,-
sind1277,-,Z,a,-,n,i,-,-
sanm1294,-,Z,a,-,n,i,-,-
peno1244,-,Z,a,t,n,i,-,-
atat1238,-,Z,a,n,-,i,-,-
yoso1239,-,y,a,n,-,i,-,-
sanm1295,-,Z,a,n,-,i,-,-
ocot1243,-,5,a,t,-,i,-,-
magd1235,-,Z,a,t,n,i,-,-
taca1257,-,Z,a,t,n,i,-,-
itun1239,-,y,e,t,-,i,-,-
sant1439,-,y,a,t,n,i,-,-
alco1235,-,y,a,t,S,i,-,-
alco1235,-,y,a,t,S,i,-,-
yolo1241,-,y,a,t,-,i,-,-
alac1244,-,y,a,t,-,i,-,-
alac1244,-,y,a,t,n,i,-,-
ayut1236,-,y,a,t,-,i,-,-
mixt1425,-,y,a,t,y,i,-,-
mixt1425,-,y,a,t,S,i,-,-
mixt1425,-,y,a,t,S,i,-,-
mixt1425,-,Z,a,t,S,i,-,-
juxt1235,-,Z,a,t,S,i,-,-
juxt1235,-,Z,a,t,y,i,-,-
sila1250,-,y,a,t,-,i,-,-
sila1250,-,Z,a,t,-,i,-,-
sila1250,-,Z,a,t,-,i,-,-
sila1250,-,Z,a,t,S,i,-,-
sila1250,-,Z,a,t,-,i,-,-
sant1436,-,y,a,t,-,i,-,-
chay1249,-,y,a,t,y,i,-,-
chay1249,-,y,a,t,y,i,-,-
jami1235,-,y,a,t,y,i,-,-
sanj1281,-,y,a,t,y,i,-,-
pino1237,-,y,a,t,y,i,-,-
pino1237,-,y,a,t,-,i,-,-
pino1237,-,-,-,t,-,i,7,a
pino1237,-,y,a,t,-,i,-,-
pino1237,-,y,a,t,-,i,-,-
tutu1243,-,y,a,t,y,i,-,-
ixta1235,-,y,a,t,y,i,-,-
chaz1235,-,y,a,t,S,i,-,-
chaz1235,-,y,a,t,S,i,-,-
sout3001,-,y,a,t,n,i,-,-
chig1239,-,y,a,t,n,i,-,-
caca1250,-,Z,a,t,-,i,-,-
coat1241,-,-,e,t,s,i,-,-
cuya1240,-,5,a,t,S,i,-,-
cuya1240,-,y,a,t,s,i,-,-
tepe1280,-,-,-,n,-,i,n,u
chic1273,n,i,-,t,S,u,7,-
chic1273,n,i,-,t,S,u,7,a
sanm1298,n,i,-,t,S,u,7,-
copa1237,n,i,-,t,S,u,7,-
