language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
magd1235,-,-,-,m,a,-,-,7,a,-
alco1235,-,i,-,-,-,-,-,-,i,-
yolo1241,t,i,-,m,a,-,-,7,a,-
yolo1241,t,i,-,m,a,-,-,7,a,-
alac1244,y,i,i,m,a,t,o,7,o,-
alac1244,y,i,i,m,a,t,o,7,o,-
ayut1236,t,i,-,m,a,-,-,7,a,-
ayut1236,t,i,-,m,a,-,-,7,a,-
mixt1425,-,-,-,m,a,-,-,7,a,-
mixt1425,-,-,-,m,a,-,-,7,a,-
juxt1235,-,-,-,m,a,-,-,7,a,-
sila1250,-,-,-,m,a,-,-,-,a,-
sant1436,-,-,-,m,a,-,-,7,a,-
chay1249,t,u,-,m,a,-,-,7,a,-
chay1249,t,u,-,m,a,-,-,7,a,-
coat1241,t,3,-,m,a,-,-,7,a,-
coat1241,t,3,-,m,a,-,-,7,a,-
chic1273,k,-,-,-,a,-,-,g,u,-
chic1273,g,-,-,-,u,-,-,y,u,h
sanm1298,k,-,-,w,i,-,-,y,u,h
copa1237,k,-,-,-,a,-,-,7,u,h
