language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
atat1238,Z,3,k,-,-,-,-,3,-,-,-,-,-
yoso1239,y,3,k,-,-,-,-,3,-,-,-,-,-
sanm1295,Z,3,k,-,-,-,-,3,-,-,-,-,-
magd1235,Z,i,k,-,-,-,-,i,-,-,-,-,-
alco1235,l,e,k,-,-,-,-,e,-,-,-,-,-
yolo1241,-,i,k,-,-,-,-,i,-,-,-,-,-
alac1244,y,i,k,-,-,-,-,i,-,-,-,-,-
alac1244,y,i,k,-,-,-,-,i,-,-,-,-,-
alac1244,l,e,k,-,-,-,-,e,-,-,-,-,-
ayut1236,-,i,k,-,-,-,-,i,-,-,-,7,-
mixt1425,-,-,k,-,-,-,-,i,t,S,e,7,e
mixt1425,-,-,k,-,-,-,-,i,t,S,e,7,e
mixt1425,-,i,k,-,-,-,-,i,t,S,e,7,e
mixt1425,-,i,k,-,-,-,-,i,t,S,e,7,e
juxt1235,-,-,k,o,7,n,d,o,-,-,-,-,-
sila1250,Z,i,k,-,-,-,-,i,-,-,-,-,-
sila1250,l,a,s,-,-,-,-,a,-,-,-,-,-
sant1436,-,i,k,-,-,-,-,i,-,-,-,-,-
chay1249,y,3,k,-,-,-,-,3,-,-,-,-,-
sanj1281,y,3,k,-,-,-,-,3,-,-,-,-,-
tepe1280,-,i,n,-,-,-,-,i,-,-,-,-,-
chic1273,-,-,k,u,7,-,-,u,-,-,-,-,-
chic1273,-,-,k,-,-,-,-,u,-,-,-,-,-
sanm1298,-,-,k,-,-,-,-,u,-,-,-,h,-
copa1237,-,-,k,-,-,-,-,u,-,-,-,-,-
