language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
haka1240,-,-,h,-,-,n,-,-,a,-,k,-,h,-,a,-,w,-
tang1336,-,k,h,a,-,n,-,-,a,-,-,-,-,-,-,-,-,-
mani1292,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
maon1238,-,-,-,-,-,n,o,b,i,-,-,-,-,-,-,-,-,-
khez1235,-,k,-,e,-,n,-,y,3,-,-,-,-,-,-,-,-,-
chok1243,-,-,-,u,-,n,-,y,i,-,-,-,-,-,-,-,-,-
reng1255,-,-,-,-,-,n,-,y,e,-,t,-,-,-,i,-,N,-
zeme1240,-,-,-,-,-,m,-,-,i,-,k,-,-,-,u,-,n,-
lian1251,-,-,-,-,-,t,s,h,a,-,k,-,-,-,u,-,n,-
mara1379,-,-,-,-,-,-,-,-,a,-,k,-,-,-,o,s,i,-
yinb1236,-,-,-,-,-,N,-,-,-,-,k,-,-,-,u,-,-,-
geko1235,-,-,-,-,-,n,-,-,3,-,k,-,3,-,3,-,-,-
paok1235,-,-,-,-,-,n,-,-,a,-,l,-,-,-,a,-,-,-
manu1255,-,-,-,-,-,n,-,-,o,-,k,-,-,-,u,-,-,-
yint1235,-,-,-,-,-,n,-,-,a,-,k,-,a,-,u,-,-,-
west2409,-,k,h,a,-,l,-,-,E,-,k,-,-,-,3,-,-,-
geba1237,-,k,-,3,-,n,-,-,i,7,k,-,y,-,u,-,-,-
sgaw1245,-,-,-,-,-,n,-,-,a,-,-,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,i,-,-,-,f,-,u,-,-,-
nort2732,-,-,-,3,-,n,t,y,i,-,-,-,-,-,e,-,-,-
mand1415,-,-,-,-,-,-,-,-,e,-,r,-,d,-,u,-,o,-
hakk1236,-,-,-,-,-,N,-,-,i,-,g,-,-,-,u,-,N,-
mind1253,-,-,-,-,-,N,-,-,a,-,-,-,-,-,i,-,-,-
