language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
sout2728,-,X,-,-,-,-,m,-,-,3,-,-,-,-,-,-
nort2722,-,r,-,-,-,-,m,-,-,3,-,-,-,-,-,-
guiq1238,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,m,-,-,a,-,N,-,-,-,-
pela1242,-,-,-,-,-,-,m,-,-,a,-,N,-,-,-,-
zhab1238,-,-,-,-,-,-,m,y,-,i,-,N,-,-,-,-
lash1243,-,-,-,-,-,-,m,y,-,i,-,N,-,-,-,-
nucl1310,-,a,-,-,-,-,m,-,-,a,-,n,-,y,-,-
acha1249,-,a,-,-,-,-,n,y,-,i,-,N,-,-,-,-
nusu1239,-,-,-,-,-,-,m,h,r,3,-,r,-,-,-,-
nusu1239,-,-,-,-,-,-,m,-,-,i,-,k,-,h,-,o
youl1235,-,a,-,-,-,-,m,h,-,e,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,b,-,-,i,-,N,-,-,-,-
drun1238,-,a,-,N,-,-,b,r,-,3,-,N,-,-,-,-
ersu1241,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,m,-,-,E,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,m,-,-,E,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,m,-,-,i,-,q,-,h,-,u
lich1241,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,m,-,-,v,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,n,-,-,o,-,N,-,-,-,-
dumi1241,-,-,-,-,-,-,n,-,-,3,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,n,-,-,i,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
yamp1242,-,-,-,-,-,-,n,-,-,i,-,N,-,-,-,-
sunw1242,-,-,-,-,-,-,n,-,-,e,-,-,-,-,-,-
lepc1244,-,a,-,-,-,-,b,r,-,i,a,N,-,-,-,-
dhim1246,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,m,-,-,3,-,n,-,y,-,-
maga1261,-,a,-,r,-,-,m,-,-,i,-,n,-,-,-,-
kony1248,n,a,-,-,-,-,m,-,-,o,-,N,-,-,-,-
amdo1237,-,-,-,-,-,-,n,-,-,y,a,N,N,E,-,-
amdo1237,-,-,-,-,-,-,n,-,-,y,a,N,-,-,-,-
tibe1272,-,-,-,-,-,-,m,-,-,i,-,N,-,-,-,-
tibe1272,-,-,-,-,-,-,m,-,-,i,-,N,-,-,-,-
kham1282,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
sher1255,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
kaik1246,-,-,-,-,-,-,m,h,-,i,-,n,-,-,-,-
dakp1242,-,-,-,-,-,-,m,-,-,i,-,N,-,-,-,-
nucl1729,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
thak1245,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
guru1261,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
nyis1236,-,e,-,-,-,-,m,-,-,i,-,n,-,e,-,-
pada1257,-,a,-,-,-,-,m,-,-,3,-,n,-,-,-,-
bori1243,-,a,-,-,-,-,m,-,-,i,-,n,-,-,-,-
apat1240,-,a,-,r,-,-,m,-,-,y,a,N,-,-,-,-
tara1313,-,a,-,-,-,-,m,-,-,3,-,N,-,-,-,-
idum1241,-,a,-,-,-,-,m,-,-,u,-,-,-,-,-,-
quey1238,-,r,-,-,-,-,m,-,-,i,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,m,n,-,y,o,N,-,-,-,-
sang1321,-,a,-,-,-,-,n,-,-,i,-,N,-,-,-,-
yimc1240,-,a,-,-,-,-,m,-,-,3,-,N,-,-,-,-
chon1286,t,e,-,-,-,-,n,-,-,3,-,N,-,-,-,-
mong1332,t,e,-,-,-,-,n,-,-,i,-,N,-,-,-,-
loth1237,-,o,-,-,-,-,m,-,-,i,a,N,-,-,-,-
poch1243,-,a,-,-,-,-,n,-,-,y,-,o,-,-,-,-
lush1249,-,h,-,-,-,-,m,-,-,i,-,N,-,-,-,-
hmar1241,-,h,-,-,-,-,m,-,-,i,-,N,-,-,-,-
haka1240,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
tang1336,-,a,-,-,-,-,m,-,-,i,-,N,-,-,-,-
mani1292,-,-,-,-,-,-,m,-,-,i,-,N,-,-,-,-
maon1238,-,o,-,d,-,-,Z,-,-,u,-,-,-,-,-,-
khez1235,-,-,-,-,-,-,z,-,-,e,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,z,-,-,a,-,-,-,-,-,-
reng1255,-,-,-,-,-,-,z,-,-,a,-,N,-,-,-,-
zeme1240,h,e,-,-,-,-,Z,-,-,i,-,-,-,-,-,-
lian1251,t,e,-,-,-,-,Z,-,-,a,-,n,-,-,-,-
kach1280,-,-,-,-,-,-,m,y,-,i,-,N,-,-,-,-
noct1238,-,-,-,-,-,-,m,-,-,i,-,N,-,-,-,-
wanc1238,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
