language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
kach1280,-,n,-,t,-,s,-,i,-,n,-,-
noct1238,-,-,-,-,-,Z,-,o,-,-,-,-
wanc1238,-,-,-,t,-,-,-,i,-,-,-,-
phom1236,-,-,-,-,-,-,-,i,u,N,-,-
bodo1269,-,-,-,d,-,-,-,3,-,y,-,-
dima1251,-,-,-,d,-,-,-,i,-,-,-,-
garo1247,-,-,-,t,-,s,-,i,-,-,-,-
rabh1238,-,-,-,t,-,s,-,i,-,k,-,a
sher1257,-,-,-,k,-,h,-,o,-,-,-,-
bugu1246,-,-,-,k,-,h,-,o,-,-,-,-
naxi1245,-,-,-,-,-,Z,y,i,-,-,-,-
namu1246,-,-,-,n,-,Z,-,3,-,-,-,-
shix1238,-,-,-,-,-,Z,y,E,-,-,-,-
ersu1241,-,-,-,d,-,Z,-,o,-,-,-,-
lisu1250,-,-,-,-,-,Z,-,u,-,-,-,-
sout2728,-,-,-,t,-,s,u,3,-,-,-,-
nort2722,-,-,-,t,-,s,-,3,-,-,-,-
guiq1238,-,-,-,t,-,S,-,3,-,-,-,-
maru1249,-,-,-,-,-,x,3,k,-,-,-,-
pela1242,-,-,-,-,-,x,3,i,-,-,-,-
zhab1238,-,i,-,t,-,S,-,a,-,m,-,-
lash1243,-,-,-,k,-,y,e,i,-,-,-,-
nucl1310,-,-,-,-,-,r,-,e,-,-,-,-
acha1249,-,-,-,t,-,-,-,i,-,-,-,-
nusu1239,-,-,-,y,-,r,-,i,-,g,r,a
nusu1239,-,-,-,-,-,x,-,E,-,-,-,-
youl1235,-,e,-,t,S,h,-,o,-,-,-,-
rawa1265,-,-,-,t,-,h,-,i,-,-,-,-
drun1238,-,-,-,-,-,N,-,a,-,N,-,-
khal1275,-,-,-,k,-,-,-,u,-,-,-,-
dumi1241,-,-,-,k,a,k,-,3,-,-,-,-
kulu1253,-,-,-,k,a,w,-,a,-,-,-,-
limb1266,-,-,-,t,s,w,-,a,-,7,-,l
yamp1242,-,-,-,-,-,-,-,i,o,N,-,a
sunw1242,b,a,k,k,-,-,-,u,-,-,-,-
lepc1244,-,-,-,-,-,-,-,u,-,N,-,-
dhim1246,-,-,-,t,s,-,-,i,-,-,-,-
amdo1237,-,-,-,t,-,y,-,3,-,-,-,-
amdo1237,-,-,-,t,-,y,-,3,-,-,-,-
tibe1272,-,-,-,t,-,y,-,u,-,-,-,-
tibe1272,-,-,-,t,-,y,-,u,-,-,-,-
kham1282,-,-,-,t,-,y,-,o,-,-,-,-
jire1238,-,-,-,t,S,h,-,u,-,-,-,-
sher1255,-,-,-,t,s,h,-,u,-,-,-,-
kaik1246,-,-,-,t,-,i,-,u,-,-,-,-
dakp1242,-,-,-,r,-,-,-,i,-,-,-,-
guru1261,-,-,-,k,-,i,-,u,-,-,-,-
thak1245,-,-,-,k,-,i,-,u,-,-,-,-
chep1245,-,-,-,t,-,-,-,i,-,7,-,-
kony1248,-,-,-,t,-,-,-,i,-,-,-,-
nyis1236,-,i,-,-,-,s,-,i,-,-,-,-
nisi1238,-,i,-,-,-,s,-,i,-,-,-,-
tagi1241,-,i,-,-,-,s,-,i,-,-,-,-
bori1243,-,i,-,-,-,S,-,i,-,-,-,-
apat1240,-,i,-,e,-,s,-,i,-,-,-,-
tara1313,m,a,-,t,-,s,y,i,-,-,-,-
idum1241,m,a,-,t,-,s,y,i,-,-,-,-
quey1238,-,-,-,-,-,Z,-,i,-,-,-,-
horp1239,-,-,-,x,-,r,-,e,-,-,-,-
sang1321,-,-,-,k,-,-,-,i,-,-,-,-
yimc1240,-,-,-,k,-,-,-,e,-,-,-,-
loth1237,-,o,-,t,-,S,h,3,-,-,-,-
poch1243,-,a,-,Z,-,-,-,u,-,-,-,-
lush1249,-,-,-,t,-,u,-,i,-,-,-,-
hmar1241,-,-,-,t,-,u,-,i,-,-,-,-
haka1240,-,-,-,t,-,-,-,i,-,-,-,-
gang1266,-,-,-,t,-,u,-,i,-,-,-,-
tang1336,-,-,-,t,-,a,r,a,-,-,-,-
mani1292,-,i,-,s,-,-,-,i,-,N,-,-
maon1238,-,o,-,Z,-,-,-,3,-,-,-,-
khez1235,-,-,-,Z,-,-,-,3,-,-,-,-
chok1243,-,-,-,z,-,-,-,3,-,-,-,-
reng1255,-,-,-,Z,-,-,-,3,-,-,-,-
zeme1240,h,e,-,d,-,-,-,u,i,-,-,-
lian1251,t,a,-,d,-,-,-,u,i,h,-,-
mara1379,-,a,-,d,-,-,-,u,-,-,-,-
yinb1236,-,-,-,S,-,h,-,3,-,-,-,-
geko1235,-,-,-,s,-,h,x,3,-,-,-,-
paok1235,-,-,-,t,-,h,-,i,-,-,-,-
manu1255,-,-,-,S,-,h,-,i,-,-,-,-
yint1235,-,-,-,t,-,h,-,E,-,-,-,-
west2409,-,-,-,t,-,h,-,i,-,-,-,e
geba1237,-,-,-,t,-,S,-,i,-,-,-,-
sgaw1245,-,-,-,t,-,h,-,i,-,-,-,-
akha1245,-,-,-,k,-,h,-,u,-,-,-,-
nort2732,-,-,-,t,s,h,-,i,-,-,-,e
mand1415,-,-,-,s,-,h,u,i,-,-,-,-
hakk1236,-,-,-,s,-,-,-,e,-,-,-,-
mind1253,-,-,-,t,-,s,u,i,-,-,-,-
