language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
dumi1241,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,3,m,-
kulu1253,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,m,-
limb1266,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,u,m,-
yamp1242,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,u,m,-
sunw1242,-,-,-,-,h,i,k,s,-,-,-,-,-,-,-,-,i,-,-
lepc1244,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,o,m,-
dhim1246,-,-,-,-,d,e,-,s,-,-,-,-,-,-,-,-,e,-,-
chep1245,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,e,7,-
maga1261,-,-,-,-,-,-,-,s,-,i,-,-,r,-,-,-,i,-,-
kony1248,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,-,-
amdo1237,-,-,-,-,t,-,-,s,-,-,-,-,h,a,k,h,3,-,-
amdo1237,-,-,-,-,t,-,-,s,-,-,-,-,h,a,-,k,3,-,-
tibe1272,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,-,-
tibe1272,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,w,a,-,-
kham1282,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,-,-
jire1238,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,-,-
sher1255,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,-,-
kaik1246,-,-,-,-,t,-,-,s,-,-,-,-,-,-,-,-,a,-,-
dakp1242,-,7,i,n,t,-,-,s,-,-,-,-,y,-,-,-,a,-,-
nucl1729,-,-,-,-,t,-,-,s,-,a,-,-,t,-,-,-,a,-,-
thak1245,-,-,-,-,t,-,-,s,-,a,-,t,s,-,-,-,a,-,-
guru1261,-,-,-,-,t,-,-,s,-,a,-,-,Z,-,-,-,a,-,-
bang1338,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,u
nyis1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,-
nisi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,-
pada1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,o
bori1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,l,o
apat1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,l,o
tara1313,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,l,a,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,p,-,-,r,a,-,-
quey1238,-,-,-,-,t,-,-,-,-,-,-,-,y,-,-,-,i,-,-
sang1321,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,i,-,-
yimc1240,-,-,-,-,t,-,-,h,-,i,-,-,m,-,-,-,i,-,-
yimc1240,-,-,-,-,t,-,-,h,-,i,-,-,m,-,-,-,i,-,-
chon1286,-,m,e,-,t,-,-,z,-,-,-,-,-,-,-,-,3,-,-
chon1286,-,m,e,-,t,-,-,z,-,-,-,-,-,-,-,-,3,-,-
mong1332,-,m,e,-,t,-,-,s,-,-,-,-,-,-,-,-,3,-,-
mong1332,-,m,e,-,t,-,-,s,-,-,-,-,-,-,-,-,3,-,-
loth1237,o,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
poch1243,a,m,-,-,t,-,-,s,-,-,-,-,-,-,-,-,3,-,-
poch1243,a,m,-,-,t,-,-,s,-,-,-,-,-,-,-,-,3,-,-
lush1249,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
hmar1241,-,m,a,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
haka1240,-,-,-,-,t,-,-,s,-,i,-,-,t,-,-,-,e,-,-
gang1266,-,-,-,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
tang1336,-,m,a,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
tang1336,-,m,a,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
mani1292,-,-,-,-,t,-,-,-,-,-,-,-,h,-,-,-,u,m,-
maon1238,-,m,a,-,t,-,-,-,-,-,-,-,-,-,-,-,i,e,-
maon1238,-,m,a,-,t,-,-,-,-,-,-,-,-,-,-,-,i,e,-
khez1235,-,m,e,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
khez1235,-,m,e,-,t,-,-,s,-,-,-,-,h,-,-,-,i,-,-
chok1243,-,m,3,-,t,-,-,s,-,-,-,-,-,-,-,-,a,-,-
chok1243,-,m,3,-,t,-,-,s,-,-,-,-,-,-,-,-,a,-,-
reng1255,-,-,-,-,t,-,-,s,-,-,-,-,-,-,-,-,i,-,-
zeme1240,-,n,-,-,t,-,-,s,-,-,-,-,h,-,-,-,a,i,-
lian1251,-,m,a,-,t,-,-,-,-,-,-,-,-,-,-,-,a,i,-
lian1251,-,m,a,-,t,-,-,-,-,-,-,-,-,-,-,-,a,i,-
mara1379,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,e,i,-
kach1280,-,-,-,-,t,-,-,S,-,-,-,-,-,-,-,-,u,m,-
noct1238,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,m,-
wanc1238,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,u,m,-
phom1236,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,3,m,-
bodo1269,-,-,-,-,-,-,-,s,-,o,N,k,r,-,-,-,a,7,y
dima1251,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,e,m,-
garo1247,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,a,r,i
akha1245,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,u,-,-
miji1239,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-
sher1257,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,u,N,-
bugu1246,-,-,-,-,-,-,-,s,-,-,-,-,r,-,-,-,u,a,-
manu1255,-,-,-,-,y,e,-,s,-,-,-,-,-,-,-,-,a,-,-
yint1235,-,-,-,-,7,i,-,S,-,-,-,-,-,-,-,-,a,-,-
west2409,-,-,e,-,t,-,-,s,-,-,-,-,y,-,-,-,E,-,-
kaya1317,-,-,-,-,t,a,-,8,-,-,-,-,-,-,-,-,a,-,-
yinb1236,-,-,-,-,t,-,-,s,-,-,-,-,v,-,-,8,a,-,-
geko1235,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,t,a,-,-
paok1235,-,-,-,-,t,3,-,s,-,-,-,-,-,-,-,-,a,-,-
geba1237,-,d,i,-,t,-,-,-,-,-,-,-,-,-,-,-,E,7,-
sgaw1245,-,7,i,-,t,-,-,-,-,-,-,-,-,-,-,-,a,7,-
mand1415,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,n,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,m,-
mind1253,-,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,e,N,-
oldc1244,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,m,-
jian1239,-,-,-,-,-,-,-,p,-,-,-,-,i,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,p,u
