language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
kach1280,-,-,-,-,-,l,-,-,3,-,-,p,-,-,h,-,-,-,-,-,u,-,t,-,-,-
noct1238,-,-,-,-,-,d,-,-,a,-,-,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-
wanc1238,-,-,-,-,-,t,s,h,i,-,-,-,-,-,k,-,-,-,-,-,u,-,i,-,-,-
phom1236,-,-,-,-,-,l,-,-,a,-,-,-,-,-,S,-,-,-,-,-,3,-,h,-,-,-
bodo1269,-,-,-,-,-,-,-,-,a,-,n,t,-,-,-,-,-,-,-,-,u,-,-,-,-,-
dima1251,-,-,-,-,-,y,-,-,a,-,-,s,-,u,g,-,-,-,-,-,u,-,-,-,-,-
garo1247,-,-,-,-,-,y,-,-,a,-,-,s,-,-,k,-,-,-,-,-,u,-,-,-,-,-
rabh1238,t,s,a,k,-,h,-,-,a,-,-,t,-,-,h,-,-,-,-,-,o,-,N,-,-,-
sher1257,-,-,-,k,h,l,-,-,o,-,k,p,-,-,-,-,-,-,-,-,u,-,-,-,-,-
bugu1246,-,-,-,-,-,l,-,-,o,i,s,p,-,-,h,-,-,-,-,-,o,-,w,-,-,-
naxi1245,-,-,-,-,-,N,-,-,u,a,-,t,s,e,p,-,-,-,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,X,-,-,u,a,n,t,s,-,h,-,-,-,-,-,a,-,-,-,-,-
shix1238,-,-,-,-,-,y,-,-,u,-,-,-,-,-,q,-,-,-,-,-,u,-,-,-,-,-
lisu1250,-,-,-,-,-,p,-,-,i,-,n,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-
nort2722,-,-,-,-,-,-,-,-,3,-,-,r,-,-,p,-,-,-,-,-,a,-,X,-,-,-
guiq1238,-,-,-,-,-,p,-,-,u,-,m,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-
pela1242,-,-,-,-,-,p,-,-,o,-,-,t,-,-,l,a,-,-,-,-,u,-,7,-,-,-
zhab1238,-,-,-,k,-,h,-,y,i,-,-,p,-,-,h,-,-,-,-,-,u,-,t,-,-,-
lash1243,-,-,-,-,-,p,-,-,o,-,-,t,-,-,l,-,-,-,-,-,u,-,7,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,u,-,-,-,-,-
acha1249,-,-,-,t,-,y,-,-,i,-,-,n,-,-,y,-,-,-,-,-,o,-,7,-,-,-
nusu1239,-,-,-,p,-,h,-,-,i,-,-,t,-,-,s,-,-,-,-,-,i,-,l,-,-,-
nusu1239,-,-,-,-,-,l,-,-,i,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
youl1235,-,-,-,-,-,p,-,-,-,-,-,-,-,-,h,-,-,-,-,-,3,-,-,-,-,-
rawa1265,-,-,-,-,-,p,-,h,a,-,-,N,-,-,p,h,-,-,-,-,i,-,t,-,-,-
drun1238,-,-,-,-,-,b,-,-,a,-,-,k,-,-,p,-,-,-,-,-,3,-,t,-,-,-
khal1275,-,-,-,-,-,t,-,-,o,-,m,t,-,-,s,-,-,-,-,-,u,-,-,-,-,-
dumi1241,-,-,-,-,-,g,-,-,u,-,-,t,-,-,n,-,-,-,-,-,a,-,-,-,-,-
kulu1253,-,-,-,-,-,t,-,-,u,-,m,t,s,-,h,-,-,-,-,-,i,-,-,-,-,-
limb1266,-,-,-,-,-,t,-,h,u,-,m,-,-,-,b,-,-,-,-,-,o,-,7,-,-,-
yamp1242,-,-,-,-,-,t,-,-,u,-,m,-,-,-,r,-,-,-,-,-,u,-,k,-,-,-
sunw1242,-,-,-,-,-,p,-,-,o,-,k,t,-,-,s,-,-,-,-,-,i,-,-,-,-,-
lepc1244,-,-,-,-,-,t,-,-,u,-,k,-,-,-,p,-,-,-,-,-,a,-,t,-,-,-
dhim1246,-,-,-,-,-,t,-,-,i,-,-,r,-,-,h,-,-,-,-,-,u,-,-,-,-,-
amdo1237,-,-,-,-,-,w,-,-,i,-,N,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-
amdo1237,-,-,-,-,-,w,-,-,i,-,N,-,-,-,g,-,-,-,-,-,o,-,-,-,-,-
tibe1272,-,-,-,-,-,p,-,-,i,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
tibe1272,-,-,-,-,-,p,-,-,u,s,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
kham1282,-,-,-,-,-,p,-,-,e,-,m,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
sher1255,-,-,-,-,-,p,-,-,u,-,m,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
kaik1246,-,-,-,-,-,b,-,-,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
dakp1242,-,-,-,-,-,g,-,-,u,-,m,-,-,-,z,-,-,-,-,-,i,-,N,-,-,-
guru1261,-,-,-,t,s,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
thak1245,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
