language,x1,x2,x3,x4,x5,x6,x7,x8
kach1280,-,-,-,N,-,a,i,-
noct1238,-,-,-,N,-,a,-,-
wanc1238,-,-,-,k,-,u,-,-
phom1236,-,-,-,N,-,e,i,-
bodo1269,-,a,-,N,-,-,-,-
dima1251,-,a,-,N,-,-,-,-
garo1247,-,a,-,N,-,a,-,-
sher1257,-,-,-,g,-,u,-,-
bugu1246,-,-,-,k,-,o,-,-
naxi1245,-,-,-,n,y,a,-,-
namu1246,-,-,-,N,-,a,-,-
shix1238,-,-,-,N,-,a,-,-
ersu1241,-,-,-,-,-,a,-,-
lisu1250,-,-,-,-,-,E,-,-
sout2728,-,-,-,q,-,a,-,-
nort2722,-,-,-,q,-,a,-,-
guiq1238,-,-,-,N,-,o,-,-
maru1249,-,-,-,N,-,o,-,-
pela1242,-,-,-,N,-,a,-,-
zhab1238,-,-,-,N,-,o,-,-
lash1243,-,-,-,N,-,o,-,-
nucl1310,-,-,-,N,-,a,-,-
acha1249,-,-,-,N,-,o,-,-
nusu1239,-,-,-,N,-,a,-,-
nusu1239,-,-,-,N,-,o,-,-
youl1235,-,-,-,N,-,o,-,-
rawa1265,-,-,-,N,-,a,-,-
drun1238,-,-,-,N,-,a,-,-
khal1275,-,u,-,N,-,-,-,-
dumi1241,-,a,-,N,-,-,-,-
kulu1253,k,o,-,N,-,-,-,-
limb1266,-,a,-,N,g,a,-,-
yamp1242,-,-,-,k,-,a,-,-
sunw1242,-,-,-,g,-,o,-,-
lepc1244,-,-,-,k,-,a,d,o
dhim1246,-,-,-,k,-,a,-,-
amdo1237,-,-,-,N,-,E,-,-
amdo1237,-,-,-,N,-,a,-,-
tibe1272,-,-,-,N,-,a,-,-
tibe1272,-,-,-,N,-,a,-,-
kham1282,-,-,-,N,-,a,-,-
jire1238,-,-,-,N,-,a,-,-
sher1255,-,-,-,N,-,a,-,-
kaik1246,-,-,-,N,-,a,-,-
dakp1242,-,-,-,Z,y,a,N,-
guru1261,-,-,-,N,-,a,-,-
thak1245,-,-,-,N,-,a,-,-
chep1245,-,-,-,N,-,a,-,-
kony1248,-,-,-,g,-,o,-,-
nyis1236,-,-,-,N,-,o,-,-
nisi1238,-,-,-,N,-,o,-,-
tagi1241,-,-,-,N,-,o,-,-
bori1243,-,-,-,N,-,o,-,-
apat1240,-,-,-,N,-,o,-,-
tara1313,-,-,-,x,-,a,N,-
idum1241,-,-,-,N,-,a,-,-
quey1238,-,-,-,N,-,a,-,-
horp1239,-,-,-,N,-,a,-,-
sang1321,-,-,-,-,-,i,-,-
yimc1240,-,-,-,-,-,i,-,-
loth1237,-,-,-,-,-,a,-,-
poch1243,h,-,-,-,-,i,-,-
lush1249,k,e,i,m,-,a,-,-
haka1240,k,e,i,m,-,a,h,-
gang1266,k,e,i,m,-,a,h,-
tang1336,-,i,-,i,-,a,-,-
mani1292,-,e,i,-,-,-,-,-
maon1238,-,a,-,-,-,i,-,-
khez1235,n,h,-,-,-,i,-,-
chok1243,-,-,-,-,-,i,-,-
reng1255,-,-,-,-,-,a,-,-
zeme1240,-,-,-,-,-,i,-,-
lian1251,-,-,-,-,-,i,-,-
mara1379,-,-,-,-,-,e,-,-
yinb1236,k,-,-,h,-,i,-,-
geko1235,k,-,-,h,-,e,-,-
paok1235,k,-,-,h,w,i,-,-
manu1255,-,-,-,h,-,e,-,-
yint1235,k,-,-,h,w,E,-,-
west2409,-,-,-,v,-,a,-,-
geba1237,-,-,-,y,-,E,-,-
sgaw1245,-,-,-,y,-,a,-,-
akha1245,-,-,-,n,-,o,-,-
nort2732,-,-,-,N,-,a,-,-
mand1415,-,-,-,w,-,o,-,-
hakk1236,-,-,-,N,-,a,i,-
mind1253,-,-,-,N,u,a,i,-
