language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kach1280,-,-,-,-,-,-,-,-,k,3,-,-,w,-,-,a,-,-,-
noct1238,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,-,k,-
wanc1238,-,-,-,-,-,-,-,-,t,-,-,-,s,-,-,a,-,t,-
bodo1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,7,d
dima1251,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,a,-,i,-
garo1247,-,-,-,t,-,-,s,i,k,-,-,-,-,-,-,a,-,-,-
sher1257,-,-,-,-,-,-,-,-,k,u,-,-,d,-,-,o,-,-,-
naxi1245,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,a,-,-,-
namu1246,m,i,n,t,-,-,-,-,h,-,-,-,-,-,-,E,-,-,-
shix1238,X,3,-,-,-,-,-,-,X,-,-,-,-,-,-,a,-,-,-
lisu1250,n,e,-,t,-,-,-,-,S,-,-,-,-,-,-,3,-,-,-
sout2728,X,-,-,-,-,-,-,-,b,-,-,-,-,-,-,e,-,-,-
nort2722,Z,i,-,-,-,-,-,-,Z,-,-,-,-,-,-,i,-,-,-
guiq1238,m,i,-,t,-,-,-,-,s,-,-,-,-,-,-,a,-,d,-
pela1242,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,E,-,-,-
zhab1238,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,t,-
lash1243,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,t,-
nucl1310,-,-,-,-,-,-,-,-,k,-,-,-,u,-,-,i,-,k,-
acha1249,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,a,-,n,-
nusu1239,-,-,-,t,-,-,s,-,h,-,-,-,u,-,-,o,-,r,-
nusu1239,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-
youl1235,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,3,-,-,-
rawa1265,-,-,-,-,-,-,-,-,k,-,-,-,h,-,-,E,-,-,-
drun1238,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,p,-
khal1275,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,E,-,n,-
dumi1241,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,a,t,n,3
limb1266,-,-,-,-,-,-,-,-,h,a,-,-,7,-,m,a,-,7,-
yamp1242,-,-,-,k,-,-,-,-,h,-,-,-,-,-,-,e,-,n,-
sunw1242,-,-,-,-,-,-,-,-,k,-,-,-,r,-,-,a,i,k,-
lepc1244,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,u,-,k,-
dhim1246,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,e,-,7,-
dhim1246,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-
amdo1237,w,a,w,d,i,w,Z,-,y,-,-,-,-,-,-,a,-,p,-
amdo1237,n,-,-,d,e,-,-,-,-,-,-,-,-,-,-,-,-,p,-
tibe1272,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-
tibe1272,-,-,-,r,-,-,g,-,y,-,-,-,-,-,-,a,-,g,-
kham1282,-,-,-,n,-,-,Z,-,y,-,-,-,-,-,-,E,-,7,-
jire1238,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,e,-,p,-
sher1255,p,-,-,h,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
kaik1246,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,a,-,N,-
dakp1242,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-
guru1261,-,-,-,t,-,-,-,-,s,-,-,-,x,-,-,i,-,b,a
thak1245,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-
chep1245,Z,3,-,t,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-
kony1248,-,-,-,t,-,-,-,-,s,-,-,-,-,-,-,i,-,N,-
nyis1236,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,m,-
nisi1238,-,-,-,t,-,-,s,-,h,-,-,-,-,-,-,e,-,-,-
bori1243,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,a,-,m,-
apat1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,3
tara1313,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,i,-,-,e
idum1241,-,-,-,t,-,-,-,-,h,-,-,-,-,-,-,u,-,-,-
quey1238,-,-,-,N,-,-,-,-,h,-,-,-,u,-,-,a,-,-,-
horp1239,S,-,-,t,-,-,-,-,y,-,-,-,-,-,-,E,-,-,-
sang1321,-,-,-,m,3,-,-,-,k,-,-,-,-,-,-,a,-,-,-
loth1237,-,e,-,N,-,-,-,-,k,-,-,-,-,-,-,a,-,k,-
lush1249,-,-,-,-,-,-,-,-,S,-,-,-,-,-,-,e,-,h,-
hmar1241,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,e,-,-,-
haka1240,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,e,-,h,-
gang1266,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,e,-,t,-
tang1336,-,-,-,k,-,-,-,-,h,a,m,a,k,-,-,e,-,i,-
mani1292,-,-,-,t,-,-,-,-,s,-,-,-,h,-,-,i,-,k,-
chok1243,-,-,-,m,3,t,s,-,h,-,-,-,-,-,-,e,-,-,-
reng1255,-,-,-,n,-,-,-,-,k,-,-,-,-,-,-,a,-,-,-
zeme1240,-,-,-,N,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
lian1251,-,-,-,m,a,-,-,-,k,-,-,-,-,-,-,i,-,-,-
