language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
sout2728,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
sout2728,-,-,t,-,S,-,-,i,-,-,-,-,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nort2722,-,-,t,-,s,-,y,i,-,-,-,-,-,-,-,-,-,-
guiq1238,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
maru1249,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
pela1242,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
zhab1238,-,-,Z,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lash1243,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nucl1310,-,-,t,-,-,-,-,a,-,-,-,t,-,s,-,-,-,-
acha1249,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
nusu1239,-,-,t,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-
nusu1239,-,-,t,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
youl1235,-,-,t,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-
rawa1265,-,-,t,-,h,-,-,i,-,-,-,-,-,-,-,-,-,-
drun1238,-,-,t,-,-,-,-,i,-,-,-,7,-,-,-,-,-,-
ersu1241,-,-,t,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-
lisu1250,-,-,t,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-
pumi1242,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
pumi1242,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
shix1238,-,-,Z,-,-,-,y,i,-,-,-,-,-,-,-,-,-,-
namu1246,-,-,t,-,s,-,y,i,-,-,-,-,-,-,-,-,-,-
lich1241,n,-,d,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
naxi1245,-,-,d,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-
khal1275,-,-,t,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
dumi1241,-,-,t,-,-,-,-,3,-,-,-,k,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,i,-,-,-,b,-,-,-,u,-,m
limb1266,-,-,t,-,h,-,-,i,-,-,-,k,p,h,-,u,-,-
yamp1242,-,-,-,-,-,-,-,i,-,-,-,k,-,k,-,o,-,-
sunw1242,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
lepc1244,-,-,k,-,-,-,-,a,-,-,-,t,-,-,-,-,-,-
dhim1246,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,o,-,N
chep1245,i,a,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
maga1261,k,3,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kony1248,-,i,d,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-
amdo1237,x,-,t,-,s,-,S,3,-,-,-,k,-,-,-,-,-,-
amdo1237,h,-,t,-,s,-,y,a,-,-,-,X,-,-,-,-,-,-
tibe1272,-,-,t,-,s,-,y,i,-,-,-,-,-,-,-,-,-,-
tibe1272,g,-,t,-,s,-,y,i,-,-,-,g,-,-,-,-,-,-
kham1282,-,-,t,-,s,-,y,i,-,-,-,7,-,-,-,-,-,-
jire1238,-,-,d,-,-,-,-,o,-,-,-,k,-,p,e,i,-,-
sher1255,-,-,t,-,S,-,-,i,-,-,-,k,-,-,-,-,-,-
kaik1246,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
dakp1242,-,-,t,-,h,-,-,o,-,-,-,r,-,-,-,-,-,-
nucl1729,-,-,k,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
