language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
amdo1237,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
kham1282,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,N,-,-,-,i,-,-,a,-,-,-,-,-,-
kaik1246,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
dakp1242,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
nucl1729,-,t,-,-,a,r,N,-,-,-,-,-,-,a,-,-,-,-,-,-
thak1245,-,t,-,-,a,r,N,-,-,-,-,-,-,a,-,-,-,-,-,-
guru1261,-,t,-,-,a,-,g,-,-,-,-,-,-,a,-,-,-,-,-,-
bang1338,-,-,-,-,-,-,N,-,u,-,-,-,-,i,-,-,-,-,-,-
tagi1241,-,-,-,-,-,-,N,-,-,-,-,-,-,3,-,-,-,-,-,-
nyis1236,-,-,-,-,-,-,N,-,u,-,-,-,-,i,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,N,-,u,-,i,-,-,i,-,-,-,-,-,-
pada1257,-,-,-,-,3,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-
bori1243,-,-,-,-,o,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,-,-
tara1313,-,t,-,-,a,-,N,-,-,-,-,-,-,a,-,-,-,N,-,-
idum1241,-,-,-,-,a,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,X,-,-,-,y,-,-,3,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,X,-,-,-,y,-,-,3,-,-,-,-,-,-
sang1321,-,m,-,-,3,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
yimc1240,t,h,-,-,3,-,N,-,-,-,-,-,-,3,-,-,-,-,-,-
chon1286,-,-,-,-,a,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-
mong1332,-,-,-,-,a,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
loth1237,-,-,-,-,o,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-
poch1243,-,-,-,-,a,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
lush1249,-,s,-,-,a,-,N,-,-,-,h,-,-,a,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
gang1266,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
tang1336,-,-,-,-,-,-,k,-,-,-,h,-,-,a,-,-,-,i,-,-
mani1292,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
maon1238,-,-,-,-,o,-,k,-,-,-,h,-,-,o,-,-,-,-,-,-
khez1235,-,-,-,-,-,-,k,-,-,-,h,-,-,u,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,k,-,-,-,h,-,-,u,-,-,-,-,-,-
reng1255,-,-,-,-,-,-,t,s,i,-,h,-,-,i,-,-,-,-,-,-
zeme1240,-,h,-,-,e,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-
lian1251,-,t,s,h,a,-,k,-,-,-,h,-,-,a,-,-,-,-,-,-
mara1379,-,-,-,-,a,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-
kach1280,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
noct1238,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,h,-,-
bodo1269,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,7,-,-
dima1251,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
garo1247,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,t,o,k,-,-
rabh1238,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,t,-,-,-,s,-,-,i,-,-,-,-,-,-
miji1239,-,-,-,-,-,-,t,-,-,-,h,u,-,i,-,-,-,-,-,-
sher1257,-,-,-,-,-,-,n,-,-,-,y,-,-,u,-,-,-,-,-,-
bugu1246,-,-,-,-,-,-,u,-,-,-,-,-,-,a,-,-,-,-,-,-
manu1255,-,-,-,-,-,-,t,-,-,-,-,-,-,o,-,-,p,h,-,o
yint1235,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,p,h,-,u
west2409,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,E
kaya1317,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,7,-,-
paok1235,-,-,-,-,-,-,t,-,-,-,h,-,-,a,-,-,-,7,p,e
geba1237,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,p,h,-,o
sgaw1245,-,-,-,-,-,-,n,-,-,-,y,-,-,a,-,-,-,7,-,-
mand1415,-,-,-,-,-,-,i,-,-,-,-,-,-,u,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,N,-,-,-,h,-,-,a,-,-,-,-,-,-
jian1239,-,-,-,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,-,-
nort2732,-,s,-,-,o,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-
