language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
kach1280,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
noct1238,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
wanc1238,-,-,-,-,-,-,-,a,-,o,-,-,-,t,-,-,-,-,-,i,-,-,-,-
phom1236,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
bodo1269,b,-,i,d,-,-,-,3,-,y,-,-,-,d,-,-,-,-,-,3,-,7,y,-
dima1251,-,-,-,d,-,-,-,a,-,o,-,-,-,d,-,-,-,-,-,i,-,-,-,-
garo1247,-,-,-,d,o,b,-,a,-,-,-,-,-,t,-,-,-,s,-,i,-,-,-,-
rabh1238,-,-,-,t,-,-,-,-,-,u,-,-,-,t,-,-,-,s,-,i,-,-,-,-
sher1257,p,h,i,t,-,s,h,a,k,h,-,-,-,l,-,-,-,-,-,o,-,m,-,-
bugu1246,-,-,-,k,-,h,-,i,-,-,-,-,-,r,-,-,-,-,-,i,-,-,-,-
naxi1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
namu1246,-,-,-,h,-,-,-,E,-,-,-,-,-,x,-,-,-,-,-,o,-,-,-,-
shix1238,-,-,-,r,-,-,-,E,-,-,-,-,-,X,-,-,-,-,-,o,-,-,-,-
ersu1241,-,-,-,-,-,-,-,-,-,t,s,-,-,-,-,-,-,-,-,E,-,-,-,-
lisu1250,-,-,-,x,u,-,-,a,-,t,s,-,-,y,-,-,-,-,-,u,-,-,-,-
sout2728,-,-,-,X,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,3,-,-,-,-
nort2722,-,-,-,-,-,-,-,-,-,t,s,y,i,w,-,-,-,-,-,3,s,t,-,-
guiq1238,-,-,-,n,-,-,-,a,-,-,-,-,-,S,-,-,-,-,-,3,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,-,-
pela1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
zhab1238,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
lash1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
acha1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,-,-
nusu1239,-,-,-,t,-,-,-,3,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-
nusu1239,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
nusu1239,-,-,-,t,-,-,-,3,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-
youl1235,-,-,-,-,-,-,-,a,-,-,-,-,-,v,-,-,-,-,-,u,-,-,-,-
rawa1265,3,-,-,S,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-
drun1238,-,-,-,k,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,3,-,m,-,-
khal1275,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
dumi1241,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
kulu1253,-,-,-,w,-,-,-,a,-,-,-,-,-,d,-,-,-,-,-,i,-,-,-,-
limb1266,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,h,-,-,-,i,-,n,-,-
yamp1242,-,-,-,w,-,-,-,a,-,-,-,-,-,7,-,-,-,-,-,i,-,N,-,-
sunw1242,-,-,-,b,-,-,-,o,-,p,-,-,-,h,-,-,-,-,-,u,-,-,-,-
lepc1244,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,-
dhim1246,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,u,-,-,-,i,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,N,N,a,-
amdo1237,w,-,-,S,-,-,-,a,-,r,r,-,-,g,-,-,-,-,-,o,-,N,-,-
amdo1237,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,N,N,a,-
tibe1272,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,N,a,-
tibe1272,-,-,-,s,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,N,a,-
tibe1272,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,N,a,-
tibe1272,-,-,-,s,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,N,a,-
kham1282,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,N,a,7
kham1282,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,N,a,7
jire1238,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,N,a,-
jire1238,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,-,N,a,-
sher1255,-,-,-,m,-,-,-,e,-,n,-,-,-,d,-,-,-,-,-,o,-,k,-,-
kaik1246,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,p,-,-,-,u,-,m,-,-
dakp1242,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,o,t,h,a,m
guru1261,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,-,-,-
thak1245,-,-,-,p,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,u,-,m,-,-
chep1245,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,u,-,m,-,-
