language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
jire1238,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,d,Z,-,-,-,-,-,-,-,a,-,-
sher1255,-,-,-,-,-,-,-,-,-,-,p,-,-,-,u,-,z,-,-,-,-,-,-,-,o,k,-
kaik1246,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-
dakp1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,o,-,-
guru1261,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,x,-,i,-,-,-,-,-,a,-,-
thak1245,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,u,-,i,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,e,n,7
kony1248,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,o,l,-
nyis1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,l,-,-,-,-,-,a,p,-
nisi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,m,-
tagi1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,p,-
bori1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,y,u,i,-,-,-,i,-,-
apat1240,-,-,-,-,-,-,-,-,-,-,p,-,-,-,3,-,-,-,l,-,-,-,-,-,e,-,-
tara1313,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,m,-,-,-,u,-,b,-,r,-,-,-,-,-,a,-,-
quey1238,-,-,-,-,-,-,-,-,-,-,p,t,s,y,a,-,-,-,Z,-,-,-,-,-,o,-,-
horp1239,-,-,-,-,-,-,-,-,-,-,x,r,-,-,a,-,s,-,p,-,-,-,-,-,3,-,-
loth1237,-,o,-,-,h,-,-,3,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poch1243,-,a,k,3,s,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,h,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-
hmar1241,-,-,-,-,h,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-
haka1240,-,-,-,-,h,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,u,l,-
tang1336,-,-,-,-,v,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,o,h,a
mani1292,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,t,-,-,-,-,-,u,-,-
khez1235,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,h,-,-,-,-,-,i,-,-
reng1255,-,-,-,-,-,-,-,-,-,-,t,e,r,-,o,-,-,-,h,-,-,-,-,-,a,-,-
zeme1240,-,-,-,-,-,-,-,-,-,-,p,e,k,-,a,-,n,-,k,-,-,-,-,-,a,t,-
lian1251,-,-,-,-,-,-,-,-,-,-,-,-,k,-,a,-,-,-,h,-,-,-,-,-,u,-,-
mara1379,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,h,-,-,-,-,-,o,r,i
yinb1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,h,-,-,-,-,-,w,v,-
geko1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,h,-,3,3,S,-,u,7,-
paok1235,-,-,-,-,-,-,-,-,-,-,7,-,-,-,a,-,t,s,h,-,-,-,-,-,o,n,-
manu1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,h,-,-,-,-,-,o,-,-
yint1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,h,-,3,-,-,-,o,-,-
west2409,-,-,t,-,-,-,-,-,-,-,h,-,-,-,u,-,s,-,h,-,-,-,-,-,3,-,-
geba1237,-,-,-,-,-,-,-,-,-,-,7,-,-,-,3,-,s,-,h,-,-,-,-,-,o,7,-
sgaw1245,-,-,-,-,-,-,-,-,-,-,7,-,-,-,3,-,s,-,h,-,-,-,-,-,u,7,-
akha1245,i,o,t,-,h,-,-,3,-,-,p,-,-,-,-,-,h,-,r,-,-,-,-,-,o,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,i,k,-,-,-,-,-,a,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,-,o,-,-
mand1415,-,-,-,-,-,-,-,i,-,u,m,-,-,-,a,-,-,-,-,-,-,-,-,-,o,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
mind1253,-,-,-,-,-,-,-,i,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-
mind1253,-,-,-,-,-,-,-,i,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-
