language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kach1280,-,-,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,-,-,-,-,-,-,l,-,u,-,m
noct1238,-,-,-,-,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-,N,t,o,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-,-,-,-,-,N,-,-,-,-
dima1251,-,-,-,k,-,-,-,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
dima1251,m,i,-,t,-,-,-,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,i,-,-,-,-
garo1247,k,a,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,N,-,-,-,-
rabh1238,-,-,-,k,-,-,-,-,-,-,h,-,-,-,a,p,a,k,7,-,-,h,-,e,-,a,r,t
sher1257,-,-,-,s,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
bugu1246,-,-,-,-,-,-,-,-,-,-,l,-,-,-,a,-,-,-,-,-,-,-,-,b,-,a,-,w
naxi1245,-,-,-,n,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,m,-,i,-,-
namu1246,-,-,-,t,-,-,-,o,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
shix1238,-,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,m,-,i,-,-
ersu1241,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,m,-,i,-,-
lisu1250,-,-,-,s,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,t,s,a,-,-
sout2728,-,-,-,-,-,-,-,-,-,-,s,t,-,-,i,-,-,-,-,-,-,-,-,m,-,i,-,-
nort2722,-,-,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,p,h,o,-,s
guiq1238,s,3,-,n,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
maru1249,-,-,-,n,-,-,-,a,-,k,l,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-
pela1242,-,-,-,n,-,-,-,a,-,k,l,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-
zhab1238,-,-,-,n,-,-,-,i,-,k,l,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-
lash1243,-,-,-,n,-,-,-,3,-,k,l,-,-,-,o,-,-,-,-,-,-,-,-,m,-,-,-,-
nucl1310,h,-,-,n,-,-,-,a,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-
acha1249,-,-,-,y,-,-,-,a,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,m,-,-,-,-
nusu1239,-,-,-,n,-,-,y,i,-,-,z,-,-,-,3,-,-,-,-,-,-,-,-,m,-,-,-,-
nusu1239,-,-,-,n,a,t,h,e,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
youl1235,-,-,-,n,-,-,h,3,-,-,s,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,-,-,-,-,r,-,-,-,3,-,-,-,-,-,-,-,-,m,-,o,-,7
drun1238,-,-,-,X,-,-,-,-,-,-,t,i,-,-,e,-,-,-,-,-,-,-,-,m,-,3,-,-
khal1275,-,-,-,t,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
dumi1241,-,-,-,t,-,-,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-,-,b,-,a,-,-
kulu1253,-,-,-,t,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-,-,w,-,a,-,-
limb1266,-,-,-,n,-,-,-,E,-,-,r,-,-,-,E,-,-,-,-,-,-,-,-,7,-,l,-,-
yamp1242,-,-,-,n,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,N,-,a,-,-
sunw1242,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,g,i,-,r
lepc1244,-,-,-,-,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,t,-,-,-,-
dhim1246,k,o,n,d,-,-,-,-,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,N,-,-,-,-
amdo1237,r,-,-,n,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,N,-,-,-,-
amdo1237,h,-,-,n,-,-,-,-,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,N,-,-,-,-
tibe1272,-,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
tibe1272,s,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
kham1282,-,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
jire1238,-,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
sher1255,-,-,-,n,-,-,-,-,-,-,y,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
kaik1246,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-
dakp1242,-,-,-,t,-,-,-,-,-,-,h,-,-,-,i,-,-,N,l,-,-,-,o,m,-,-,-,-
guru1261,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
thak1245,-,-,-,t,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-
chep1245,-,-,-,h,-,-,-,-,-,-,l,-,-,-,u,-,-,-,-,-,-,-,-,N,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,l,-,-,-,-
nyis1236,-,-,-,h,-,-,-,o,-,-,p,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,-,-
tagi1241,-,-,-,-,-,-,-,a,-,-,p,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,-,-
bori1243,-,-,-,h,-,-,-,o,-,N,p,-,-,-,u,-,-,-,-,-,-,-,-,k,-,-,-,-
apat1240,-,-,-,-,-,-,-,a,-,-,h,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
tara1313,-,-,-,x,-,-,-,a,-,-,p,-,-,-,o,-,-,-,-,-,-,-,-,t,i,a,-,i
idum1241,-,-,-,-,-,-,-,a,-,-,p,-,-,-,o,-,-,b,-,-,-,-,-,r,-,a,-,-
quey1238,-,-,-,-,-,-,-,-,-,-,z,x,-,-,i,-,-,-,-,-,-,-,a,r,-,-,-,-
horp1239,-,-,-,n,-,-,-,-,-,-,y,E,m,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,-,-,l,a,-,s,i,-,-,-,-,-,-,-,-,-,-,-,-,-
yimc1240,-,-,-,m,-,-,-,u,-,-,l,-,-,-,o,-,-,-,-,-,-,-,-,N,-,-,-,-
loth1237,-,-,-,-,-,-,-,-,-,-,l,a,m,p,a,-,-,-,-,-,-,-,-,m,-,-,-,-
poch1243,-,-,-,-,-,-,-,a,-,-,l,o,-,-,u,-,-,-,-,-,-,-,-,v,-,e,-,-
