language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
amdo1237,-,-,w,-,-,t,s,y,-,3,-,n,-,-
amdo1237,-,-,r,-,-,t,-,-,-,e,-,r,-,-
amdo1237,-,-,h,-,-,t,-,-,-,e,-,r,-,-
tibe1272,-,-,-,-,-,t,s,y,-,E,-,-,-,-
tibe1272,-,-,s,-,-,b,-,y,-,i,-,n,-,-
tibe1272,-,-,-,-,-,t,-,-,-,e,-,-,-,-
tibe1272,-,-,s,-,-,t,-,-,-,e,-,r,-,-
kham1282,-,-,-,-,-,t,-,-,-,E,-,7,-,-
jire1238,-,-,-,-,-,t,-,-,-,e,-,r,-,-
sher1255,-,-,-,-,-,t,-,-,-,e,-,r,-,-
kaik1246,-,-,b,i,n,t,-,-,-,e,-,r,-,-
dakp1242,-,-,-,-,-,b,-,-,-,i,-,-,-,-
dakp1242,-,-,-,-,-,g,-,-,-,e,-,-,-,-
guru1261,-,-,-,-,-,p,-,-,-,i,-,-,-,-
thak1245,-,-,-,-,-,p,-,-,-,i,-,m,-,-
chep1245,-,-,-,-,-,b,-,3,-,i,-,7,-,-
kony1248,-,-,-,-,-,k,-,-,-,e,-,-,-,-
nyis1236,-,-,-,-,-,Z,-,-,-,i,-,-,-,-
nisi1238,-,-,-,-,-,Z,-,-,-,i,-,-,-,-
tagi1241,-,-,-,-,-,Z,-,-,-,i,-,-,-,-
bori1243,-,-,-,-,-,b,-,-,-,i,-,-,-,-
apat1240,-,-,-,-,-,b,-,-,-,i,-,-,-,-
tara1313,-,-,-,-,-,N,-,-,-,-,-,N,-,-
idum1241,-,-,-,-,-,h,-,-,-,a,-,N,-,-
quey1238,-,-,k,-,-,h,-,-,-,o,-,-,-,-
horp1239,f,-,k,-,-,h,-,-,-,o,-,-,-,-
sang1321,-,-,t,-,-,s,-,-,-,3,-,-,-,-
yimc1240,-,-,-,-,-,Z,-,-,-,i,-,-,-,-
loth1237,-,-,-,-,-,p,-,-,-,i,-,-,-,-
poch1243,-,-,t,-,-,s,-,-,-,3,-,-,-,-
lush1249,-,-,-,-,-,p,-,-,-,e,-,k,-,-
hmar1241,-,-,-,-,-,p,-,-,-,e,-,-,-,-
haka1240,-,-,-,-,-,p,-,-,-,e,-,k,-,-
gang1266,-,-,-,-,-,p,-,-,-,i,-,e,-,-
tang1336,-,-,-,-,-,m,-,-,-,i,-,-,-,-
mani1292,-,-,-,-,-,p,-,-,-,i,-,-,-,-
maon1238,-,-,-,-,-,p,-,-,-,i,-,-,-,-
khez1235,-,-,-,-,-,p,-,s,-,3,-,-,-,-
chok1243,-,-,-,-,-,p,-,r,-,3,-,-,-,-
reng1255,-,-,-,-,-,t,-,s,-,3,-,-,-,-
zeme1240,-,-,-,-,-,p,-,e,-,i,-,-,-,-
lian1251,-,-,-,-,-,p,-,-,-,i,-,-,-,-
mara1379,-,-,-,-,-,p,-,-,-,i,-,-,-,-
yinb1236,-,-,-,-,-,p,-,h,-,i,-,-,-,-
geko1235,-,-,-,-,-,p,-,h,3,i,-,7,-,-
paok1235,-,-,-,-,-,p,-,h,-,e,-,-,-,-
manu1255,-,-,-,-,-,-,-,-,-,i,-,-,-,-
yint1235,-,-,-,-,-,d,-,-,-,E,-,-,-,-
west2409,-,-,-,-,-,d,-,-,-,i,-,e,-,-
geba1237,-,-,-,-,-,7,-,-,-,i,-,-,-,-
sgaw1245,-,-,-,-,-,h,-,-,-,e,-,7,l,o
akha1245,-,-,-,-,-,Z,-,-,-,i,-,-,-,-
nort2732,-,-,-,-,-,l,-,-,-,i,-,e,-,-
mand1415,-,-,-,-,-,g,-,e,-,i,-,-,-,-
hakk1236,-,-,-,-,-,b,-,-,-,u,-,n,-,-
mind1253,-,-,k,-,-,h,-,o,-,i,-,k,-,-
