language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
sout2728,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
guiq1238,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nucl1310,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,i,-,-
drun1238,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
ersu1241,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
pumi1242,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,m,-,-,-,E,-,-,-,-,-,-,-,-
lich1241,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,-,-,m,-,-,-,e,-,-,-,-,-,-,-,n
sunw1242,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
lepc1244,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
dhim1246,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
maga1261,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
kony1248,-,-,-,-,-,-,m,-,-,-,a,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,m,-,-,-,3,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-,-,-,-,-
