language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
kach1280,-,n,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
noct1238,-,-,-,-,-,l,-,-,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
wanc1238,-,-,-,-,-,l,-,-,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
phom1236,-,-,-,-,-,i,-,-,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
bodo1269,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,-,-,-,t,-,-,a,7,y
dima1251,-,-,-,-,-,l,-,-,-,-,-,o,-,-,N,-,-,-,-,t,-,h,a,-,i
garo1247,-,-,-,-,-,r,-,-,o,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
rabh1238,-,-,-,-,-,r,-,-,-,-,-,o,-,-,N,-,-,-,-,k,-,-,a,-,-
sher1257,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
bugu1246,-,-,-,-,-,l,a,p,a,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
naxi1245,-,-,-,-,-,l,-,-,-,-,-,v,-,-,m,-,-,i,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,l,-,-,-,-,-,o,-,-,q,-,-,u,-,-,-,-,a,-,-
namu1246,-,-,-,-,-,l,-,-,-,-,-,o,-,-,q,-,-,u,-,-,-,-,a,-,-
shix1238,-,-,-,-,-,y,-,-,-,-,-,u,-,-,k,-,-,u,-,-,-,-,a,-,-
shix1238,-,-,-,-,-,y,-,-,-,-,-,u,-,-,k,-,-,u,-,-,-,-,a,-,-
ersu1241,-,3,-,-,-,r,-,-,-,-,-,-,-,-,k,-,h,u,-,-,-,-,a,-,-
lisu1250,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,o,b,-,-,o,-,-
sout2728,-,-,-,-,-,X,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
nort2722,-,X,-,-,-,l,-,-,-,-,-,u,-,-,p,-,-,-,-,-,-,-,i,-,-
guiq1238,-,-,-,-,-,x,-,-,-,-,-,u,-,-,m,-,p,-,-,h,-,-,o,-,-
maru1249,-,-,-,-,-,l,-,-,a,-,-,u,-,-,-,-,-,-,-,k,t,s,a,N,-
pela1242,-,-,-,-,-,l,-,-,a,-,-,u,-,-,-,-,-,-,-,7,t,-,a,N,-
zhab1238,-,-,-,-,-,l,-,-,-,-,-,u,-,-,7,-,-,-,-,k,-,-,o,k,-
lash1243,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,k,t,s,3,N,-
nucl1310,-,k,-,-,-,y,-,-,a,-,-,u,-,-,-,-,-,-,-,-,-,-,-,k,-
acha1249,-,-,-,-,-,l,-,-,-,-,-,i,-,-,N,-,-,-,-,k,-,-,o,7,-
nusu1239,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,-,l,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,E,-,-
youl1235,-,-,-,-,-,l,-,-,-,-,-,o,-,-,m,-,-,-,-,-,-,-,o,-,-
rawa1265,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,N,-
drun1238,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,N,-
khal1275,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
dumi1241,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
kulu1253,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
yamp1242,-,-,-,-,-,r,-,-,-,-,-,u,-,-,N,-,g,u,-,7,-,w,a,-,-
sunw1242,p,h,u,l,-,l,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
lepc1244,-,-,-,-,-,l,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-
dhim1246,-,-,-,-,-,-,-,-,-,-,-,u,-,-,n,t,h,u,-,-,-,-,i,-,-
amdo1237,-,-,-,-,-,r,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,-,r,-,-,d,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
sher1255,-,-,-,-,-,d,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
kaik1246,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
dakp1242,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
guru1261,-,-,-,-,-,i,-,-,-,-,-,u,-,-,m,-,-,-,-,-,-,-,a,-,-
thak1245,-,-,-,-,-,i,-,-,-,-,-,-,-,-,m,-,p,-,-,-,-,-,E,-,-
chep1245,-,-,-,-,-,b,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-
kony1248,-,k,o,-,-,l,-,-,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-
kony1248,-,-,-,-,-,r,-,-,-,-,-,a,g,-,7,-,-,-,-,-,-,-,-,-,-
nyis1236,i,i,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
nisi1238,-,3,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
tagi1241,-,3,-,-,-,l,-,-,-,-,-,i,-,-,N,-,-,-,-,-,-,-,-,-,-
bori1243,-,3,-,-,-,l,-,-,-,-,-,3,-,-,N,-,-,-,-,-,-,-,-,-,-
apat1240,i,a,-,-,-,l,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-
tara1313,p,h,-,-,-,l,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-
idum1241,-,a,-,-,-,l,-,-,-,-,-,a,-,-,N,-,-,-,-,-,-,-,-,-,-
quey1238,-,-,-,-,-,r,-,-,d,-,-,3,t,s,y,-,-,-,-,-,-,-,e,-,-
horp1239,-,-,-,-,-,r,-,-,g,-,-,3,-,-,m,-,-,-,-,-,-,-,a,-,-
sang1321,-,-,-,-,-,l,-,-,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-
yimc1240,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
loth1237,-,o,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
poch1243,-,a,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
gang1266,-,-,-,-,-,s,-,-,-,-,-,u,-,o,N,-,-,-,-,-,-,-,-,-,-
tang1336,N,a,-,-,-,l,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
mani1292,-,-,-,-,-,n,-,-,-,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
maon1238,-,o,-,t,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
khez1235,-,e,-,t,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
chok1243,k,3,-,t,-,s,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
reng1255,-,-,-,t,-,s,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
zeme1240,t,i,N,t,s,h,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
lian1251,t,a,-,-,-,t,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
mara1379,-,a,-,-,-,t,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,l,-,v,o,p,h,o,-,-,-,-,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,-,l,-,-,3,-,-,o,-,-,7,-,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,-,-,l,-,-,o,-,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-
manu1255,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,l,-,-,-,-,-,3,-,-,v,-,-,w,-,-,-,-,-,-,-
west2409,-,-,-,-,-,l,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,l,-,-,-,-,-,o,-,-,7,-,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,-,-,-,l,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,k,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-,u,-,-
nort2732,-,-,-,-,-,x,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-,a,-,-
hakk1236,-,-,-,-,-,s,-,-,-,-,-,a,-,-,k,-,-,-,-,t,-,-,e,u,-
mind1253,-,-,-,-,-,s,-,-,u,-,-,o,-,-,k,-,-,-,-,t,-,h,a,u,-
