language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kach1280,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,m,-,-,-,-,-,-
noct1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,m,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,m,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,m,-,-,-,-,-,-
bodo1269,-,a,l,-,-,i,-,-,l,-,-,-,-,-,a,-,m,-,-,-,-,a,7
dima1251,-,-,-,-,-,-,-,-,l,-,-,-,-,-,a,-,m,-,-,-,-,a,-
garo1247,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,m,-,-,-,-,a,-
rabh1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,m,-,-,-,-,-,-
sher1257,-,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,m,-,-,-,-,u,-
bugu1246,-,-,-,-,-,-,-,-,l,-,-,-,-,-,u,-,m,-,-,-,-,u,a
naxi1245,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,3,-,m,-,-,-,-,i,-
namu1246,-,-,-,-,-,3,-,-,r,-,-,-,g,-,u,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,3,-,-,r,-,-,-,g,-,u,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,h,-,-,-,-,u,-
shix1238,-,-,-,-,-,-,-,-,r,-,-,-,-,-,a,-,h,-,-,-,-,u,-
ersu1241,-,-,-,-,-,-,-,-,r,-,3,p,h,-,a,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,-,-,z,-,-,-,-,-,3,-,-,-,-,-,-,-,-
sout2728,-,-,X,-,-,o,-,-,Z,-,-,-,-,-,e,-,-,-,-,-,-,-,-
sout2728,-,-,X,-,-,o,-,-,Z,-,-,-,-,-,e,-,-,-,-,-,-,-,-
nort2722,-,-,g,-,-,u,-,-,r,-,-,-,s,-,a,-,-,-,-,-,-,-,-
nort2722,-,-,g,-,-,u,-,-,r,-,-,-,s,-,a,-,-,-,-,-,-,-,-
guiq1238,-,-,f,-,-,u,t,s,y,-,-,-,-,-,a,-,-,-,-,-,-,-,-
maru1249,-,-,k,h,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-
pela1242,-,-,k,h,-,-,-,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,-
zhab1238,-,-,k,h,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,-,-,-,-
