language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
nucl1310,-,-,-,-,k,-,r,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
acha1249,-,-,-,-,k,-,Z,-,u,-,-,-,-,a,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,n,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,n,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,n,-,h,-,o,-,-,t,-,o,-,-,-,-,-,-,-,-,-
rawa1265,-,-,-,-,t,-,h,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
drun1238,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,-,-,-,-,N,-,-,i,-,-,-,-,-,-,-,-,-
dumi1241,-,-,-,-,-,-,-,-,i,i,n,-,-,3,-,-,-,-,-,-,-,-,-
kulu1253,-,-,-,-,-,-,-,-,i,e,n,-,-,-,-,-,-,-,-,-,-,-,-
limb1266,-,-,-,-,k,-,h,-,E,m,m,-,-,a,-,-,-,-,7,-,-,-,-
yamp1242,-,-,-,-,k,-,h,-,-,-,-,-,-,e,-,-,p,-,s,-,-,-,-
sunw1242,-,-,-,-,-,-,-,-,-,-,n,-,-,e,-,-,-,-,-,-,-,-,-
lepc1244,-,-,-,-,t,-,h,-,i,-,-,-,-,o,-,-,-,-,-,-,-,-,-
dhim1246,-,-,-,-,-,-,h,-,i,-,N,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,k,-,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,g,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,-,k,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
jire1238,t,-,-,-,h,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sher1255,-,-,-,-,N,-,i,-,-,-,-,-,-,e,-,-,-,-,n,-,-,-,-
kaik1246,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
dakp1242,-,-,-,-,t,-,h,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-
guru1261,-,-,-,-,t,-,h,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,t,-,h,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,i,-,7,-,-,-,-
kony1248,-,-,-,-,t,-,h,-,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-
nyis1236,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
nisi1238,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,t,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
bori1243,-,-,-,-,t,-,-,-,-,-,-,-,-,a,p,-,o,-,N,-,-,-,-
apat1240,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
tara1313,-,-,-,-,t,-,h,-,-,-,-,-,-,a,-,r,3,-,N,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,-,a,h,r,o,-,N,-,-,-,-
quey1238,k,3,m,n,-,-,y,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
horp1239,-,-,-,n,t,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
sang1321,-,-,-,-,n,-,y,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-
yimc1240,-,-,-,-,a,-,s,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,z,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
poch1243,-,-,-,-,-,-,k,-,3,-,n,-,-,a,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,h,r,i,-,-,-,-,a,-,-,-,-,t,-,-,-,-
hmar1241,-,-,-,-,-,-,h,r,i,-,-,-,-,a,-,-,-,-,t,-,-,-,-
haka1240,-,-,-,-,-,-,h,n,-,-,-,-,-,a,-,-,i,n,t,h,e,i,h
gang1266,-,-,-,-,-,-,h,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tang1336,-,-,-,-,-,-,S,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
mani1292,-,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-
maon1238,-,-,-,-,t,s,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
khez1235,-,-,-,-,n,-,y,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
chok1243,r,3,-,-,n,-,y,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
reng1255,-,-,-,-,n,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
zeme1240,-,-,-,-,-,-,s,-,e,-,-,-,-,u,-,-,-,-,-,-,-,-,-
lian1251,-,-,-,-,t,-,s,h,i,-,-,-,-,u,-,-,-,-,h,-,-,-,-
mara1379,-,-,-,-,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,l,3,h,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,l,3,h,-,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,n,a,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,n,a,x,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,x,-,-,-,-,-,-,3,-,-,-,-,n,-,-,-,-
manu1255,k,3,-,-,n,a,d,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
yint1235,-,-,-,-,n,a,x,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-
yint1235,-,-,-,-,n,a,x,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-,-
west2409,-,-,-,-,n,i,x,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-,-
west2409,-,-,-,-,n,i,x,-,3,-,-,-,-,3,-,-,-,-,-,-,-,-,-
geba1237,k,3,-,-,t,E,h,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,-,-,n,a,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,-,-,n,a,h,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
akha1245,-,-,-,-,Z,3,X,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,z,u,l,-,i,a,-,-,-,u,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,N,-,-,-,-
hakk1236,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,N,-,-,-,-
mind1253,-,-,-,-,t,-,h,-,i,-,-,-,-,a,-,-,-,-,N,-,-,-,-
