language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kaya1317,-,-,-,-,t,-,-,3,-,-,t,3,-,-,-,u,-,-
yinb1236,-,-,-,-,t,-,-,3,-,-,7,-,-,-,-,o,-,-
geko1235,-,-,-,-,7,-,-,u,-,-,l,-,-,-,-,o,-,-
paok1235,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-,-
geba1237,-,-,-,-,7,-,-,3,-,-,n,-,-,-,-,o,-,-
sgaw1245,-,-,-,-,7,-,-,3,w,e,n,-,-,-,-,e,-,-
mand1415,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,a,-,-
hakk1236,-,-,-,-,g,-,-,e,-,-,g,-,-,-,-,e,-,-
mind1253,-,-,-,-,x,-,-,i,-,-,-,-,-,-,-,e,i,k
oldc1244,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,a,y,7
jian1239,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,3,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,i,-
