language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
sout2728,-,-,S,-,-,-,-,-,-,-,-,-,-,-,e,-,-
sout2728,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-
nort2722,-,-,n,-,-,-,-,-,-,-,-,-,-,-,a,-,-
guiq1238,-,-,g,-,-,i,-,-,-,-,-,-,-,-,e,u,-
maru1249,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,i,-
pela1242,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,i,-
zhab1238,-,-,k,-,-,-,-,-,-,-,-,-,-,-,e,-,-
lash1243,-,-,k,-,-,-,-,-,-,-,-,-,-,-,E,-,-
nucl1310,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,u,N
acha1249,-,-,t,-,-,s,-,-,y,-,-,-,-,-,i,-,-
nusu1239,-,-,g,-,-,-,-,-,-,-,-,-,-,-,e,-,-
nusu1239,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-
youl1235,-,-,m,-,-,-,-,-,-,-,-,-,-,-,3,-,-
rawa1265,S,3,l,-,-,-,-,-,-,-,-,-,-,-,a,-,-
drun1238,-,-,g,-,-,-,-,-,-,-,-,-,-,-,a,m,-
ersu1241,-,-,y,-,-,a,-,-,l,-,-,-,-,-,i,-,-
lisu1250,-,-,l,-,-,i,-,-,l,-,-,-,-,-,i,-,-
pumi1242,p,-,h,-,-,-,-,-,Z,-,-,-,-,-,i,-,-
pumi1242,-,-,t,-,-,-,-,-,y,i,i,m,-,-,3,-,-
shix1238,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-
namu1246,-,-,n,-,-,-,-,-,-,-,-,-,-,-,E,-,-
lich1241,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-
naxi1245,-,-,Z,-,-,-,-,-,y,-,-,-,-,-,3,-,-
khal1275,b,-,h,-,-,o,-,-,N,-,-,p,-,-,E,-,-
dumi1241,-,-,n,-,-,3,-,-,n,-,-,-,-,-,3,-,-
kulu1253,-,-,n,-,-,o,-,-,-,-,-,-,-,-,i,-,-
limb1266,-,-,n,-,-,u,-,-,-,-,-,b,-,-,a,-,-
yamp1242,-,-,n,-,-,u,-,-,-,-,-,-,-,-,-,-,-
sunw1242,-,-,r,-,-,i,-,-,-,-,-,m,-,-,-,-,-
lepc1244,-,-,r,-,-,i,-,-,-,-,-,-,-,-,u,-,-
dhim1246,-,-,r,-,-,e,-,-,m,-,-,k,-,-,a,-,-
dhim1246,e,-,l,-,-,-,-,-,-,-,-,k,-,-,a,-,-
chep1245,-,-,p,-,-,-,-,-,-,-,-,-,-,-,e,-,-
maga1261,-,-,s,-,-,-,-,-,-,-,-,-,-,-,e,-,-
kony1248,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,m,-
amdo1237,-,-,y,-,-,a,k,-,k,-,-,-,-,-,3,-,-
amdo1237,-,-,-,-,-,a,-,-,Z,-,-,-,-,-,o,-,-
tibe1272,-,-,y,-,-,a,-,-,k,-,-,-,-,-,o,-,-
tibe1272,-,-,y,-,-,a,-,-,g,-,-,p,-,-,o,-,-
tibe1272,-,-,l,-,-,e,-,-,k,-,-,p,-,-,o,-,-
tibe1272,-,-,l,-,-,e,-,-,g,-,s,p,-,-,a,-,-
kham1282,-,-,z,-,-,o,-,-,-,-,-,b,-,-,o,-,-
kham1282,-,-,y,-,-,a,-,-,-,-,-,p,-,-,u,-,-
jire1238,-,-,l,-,-,e,-,-,-,-,-,m,-,-,u,-,-
sher1255,-,-,l,-,i,e,-,-,-,-,-,m,-,-,u,-,-
kaik1246,-,-,l,-,-,-,-,-,-,-,-,-,-,-,o,-,-
dakp1242,-,-,l,-,-,e,-,-,k,-,-,p,-,-,u,-,-
nucl1729,t,-,s,-,i,a,-,-,-,-,-,p,-,-,a,-,-
thak1245,-,-,s,-,-,-,-,-,-,-,-,-,-,-,a,-,-
guru1261,t,-,s,h,i,a,-,-,-,-,-,b,-,-,a,-,-
bang1338,-,a,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-
tagi1241,-,a,l,-,-,-,-,-,-,-,-,-,-,-,3,-,-
nyis1236,-,a,l,-,-,-,-,-,-,-,-,n,-,-,3,-,-
nisi1238,-,a,l,-,-,-,-,-,-,-,-,p,-,-,a,-,-
nisi1238,-,a,l,-,-,-,-,-,-,-,-,p,-,-,a,-,-
pada1257,-,a,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
bori1243,p,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
apat1240,-,a,y,-,-,-,-,-,-,-,-,-,-,-,a,-,-
tara1313,p,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-
idum1241,p,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-
quey1238,-,-,q,-,-,a,-,-,t,-,-,y,-,-,i,-,-
horp1239,-,-,X,-,-,-,-,-,-,-,-,y,-,-,E,-,-
yimc1240,-,-,-,-,-,a,-,-,t,-,-,s,-,-,3,-,-
chon1286,-,-,t,-,-,a,-,-,-,-,-,Z,-,-,u,N,-
mong1332,-,-,t,-,-,3,-,-,-,-,-,p,-,-,o,N,-
loth1237,-,-,m,-,-,-,-,-,-,-,-,h,-,-,o,m,-
poch1243,-,-,k,-,-,3,-,-,m,-,-,h,i,-,e,-,-
lush1249,-,-,-,-,-,-,-,-,t,-,-,h,-,-,a,-,-
hmar1241,-,-,-,-,-,-,-,-,t,-,-,h,-,-,a,-,-
haka1240,-,-,-,-,-,-,-,-,t,-,-,h,-,-,a,m,i
gang1266,-,-,-,-,-,-,-,-,p,-,-,h,-,-,a,-,-
tang1336,-,-,k,-,-,a,m,a,t,-,-,h,-,-,a,-,-
mani1292,-,-,-,-,-,a,-,-,p,-,-,h,a,b,a,-,-
maon1238,-,-,k,-,-,a,-,-,d,-,-,Z,-,-,3,-,-
khez1235,-,-,w,-,-,-,-,-,-,-,-,-,-,-,e,-,-
chok1243,-,-,k,-,-,3,-,-,-,-,-,v,-,-,e,-,-
reng1255,-,-,k,-,-,e,-,-,g,-,-,w,-,-,a,-,-
zeme1240,-,-,k,-,-,e,-,-,i,-,-,b,-,-,e,-,-
lian1251,-,-,g,-,-,u,-,-,i,-,-,b,-,-,u,-,-
mara1379,-,-,b,-,-,-,-,-,-,-,-,-,-,-,i,-,-
kach1280,-,-,k,-,-,3,-,-,t,-,-,S,-,-,a,-,-
noct1238,-,-,-,-,-,a,-,-,-,-,-,s,-,-,a,n,-
wanc1238,-,-,m,-,-,a,-,-,-,-,-,-,-,-,i,-,-
phom1236,-,-,m,-,-,e,-,-,i,-,-,p,-,-,3,-,-
bodo1269,-,-,h,-,-,a,-,-,-,-,-,m,-,-,-,-,-
dima1251,-,-,h,-,-,a,-,-,-,-,-,m,-,b,a,-,-
garo1247,-,-,n,-,-,a,-,-,-,-,-,m,-,-,a,-,-
rabh1238,-,-,n,-,-,e,-,-,-,-,-,m,-,-,a,-,-
akha1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
miji1239,m,i,v,-,-,-,-,-,-,-,-,-,-,-,i,-,-
sher1257,-,a,Z,-,-,-,-,-,-,-,-,-,-,-,a,b,-
bugu1246,-,-,w,-,-,i,-,-,-,-,-,-,-,-,e,-,-
manu1255,w,E,l,-,-,-,-,-,-,-,-,-,-,-,e,-,-
yint1235,-,-,d,-,-,Z,-,-,-,-,-,-,-,-,3,-,-
west2409,-,-,r,-,-,i,-,-,-,-,-,-,-,-,a,-,-
kaya1317,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,u,-
yinb1236,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,u,-
geko1235,-,-,r,-,-,-,-,-,-,-,-,-,-,-,3,o,7
paok1235,-,-,h,-,-,-,-,-,-,-,-,-,-,-,a,u,-
geba1237,-,-,7,-,-,3,-,-,-,-,-,7,-,-,E,7,-
sgaw1245,-,-,x,-,-,-,-,-,-,-,-,-,-,-,e,-,-
mand1415,-,-,x,-,-,a,-,-,-,-,-,-,-,-,o,-,-
hakk1236,-,-,x,-,-,-,-,-,-,-,-,-,-,-,o,-,-
mind1253,-,-,x,-,-,-,-,-,-,-,-,-,-,-,o,-,-
oldc1244,-,-,x,-,-,-,-,-,-,-,-,-,-,-,u,7,-
jian1239,-,-,x,-,-,-,-,-,-,-,-,-,-,-,u,-,-
nort2732,t,s,h,-,-,-,-,-,-,-,-,-,-,-,a,-,-
