language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
kach1280,-,-,-,-,y,-,-,-,o,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-
noct1238,-,-,-,-,h,-,-,-,u,e,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-
wanc1238,-,-,-,-,p,-,-,-,a,-,-,N,-,-,v,-,-,-,-,e,-,-,-,-,-
phom1236,-,-,-,-,p,-,-,-,a,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
bodo1269,-,-,-,-,b,-,-,-,o,-,-,7,-,-,-,-,-,-,-,-,-,-,y,-,-
dima1251,-,-,-,-,k,-,-,-,u,-,-,r,-,-,-,-,-,-,-,u,-,-,p,-,-
garo1247,-,-,-,-,p,-,-,-,i,-,-,l,-,-,-,-,-,-,-,a,-,-,k,-,-
rabh1238,-,-,-,-,d,-,-,-,3,m,-,d,-,-,-,-,-,-,-,a,-,-,k,-,-
sher1257,-,-,-,-,z,-,-,-,e,b,-,d,-,-,-,-,-,-,-,o,-,-,-,-,-
bugu1246,-,-,-,-,z,-,-,-,a,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
naxi1245,-,-,-,-,d,-,-,-,3,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-
namu1246,-,-,-,-,-,-,-,-,a,-,-,k,-,-,-,-,-,-,-,E,-,-,m,-,u
shix1238,-,-,-,-,l,-,-,-,a,-,-,w,-,-,-,-,-,-,-,a,-,-,-,-,-
ersu1241,-,-,n,-,y,-,-,-,o,-,-,k,-,-,u,-,-,-,-,a,-,-,-,-,-
sout2728,-,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nort2722,k,i,n,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
guiq1238,-,-,-,-,g,-,i,-,E,-,-,Z,-,-,-,-,-,-,-,3,-,-,-,-,-
maru1249,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-
pela1242,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-,p,-,-
zhab1238,-,-,t,-,S,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-
lash1243,-,-,-,-,p,-,-,-,a,-,-,n,-,-,S,-,-,-,-,o,-,-,7,-,-
nucl1310,-,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-,-,-,u,-,-,m,-,-
acha1249,-,-,-,-,k,-,u,-,a,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nusu1239,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,i,-,-,-,-,-
nusu1239,-,-,t,-,s,-,-,-,-,-,-,y,-,-,i,-,-,-,-,E,-,-,-,-,-
youl1235,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
rawa1265,-,-,-,-,S,-,-,-,a,-,-,N,-,-,b,-,-,-,-,E,-,-,-,-,-
drun1238,-,-,-,-,s,-,-,-,3,-,-,n,-,-,-,-,-,-,-,a,-,-,7,-,-
khal1275,-,-,k,-,h,-,-,-,o,-,-,l,-,-,-,-,-,-,-,e,-,-,N,-,-
dumi1241,-,-,k,-,h,-,-,-,3,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-
kulu1253,-,-,k,-,h,-,-,-,o,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-
limb1266,-,-,k,-,-,-,-,-,E,-,-,r,-,-,-,-,-,-,-,E,-,-,k,-,-
yamp1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,N,-,-
sunw1242,-,-,-,-,n,-,-,-,e,-,l,l,-,-,-,-,-,-,-,e,-,-,-,-,-
lepc1244,-,-,g,-,-,-,-,-,u,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,-,t,s,h,-,-,-,a,-,-,N,-,-,m,-,-,-,-,E,-,-,-,-,-
amdo1237,-,-,-,-,h,-,-,-,a,-,-,n,-,-,-,-,-,-,-,o,-,-,-,-,-
tibe1272,-,-,t,-,h,-,-,-,a,-,-,-,-,-,m,s,t,s,y,a,-,-,d,-,-
tibe1272,-,-,t,s,h,-,-,-,a,-,-,N,-,-,m,-,-,-,-,a,-,-,-,-,-
tibe1272,m,-,t,-,h,-,-,-,a,-,a,d,-,-,-,-,-,-,-,a,-,-,g,-,-
kham1282,y,o,t,s,h,-,-,-,E,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,g,-,-,-,a,-,-,N,-,-,-,-,-,-,-,e,-,-,-,-,-
sher1255,-,-,-,-,t,-,-,-,o,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-
kaik1246,-,-,-,-,s,-,-,-,o,-,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-
dakp1242,-,-,t,-,h,-,-,-,a,-,-,-,-,-,m,-,t,s,y,e,-,-,7,-,-
guru1261,-,-,-,-,t,-,-,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,-,-,i,-,o,m,-,-,-,-,-,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,s,-,-,-,3,-,-,b,-,-,-,a,-,-,-,i,-,-,-,-,-
kony1248,-,-,t,-,s,-,-,-,e,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
nyis1236,-,-,-,-,m,-,-,-,3,-,l,l,-,-,-,-,-,-,-,3,-,-,-,-,-
nisi1238,-,-,-,-,m,-,-,-,3,-,-,l,-,-,-,-,-,-,-,3,-,-,-,-,-
