language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
kach1280,-,-,t,-,-,-,S,-,-,e,-,-,-,-,-,-
noct1238,-,-,i,-,-,-,Z,-,-,e,-,-,t,-,-,-
wanc1238,-,-,t,-,-,-,h,-,a,i,-,-,-,-,-,-
phom1236,-,-,n,-,-,-,y,-,-,i,-,-,N,-,-,-
dima1251,m,i,t,-,-,-,h,-,-,i,-,-,-,-,-,-
garo1247,-,-,-,-,-,-,u,-,-,i,-,-,a,-,-,-
rabh1238,-,-,-,-,-,-,r,-,-,3,N,-,a,-,-,-
sher1257,-,-,d,-,-,-,-,-,-,a,-,-,n,-,-,-
bugu1246,-,i,t,-,-,-,-,-,-,-,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,s,-,-,E,-,-,-,-,-,-
ersu1241,-,-,h,-,-,a,s,-,-,E,-,-,-,-,-,-
lisu1250,-,-,h,-,-,u,s,-,-,3,-,-,-,-,-,-
sout2728,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-
guiq1238,-,-,m,-,-,a,s,-,-,3,-,-,-,-,-,-
guiq1238,-,-,m,-,-,a,s,-,-,3,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,s,-,-,E,-,-,-,-,-,-
pela1242,-,-,-,-,-,-,s,-,-,E,-,-,-,-,-,-
zhab1238,-,-,-,-,-,-,s,-,-,e,-,-,-,-,-,-
lash1243,-,-,-,-,-,-,s,-,-,E,-,-,-,-,-,-
nucl1310,-,-,-,-,-,-,s,-,-,i,-,-,-,-,-,-
acha1249,-,-,-,-,-,-,s,-,-,a,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-,-
nusu1239,-,-,n,-,-,-,y,i,-,E,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,s,-,-,3,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,S,-,-,a,-,-,-,-,-,-
