language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,o,-,-,-,-
quey1238,-,-,p,-,t,h,-,-,o,p,t,-,h,-,-,-,-,-,-,o,-,-,-,-
horp1239,-,-,p,-,-,h,-,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,h,r,u,-,-,-,-
yimc1240,-,-,-,-,-,-,-,-,-,-,-,-,m,3,i,e,t,-,-,o,-,-,-,-
chon1286,-,-,-,-,-,t,-,-,e,-,-,-,m,e,-,-,-,s,-,o,-,N,-,-
mong1332,-,-,-,-,-,t,-,-,3,-,-,-,m,e,-,-,-,s,-,o,-,N,-,-
loth1237,-,-,-,-,-,-,-,-,e,-,-,-,m,-,-,-,-,h,-,u,-,a,-,-
poch1243,-,-,-,-,-,k,-,-,3,-,-,-,m,-,-,-,-,-,Z,i,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,N,-,-
gang1266,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,a,-,m,-,-
tang1336,-,-,-,-,-,k,-,-,a,-,t,s,h,-,-,-,-,-,-,a,-,r,-,-
mani1292,-,-,-,-,-,-,-,-,a,-,-,-,N,o,u,-,-,b,-,a,-,-,-,-
maon1238,-,-,-,-,-,k,-,-,a,-,k,-,r,-,-,-,-,-,-,a,-,-,-,-
khez1235,-,-,-,-,-,k,-,-,e,-,k,-,r,-,-,-,-,-,-,u,-,-,-,-
chok1243,-,-,-,-,-,k,3,m,3,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-
reng1255,-,-,-,-,-,k,-,-,e,-,t,s,h,-,-,-,-,-,-,o,-,N,-,-
zeme1240,-,-,-,-,-,k,-,-,e,-,h,a,b,-,-,-,-,-,-,e,-,-,-,-
lian1251,-,-,-,-,-,k,-,-,a,-,k,a,b,-,-,-,-,-,-,u,-,-,-,-
mara1379,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
kach1280,-,-,p,-,-,h,-,-,-,-,-,-,Z,-,-,-,-,-,-,o,-,-,-,-
noct1238,-,a,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
wanc1238,-,-,t,-,-,s,-,-,-,-,-,-,h,-,-,-,-,-,-,e,-,-,-,-
phom1236,S,u,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
bodo1269,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,7,r,-
dima1251,g,u,p,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
garo1247,g,i,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,-,-
rabh1238,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,k,a,-
akha1245,-,-,-,-,-,-,-,-,-,-,g,-,r,-,-,-,-,-,-,o,-,u,-,-
miji1239,-,-,m,-,-,-,-,-,3,-,g,-,r,-,-,-,-,i,-,a,-,N,-,-
sher1257,-,-,-,-,-,-,-,-,a,-,-,-,z,-,-,-,-,-,-,e,-,-,-,-
bugu1246,-,e,m,-,-,-,-,-,a,-,u,e,m,-,-,-,-,-,-,o,-,-,-,-
manu1255,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
yint1235,7,a,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
west2409,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
kaya1317,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
yinb1236,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
geko1235,-,-,b,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
paok1235,7,a,b,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
geba1237,-,-,b,-,-,-,-,-,o,-,-,-,7,-,-,-,-,t,-,a,-,-,-,-
sgaw1245,-,-,7,-,-,-,-,-,3,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-
mand1415,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,i,-,-
hakk1236,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-
mind1253,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-
oldc1244,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,-,-
jian1239,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,i
