language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kach1280,-,-,-,-,-,-,s,-,-,a,-,i,-,-,-,-,-
noct1238,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-,-,-
wanc1238,a,-,-,-,-,-,Z,-,-,-,-,i,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
bodo1269,-,-,t,-,3,-,7,-,-,-,-,y,-,-,-,-,-
dima1251,-,-,t,-,-,-,h,-,-,-,-,i,-,-,-,-,-
garo1247,a,n,t,-,-,-,s,-,-,-,-,i,-,-,-,-,-
rabh1238,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-
sher1257,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-
bugu1246,e,-,p,-,-,-,h,o,-,a,-,i,-,-,-,-,-
naxi1245,-,-,-,-,-,-,s,-,-,-,-,e,-,-,-,-,-
namu1246,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-
shix1238,-,-,-,-,-,-,s,-,-,-,-,E,-,-,-,-,-
ersu1241,-,-,-,-,-,-,S,-,-,-,-,o,-,-,-,-,-
lisu1250,-,-,-,-,-,-,S,-,-,-,-,u,-,-,-,-,-
sout2728,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
nort2722,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
guiq1238,-,-,t,-,-,-,s,-,-,-,-,3,-,-,-,-,-
maru1249,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
pela1242,-,-,-,-,-,-,s,-,-,u,-,i,-,-,-,-,-
zhab1238,-,-,-,-,-,-,s,-,-,u,-,i,-,-,-,-,-
lash1243,-,-,-,-,-,-,s,-,-,u,-,i,-,-,-,-,-
nucl1310,-,-,-,-,-,-,s,-,-,w,-,e,-,-,-,-,-
acha1249,-,-,-,-,-,-,s,-,-,u,-,i,-,-,-,-,-
nusu1239,-,-,-,-,-,-,S,-,-,i,-,i,-,-,-,-,-
youl1235,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,-
drun1238,-,-,-,-,-,-,S,-,-,3,-,i,-,-,-,-,-
dumi1241,-,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-
kulu1253,-,-,-,-,-,-,h,-,-,-,-,i,-,-,-,-,-
limb1266,-,-,m,-,a,k,h,-,-,-,-,i,-,-,-,-,-
yamp1242,-,-,h,-,a,-,r,-,-,-,-,i,-,-,-,-,-
lepc1244,-,-,-,-,-,-,v,-,-,-,-,i,-,-,-,-,-
dhim1246,-,-,-,-,-,-,h,-,-,i,t,i,-,-,-,-,-
amdo1237,-,-,t,s,S,-,h,-,-,-,-,a,-,k,-,-,-
amdo1237,-,-,t,-,-,-,y,-,-,-,-,a,-,X,-,-,-
tibe1272,-,-,t,-,-,-,y,-,-,-,-,a,-,-,-,-,-
tibe1272,-,-,k,-,-,-,h,-,-,-,r,a,-,g,-,-,-
kham1282,-,-,t,-,-,-,y,-,-,-,-,a,-,7,-,-,-
dakp1242,-,-,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-
guru1261,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-,-
thak1245,-,-,k,-,-,-,-,-,-,-,-,E,-,-,-,-,-
chep1245,-,-,-,-,-,-,w,-,-,-,-,3,y,7,-,-,-
kony1248,-,-,p,-,-,-,w,-,-,-,l,a,t,s,-,-,-
nyis1236,-,-,-,-,-,-,-,-,-,u,-,i,-,-,-,-,-
nisi1238,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-
tagi1241,-,-,-,-,-,-,-,-,-,o,-,i,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,-,-,u,i,i,-,-,-,-,-
apat1240,-,-,-,-,-,-,-,-,-,a,i,i,-,-,-,-,-
tara1313,-,-,-,-,-,-,x,a,r,u,a,i,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,i,-,r,u,-,-
quey1238,-,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-
horp1239,-,-,-,-,-,-,s,-,-,h,-,e,-,-,-,-,-
sang1321,-,-,a,-,-,-,S,-,-,-,-,i,-,-,-,-,-
yimc1240,-,-,t,-,-,-,h,-,-,i,i,i,-,-,-,-,-
loth1237,e,-,t,-,-,-,s,-,-,h,-,e,-,-,-,-,n
poch1243,-,-,a,-,-,-,z,-,-,-,-,3,-,-,-,-,-
lush1249,-,-,t,-,-,-,h,-,-,-,-,i,-,-,-,-,-
