language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
amdo1237,-,-,-,-,S,-,-,-,a,-,-,w,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
amdo1237,-,-,-,-,S,-,-,-,a,p,-,w,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
tibe1272,-,t,-,-,s,-,-,y,3,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
tibe1272,-,-,-,-,s,-,-,r,a,b,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
kham1282,-,-,-,-,s,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
dakp1242,-,-,-,-,b,-,-,-,a,-,-,l,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
guru1261,-,-,-,-,-,-,-,-,-,-,-,p,d,l,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,7,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,o,g,i,t,-,s,-,-
nisi1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,i,i,o,-,-,-,-,-,-,-
bori1243,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,e,-,t,-,s,y,-,o,-,-,-,-,-,r,-
tara1313,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,-,-,-,-,-,p,t,s,-,y,i,-,p,t,s,y,-,i,-,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
sang1321,-,-,a,-,Z,-,-,-,i,N,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
loth1237,-,-,e,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,i,n,-,p,-,-,-,-,-,-,h,-,-,-,-,a,-,-,n,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,m,i,-
tang1336,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,a,-,-,k,-,a,o,-
mani1292,-,m,a,-,y,a,N,k,a,N,-,b,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-
maon1238,-,-,-,-,-,-,-,-,e,-,-,p,-,-,-,-,-,-,u,-,-,-,-,a,-,-,-,-,-,-,-
khez1235,-,-,-,-,-,-,-,-,e,-,-,p,-,-,-,-,-,-,f,-,-,-,-,3,-,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,3,-,r,-,-,-,-,3,-,-,-,-,-,-,-
reng1255,-,k,e,-,r,-,-,-,e,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
zeme1240,-,k,e,-,r,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
lian1251,-,k,a,-,r,-,-,-,i,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
mara1379,-,m,a,t,s,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,r,-,-,-,-,3,-,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
manu1255,-,k,3,-,l,-,-,-,a,-,-,p,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,N,-,-,-,-
west2409,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
geba1237,-,7,-,-,-,-,-,-,3,-,-,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-
sgaw1245,-,7,-,-,-,-,-,-,3,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,e,-,-,m,-,-,-,-,i,-,s,-,-,-,-,a,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,s,-,-,i,-,e,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,o,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-
