language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kach1280,-,-,-,-,-,-,s,a,-,-,-,u,-,-
bodo1269,-,-,-,-,t,-,-,a,-,-,-,u,-,-
dima1251,b,u,-,-,t,-,h,a,-,-,-,o,-,-
garo1247,m,i,-,-,t,-,d,-,-,-,-,i,m,-
rabh1238,p,3,-,-,t,-,-,a,-,-,-,m,-,-
sher1257,-,-,-,-,-,-,-,a,-,i,-,o,-,-
bugu1246,-,-,-,-,-,-,-,a,-,i,-,o,i,-
nucl1310,-,a,-,-,t,s,h,i,m,y,-,a,-,-
rawa1265,-,-,-,-,-,s,-,u,-,-,-,-,-,-
khal1275,-,-,-,-,t,s,h,o,-,d,-,o,w,e
kulu1253,-,-,-,-,t,s,h,o,-,d,-,o,w,a
limb1266,-,-,-,-,-,s,-,o,-,7,-,-,l,-
yamp1242,-,-,-,-,-,s,-,a,-,s,-,i,k,-
lepc1244,-,-,-,-,a,S,-,u,-,t,-,-,-,-
dhim1246,-,-,-,-,-,s,-,a,-,-,-,u,-,-
tibe1272,-,-,-,-,t,s,h,i,-,l,-,-,-,-
jire1238,-,-,-,-,t,s,h,i,-,l,-,u,p,-
sher1255,-,-,-,-,t,s,h,i,-,l,-,u,k,-
kaik1246,-,-,-,-,t,s,h,i,-,-,-,-,-,-
guru1261,-,-,-,-,t,s,h,i,-,-,-,-,-,-
thak1245,-,-,-,-,t,s,h,i,-,-,-,-,-,-
chep1245,-,-,-,-,t,s,h,3,-,-,-,w,7,-
kony1248,-,-,-,-,t,s,h,o,-,-,-,-,s,-
nyis1236,-,-,-,-,-,-,-,u,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,-,o,-,g,-,-,h,-
apat1240,Z,a,n,-,t,-,-,u,-,-,-,-,-,-
sang1321,-,a,-,-,-,-,s,-,-,-,-,u,-,-
loth1237,-,e,-,-,k,-,h,-,-,-,-,u,-,-
poch1243,-,a,k,3,t,-,h,-,-,-,-,3,-,-
lush1249,-,-,-,-,t,-,h,a,-,-,-,u,-,-
hmar1241,s,a,-,-,t,-,h,a,-,-,-,u,-,-
haka1240,-,-,-,-,t,-,h,a,-,-,-,u,-,-
gang1266,-,-,-,-,t,-,h,a,-,-,-,u,-,-
tang1336,-,a,-,-,t,-,h,a,-,-,-,o,-,-
mani1292,m,a,-,-,-,-,h,a,-,-,-,u,-,-
zeme1240,p,e,-,-,t,s,h,a,-,-,-,-,-,-
lian1251,p,a,-,-,-,s,-,a,-,-,-,-,-,-
mara1379,-,a,-,-,t,-,-,a,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,-,-,-,b,-,-,w,v
geko1235,-,-,-,-,-,-,7,3,-,b,o,i,7,-
paok1235,-,-,-,-,-,-,7,a,-,b,-,E,7,-
manu1255,-,-,-,-,-,-,s,-,-,-,-,o,-,-
yint1235,-,-,-,-,-,-,b,a,-,-,-,i,-,-
west2409,-,-,-,-,t,-,s,y,-,-,-,u,-,-
geba1237,-,-,-,-,-,-,b,o,-,7,-,-,-,-
sgaw1245,-,-,-,-,-,-,7,3,-,t,-,o,-,-
mand1415,-,-,-,-,-,z,h,i,-,f,a,N,-,-
hakk1236,-,-,-,-,-,-,-,i,-,-,-,u,-,-
mind1253,-,-,-,-,t,s,-,i,-,-,-,e,-,-
