language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
sout2728,-,p,-,h,-,-,-,-,-,-,-,o,-,-,-
nort2722,-,p,-,h,-,-,-,-,-,-,-,3,q,-,-
guiq1238,-,-,-,s,-,E,-,-,-,p,-,o,-,-,-
guiq1238,-,-,-,s,-,E,-,-,-,p,-,o,-,-,-
maru1249,-,-,-,s,-,-,-,-,-,-,-,a,k,-,-
pela1242,-,-,-,s,-,-,-,-,-,-,-,a,k,-,-
zhab1238,-,-,-,s,-,-,-,-,-,-,-,i,k,-,-
lash1243,-,-,-,s,-,-,-,-,-,-,-,3,k,-,-
nucl1310,-,-,-,s,-,a,-,t,s,p,-,a,N,-,-
nucl1310,-,-,-,s,-,a,-,t,s,p,-,a,N,-,-
acha1249,-,-,-,s,-,a,N,t,s,-,-,e,N,-,-
nusu1239,-,-,-,s,-,i,-,-,Z,-,-,3,a,-,-
nusu1239,-,-,-,s,-,E,-,t,s,-,-,e,-,-,-
nusu1239,-,-,-,s,-,i,-,-,Z,-,-,3,a,-,-
nusu1239,-,-,-,s,-,E,-,t,s,-,-,e,-,-,-
youl1235,a,t,-,s,-,-,-,-,-,-,-,3,-,-,-
rawa1265,-,-,-,S,-,-,-,-,-,-,-,i,N,-,-
drun1238,-,-,-,S,-,-,-,-,-,-,-,i,N,-,-
ersu1241,-,-,-,s,-,i,-,-,-,p,-,u,-,-,-
ersu1241,-,-,-,s,-,i,-,-,-,p,-,u,-,-,-
lisu1250,-,-,-,s,-,e,-,-,-,p,-,u,-,-,-
lisu1250,-,-,-,s,-,e,-,-,-,p,-,u,-,-,-
pumi1242,-,-,-,s,-,i,-,E,s,b,-,o,-,-,-
pumi1242,-,-,-,s,-,e,-,-,-,b,-,o,-,-,-
pumi1242,-,-,-,s,-,i,-,E,s,b,-,o,-,-,-
pumi1242,-,-,-,s,-,e,-,-,-,b,-,o,-,-,-
shix1238,-,-,-,s,-,a,-,-,-,z,-,3,-,-,-
namu1246,-,-,-,s,-,3,-,-,-,p,-,o,-,-,-
namu1246,-,-,-,s,-,3,-,-,-,p,-,o,-,-,-
lich1241,-,n,-,Z,-,-,-,-,-,-,-,3,r,-,-
naxi1245,-,-,-,s,-,3,-,-,-,Z,-,3,-,-,-
khal1275,-,-,-,s,-,-,-,-,-,-,-,a,N,-,-
dumi1241,-,b,-,h,-,-,-,-,-,-,-,u,-,-,-
kulu1253,-,-,-,s,-,i,-,t,s,h,-,o,-,-,-
limb1266,-,-,-,s,-,i,-,-,-,b,-,o,-,-,-
limb1266,-,-,-,s,-,i,-,-,-,b,-,o,-,-,-
yamp1242,-,-,-,s,-,i,-,N,-,b,-,u,-,-,-
yamp1242,-,-,-,s,-,i,-,N,-,b,-,u,-,-,-
sunw1242,-,-,-,r,-,a,-,-,-,w,-,a,-,-,-
lepc1244,-,-,-,k,-,-,-,-,-,-,-,u,N,-,-
dhim1246,-,-,-,s,-,u,-,t,-,-,-,e,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,s,-,i,N,7,-
maga1261,-,-,-,-,-,-,-,-,-,s,-,i,N,-,-
kony1248,-,-,-,b,-,o,-,t,-,h,-,o,N,-,-
amdo1237,-,-,-,x,-,-,-,-,-,d,-,o,N,N,o
