language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kach1280,t,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,u,-,7,-,-,-
noct1238,t,-,a,-,n,-,-,-,-,-,-,k,-,-,h,-,u,-,-,-,-,-
wanc1238,t,-,-,-,-,-,-,-,-,-,-,-,-,-,s,h,a,-,m,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,a,-
bodo1269,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
dima1251,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-
garo1247,t,s,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rabh1238,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
sher1257,-,-,-,-,n,-,-,-,-,-,-,-,-,-,y,-,u,-,N,-,-,-
bugu1246,-,-,-,-,n,-,-,-,-,-,-,-,-,-,y,-,i,-,i,-,a,w
naxi1245,-,-,-,-,n,y,-,-,-,u,-,-,-,-,b,-,i,-,-,-,-,-
namu1246,-,-,-,-,n,y,-,-,-,i,-,n,-,-,y,-,i,-,-,-,-,-
shix1238,-,-,-,-,n,y,-,-,-,u,-,n,-,-,y,-,u,-,-,-,-,-
ersu1241,-,-,-,-,n,y,-,-,-,o,-,n,-,-,y,-,o,-,-,-,-,-
lisu1250,-,-,-,-,Z,-,-,-,-,E,-,n,-,-,y,-,i,-,-,-,-,-
sout2728,-,-,-,-,n,y,-,-,-,i,-,n,-,-,y,-,i,-,-,-,-,-
nort2722,-,-,-,-,p,-,-,-,-,a,-,-,-,-,p,-,a,-,-,-,-,-
guiq1238,-,-,-,-,n,-,-,-,-,i,-,n,-,-,-,-,i,-,-,-,-,-
maru1249,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,k,-,-,-
pela1242,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,u,-,-,-,-,-
zhab1238,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,u,-,-,-,-,-
lash1243,-,-,-,-,n,-,-,-,-,o,-,-,-,-,-,-,u,-,-,-,-,-
nucl1310,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,u,-,i,-,-,-
