language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
haka1240,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,u,-,-,-,h,-,-
gang1266,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,u,-,-,-,h,-,-
tang1336,-,-,-,-,-,-,a,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mani1292,-,S,-,-,-,-,a,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-
maon1238,-,-,-,-,-,-,o,-,r,-,-,-,-,-,-,-,e,-,-,-,-,-,-
khez1235,-,-,-,-,-,-,e,-,r,-,-,-,-,-,-,-,u,-,-,-,-,-,-
reng1255,-,-,-,-,-,-,a,-,r,-,-,h,-,-,-,-,u,-,-,-,-,-,-
zeme1240,-,p,-,-,-,-,e,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lian1251,-,p,-,-,-,-,a,-,r,-,-,-,-,-,-,-,a,-,-,-,h,-,-
mara1379,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,x,a,u
kach1280,-,-,-,-,-,-,n,-,Z,-,-,-,-,-,-,-,a,-,-,-,-,-,-
noct1238,-,-,-,-,-,-,a,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
wanc1238,-,h,-,-,-,-,o,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,N,-,-
bodo1269,-,b,-,-,-,-,e,-,z,-,-,-,-,-,-,-,e,7,-,-,N,-,-
dima1251,-,b,-,e,-,g,e,-,r,-,-,-,-,-,-,-,e,-,-,-,N,-,-
garo1247,-,g,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,-,N,-,-
rabh1238,-,k,-,-,-,-,i,N,Z,-,-,-,-,-,-,-,u,-,-,-,N,-,-
akha1245,-,-,-,-,-,-,e,-,r,-,-,b,-,-,i,-,e,-,-,-,-,-,-
miji1239,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,a,-,-,-,N,-,-
sher1257,-,-,-,-,-,-,-,-,s,-,-,k,-,-,-,-,i,-,-,-,t,-,-
bugu1246,-,-,-,-,-,-,a,-,z,-,-,-,-,-,-,-,e,-,-,-,N,-,-
manu1255,-,k,-,-,-,-,-,-,h,-,-,w,-,-,-,-,i,-,-,-,-,-,-
yint1235,-,k,-,-,-,-,-,-,h,-,-,w,-,-,e,-,i,-,-,-,-,-,-
west2409,-,k,-,-,-,-,-,-,r,-,-,u,-,-,-,-,i,-,-,-,-,-,-
kaya1317,-,s,-,-,-,-,-,-,h,-,-,w,-,-,-,-,i,-,-,-,-,-,-
yinb1236,-,S,-,-,-,-,-,-,h,-,-,w,-,-,-,-,e,-,-,-,-,-,-
geko1235,-,t,-,-,-,-,-,-,S,-,-,w,-,-,-,-,e,-,i,-,7,-,-
paok1235,-,7,-,-,-,-,a,t,s,-,-,-,-,-,-,-,u,-,-,-,t,-,-
geba1237,-,k,-,-,-,-,-,-,h,-,-,w,-,-,-,-,i,-,-,-,7,-,-
sgaw1245,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,g,-,-,u,-,t,o,-,u,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,g,-,-,u,t,t,e,-,u,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,k,-,-,-,-,-,o,-,u,-,-,-,k,-,-
oldc1244,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,u,-,-,-,t,-,-
jian1239,-,-,-,-,-,-,-,-,k,-,-,u,-,-,a,t,3,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,-,-,l,-,-,u,-,k,a,-,-,-,-,-,-,-,-
