language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
lash1243,-,-,-,-,-,-,-,-,s,-,3,-,-,-,m,-,-,u,-,-,i,-,-,-
nucl1310,-,-,-,-,-,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,y,-,-,-
acha1249,-,-,-,-,-,-,-,-,s,-,a,-,-,-,l,-,-,-,-,-,e,-,-,-
nusu1239,-,-,-,-,m,u,i,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,N,u,e,t,s,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,m,-,3,-,S,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
rawa1265,-,-,-,-,t,-,-,-,s,-,i,-,-,-,S,-,-,-,-,-,i,-,-,l
drun1238,-,-,-,-,t,-,-,-,s,-,3,-,-,-,w,-,-,-,-,-,a,-,-,7
khal1275,-,-,-,-,-,-,-,-,s,-,e,-,k,h,l,-,-,-,-,-,e,-,-,-
kulu1253,-,-,-,-,-,-,-,-,s,-,e,-,-,-,r,-,-,-,-,-,o,-,-,m
lepc1244,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
dhim1246,-,-,-,-,-,-,-,-,b,-,a,-,-,-,l,-,-,h,-,-,a,-,-,-
amdo1237,-,-,-,-,w,-,-,-,S,-,e,-,-,-,m,-,-,-,-,-,E,-,-,-
amdo1237,-,-,-,-,-,-,-,-,S,-,e,-,-,-,m,-,-,-,-,-,a,-,-,-
tibe1272,-,-,-,-,t,-,-,-,y,-,e,-,-,-,m,-,-,-,-,-,a,-,-,-
tibe1272,-,-,-,-,b,-,-,-,y,-,e,-,-,-,m,-,-,-,-,-,a,-,-,-
kham1282,-,-,-,-,-,-,-,-,S,-,i,-,-,-,m,-,-,-,-,-,a,-,-,-
sher1255,-,-,-,-,-,-,-,-,p,-,e,-,-,-,m,-,-,-,-,-,E,-,-,-
kaik1246,-,-,-,-,-,-,-,-,p,-,e,-,-,-,m,-,-,-,-,-,a,-,-,-
dakp1242,-,-,-,-,-,-,-,-,b,-,e,-,-,-,t,-,-,s,-,-,a,-,-,-
thak1245,-,-,-,-,-,-,-,-,s,-,a,-,-,-,p,-,-,-,-,-,e,-,-,-
kony1248,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,a,l,i,N
nyis1236,-,-,-,-,-,-,-,-,b,-,e,-,-,-,l,-,-,-,-,-,i,-,-,-
tagi1241,-,-,-,-,t,-,-,-,s,-,o,-,k,-,r,-,-,-,-,-,i,-,-,-
bori1243,-,-,-,-,-,-,-,-,Z,y,e,-,-,-,m,-,-,-,-,-,3,-,-,-
bori1243,-,-,-,-,-,-,-,-,Z,y,e,-,-,-,m,-,-,-,-,-,3,-,-,-
apat1240,-,-,-,-,-,-,-,-,s,-,3,-,-,-,m,-,-,-,-,-,u,-,-,-
tara1313,-,-,-,-,-,-,-,-,t,-,a,-,-,-,p,-,-,-,-,-,i,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,i,-,-,-
quey1238,-,-,-,-,t,-,-,-,s,y,i,-,-,-,m,-,-,-,-,-,a,-,-,-
horp1239,-,-,-,-,b,-,-,-,y,-,i,-,-,-,m,-,-,-,-,-,a,-,-,-
sang1321,-,-,-,-,-,-,-,-,l,-,i,-,-,-,p,-,-,-,-,-,i,-,-,-
yimc1240,-,-,-,-,-,-,-,-,l,-,o,-,-,-,z,-,-,-,-,-,3,-,-,-
loth1237,-,-,-,-,-,-,-,-,p,-,o,-,-,-,p,-,-,-,-,-,a,-,-,-
poch1243,-,-,-,-,-,-,-,-,-,-,a,-,-,-,S,-,-,3,n,-,i,-,-,-
lush1249,-,-,-,-,t,-,-,-,l,-,a,o,-,-,v,-,-,-,-,-,u,-,-,t
hmar1241,-,-,-,-,t,-,-,-,l,-,e,u,p,-,h,-,-,-,-,-,i,-,-,t
haka1240,-,-,-,-,t,-,-,-,h,-,e,-,t,-,s,-,-,-,-,-,e,-,-,-
gang1266,-,-,-,-,-,-,-,-,p,-,i,-,m,-,n,-,-,-,-,-,e,-,-,l
tang1336,-,-,-,-,-,-,-,-,s,-,i,-,-,-,t,-,-,u,-,-,i,-,-,-
mani1292,-,-,-,-,-,-,-,-,l,-,e,i,-,-,N,-,-,o,-,-,i,-,-,-
maon1238,-,-,-,-,-,-,-,-,-,-,o,-,-,-,s,-,-,i,n,-,i,-,-,-
khez1235,-,-,-,-,t,-,-,-,s,-,o,-,t,-,s,-,-,-,h,-,3,-,-,-
chok1243,-,-,-,-,t,-,-,-,s,-,3,-,-,-,s,-,-,-,-,-,3,-,-,-
reng1255,-,-,-,-,-,-,-,-,h,-,a,-,t,-,s,-,-,-,h,-,o,-,-,N
lian1251,-,-,-,-,-,-,-,-,b,-,u,-,-,-,-,-,-,i,n,i,a,-,-,N
yinb1236,-,-,-,-,-,-,-,-,l,v,o,-,-,-,m,-,-,a,-,-,i,-,-,-
geko1235,-,-,-,-,-,-,-,-,l,3,o,-,7,-,m,-,-,o,-,-,i,-,-,7
paok1235,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,a,-,-,y,-,-,-
manu1255,-,-,-,-,-,-,-,-,l,-,e,-,-,-,-,s,-,E,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,-,h,-,a,-,-,-,N,s,h,a,-,-,i,-,-,-
west2409,-,-,-,-,-,-,-,-,t,-,3,-,-,-,m,-,-,a,m,-,3,-,-,-
geba1237,-,-,-,-,-,-,-,-,l,-,o,-,7,u,m,-,-,-,-,-,i,-,-,-
sgaw1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,7
akha1245,-,-,-,-,-,-,-,-,b,-,a,-,-,-,l,-,-,-,-,-,i,-,-,-
nort2732,-,-,-,-,-,-,-,-,s,-,a,-,t,-,s,-,-,-,-,-,i,-,-,-
mand1415,-,-,-,-,-,-,-,-,s,h,a,-,-,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,s,-,a,-,-,-,-,-,-,-,-,-,i,-,-,-
