language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
sout2728,-,-,-,-,-,Z,-,a,-,-,-,-,q,-,-,3,-,-,-,-
nort2722,-,-,-,-,-,r,-,3,-,-,-,-,q,-,-,-,-,-,-,-
guiq1238,-,-,-,-,-,w,-,e,-,-,-,-,-,-,-,-,-,-,-,-
maru1249,-,-,k,-,-,h,r,3,-,-,-,-,-,-,-,a,-,-,-,-
pela1242,-,-,k,-,-,h,y,u,-,-,-,-,-,-,-,-,-,-,-,-
zhab1238,-,-,k,-,-,h,y,u,-,-,-,-,-,-,-,i,-,-,-,-
lash1243,-,-,k,-,-,h,y,o,-,-,-,-,-,-,-,u,-,-,-,-
nucl1310,-,-,k,-,-,h,y,u,-,-,-,-,-,-,-,i,-,-,-,-
acha1249,-,-,k,-,-,h,Z,a,-,-,-,-,-,-,-,u,-,-,-,-
nusu1239,-,-,k,-,-,h,r,3,-,-,-,-,-,-,-,a,-,-,-,-
nusu1239,-,o,k,-,-,h,-,3,-,-,-,-,-,-,-,-,-,-,-,-
youl1235,v,u,k,-,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-
rawa1265,-,-,d,-,-,-,-,3,-,-,-,-,r,-,-,i,-,-,N,-
drun1238,-,-,t,-,-,s,y,i,-,-,x,-,r,-,-,3,-,-,-,-
ersu1241,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
lisu1250,-,3,r,-,-,b,-,-,-,-,-,-,-,-,-,u,-,-,-,-
pumi1242,-,-,t,S,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-
pumi1242,-,-,t,S,-,h,-,-,-,-,-,-,-,-,-,i,-,-,-,-
shix1238,-,-,q,-,-,h,-,u,-,-,-,-,-,-,-,a,-,-,-,-
namu1246,-,-,q,-,-,h,-,u,-,-,-,-,-,-,-,3,-,-,r,-
lich1241,-,-,k,-,-,h,-,-,-,-,-,-,-,-,-,o,-,-,-,-
naxi1245,-,-,k,-,-,h,-,-,-,-,-,-,-,-,-,3,-,-,r,-
khal1275,-,-,g,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
dumi1241,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kulu1253,-,-,p,i,t,t,-,-,-,-,-,-,-,-,-,o,-,-,-,-
limb1266,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,a,-,-,-,-
yamp1242,-,-,s,a,-,Z,-,-,-,-,-,-,-,-,-,a,-,-,N,-
sunw1242,-,-,g,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,-,-
lepc1244,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
dhim1246,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,a,-,-,N,-
chep1245,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,7
maga1261,-,-,-,-,-,r,-,i,-,-,-,-,-,-,-,3,-,-,m,-
kony1248,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,d,-,7,-
amdo1237,-,-,-,-,-,r,-,a,-,-,-,-,t,-,y,o,-,-,-,-
amdo1237,-,-,-,-,-,r,-,a,-,-,-,-,t,s,y,o,-,-,-,-
tibe1272,-,-,-,-,-,r,-,a,-,-,-,-,k,-,-,o,-,-,-,-
tibe1272,-,-,-,-,-,r,-,-,-,-,-,-,w,-,-,a,-,-,-,-
kham1282,-,-,-,-,-,z,y,a,-,-,-,-,y,-,-,o,-,-,-,-
jire1238,-,-,-,-,-,r,-,o,-,-,d,-,Z,-,-,o,-,-,-,-
sher1255,-,-,-,a,-,r,-,-,-,-,-,-,k,-,i,o,-,-,k,-
kaik1246,-,-,-,-,-,r,h,i,-,-,-,-,Z,-,w,o,-,-,-,-
dakp1242,-,-,w,a,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
nucl1729,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-
thak1245,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-
guru1261,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-
bang1338,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,a,-,-,N,-
tagi1241,-,-,-,-,-,r,-,o,-,-,-,-,N,-,b,o,-,-,N,-
nisi1238,-,-,-,3,-,r,-,-,-,-,-,-,-,-,-,i,-,-,-,-
pada1257,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-,3,-,-,N,-
bori1243,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-,3,-,-,N,-
apat1240,-,-,-,a,-,r,-,-,-,-,-,-,-,-,-,3,-,-,-,-
tara1313,-,-,-,-,-,r,-,a,-,-,-,-,-,-,-,u,-,-,-,-
idum1241,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,u,-,-,-,-
quey1238,-,-,t,S,-,h,-,i,-,-,-,-,m,-,b,3,-,-,-,-
horp1239,-,-,q,-,-,r,-,3,-,-,-,-,m,-,b,3,-,-,-,-
sang1321,-,-,-,-,-,-,-,a,-,-,-,-,Z,-,-,3,-,-,-,-
chon1286,-,-,-,-,-,t,-,e,-,-,-,-,z,-,-,3,-,-,-,-
mong1332,-,-,-,-,-,-,-,e,-,-,-,-,i,-,-,i,-,-,-,-
loth1237,-,-,-,-,-,-,-,e,-,-,t,S,h,-,-,3,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-
hmar1241,-,-,-,-,-,s,-,a,-,-,-,-,k,-,-,i,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,i,-,-,-,-
gang1266,-,-,-,-,-,s,-,a,-,-,-,-,k,-,-,i,-,-,-,-
tang1336,-,-,-,-,-,-,-,a,N,a,t,s,h,-,-,i,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,-,-,t,s,h,-,-,i,-,-,-,-
maon1238,-,-,-,-,-,-,-,o,-,-,-,-,k,-,-,e,-,-,i,-
zeme1240,-,-,-,-,-,m,-,a,-,-,-,-,k,-,-,e,-,-,-,-
lian1251,-,-,-,-,-,p,-,a,-,-,-,-,k,-,-,e,-,-,-,-
mara1379,-,-,k,a,-,h,-,a,N,-,-,-,k,-,-,a,-,-,-,-
kach1280,-,-,n,-,-,Z,-,-,-,-,-,-,-,-,-,u,-,-,N,-
noct1238,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
phom1236,-,-,-,-,-,v,-,-,-,-,-,-,-,-,-,o,-,-,N,-
bodo1269,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,o,-,-,N,-
dima1251,b,o,g,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
garo1247,-,-,g,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
rabh1238,-,-,k,-,-,r,-,-,-,-,-,-,-,-,-,o,-,-,N,-
akha1245,s,-,3,b,-,z,-,-,-,-,-,-,-,-,-,3,-,-,-,-
miji1239,S,-,u,d,-,Z,-,-,-,-,-,-,-,-,-,u,-,-,N,-
sher1257,-,-,k,-,-,h,-,-,-,-,-,-,-,-,-,e,-,-,N,-
bugu1246,-,-,e,-,-,r,-,-,-,-,-,-,-,-,-,i,i,a,w,-
manu1255,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,3,-,-,-,-
yint1235,-,-,-,-,-,k,-,3,-,-,-,-,-,-,-,o,-,-,-,-
west2409,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,o,-,-,-,-
kaya1317,-,-,-,-,-,k,-,a,-,-,-,-,n,-,-,u,-,-,-,-
yinb1236,-,-,-,-,-,k,-,3,-,-,-,-,n,-,v,u,-,-,-,-
geko1235,-,-,-,-,-,n,-,3,-,-,-,-,-,-,-,3,-,-,-,-
