language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
kach1280,-,-,-,-,t,-,-,-,u,-,N,-,-,-,-,-,-,-
noct1238,-,-,-,-,t,-,-,-,a,-,N,-,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,-,-,-,-,N,-,-,-,o,-,-,-
phom1236,-,-,-,-,-,-,-,-,u,-,o,-,-,-,-,-,-,-
bodo1269,-,-,-,-,z,-,-,-,o,-,7,-,-,-,-,-,-,-
dima1251,-,k,-,-,h,-,-,-,a,-,m,-,-,-,-,-,-,-
garo1247,-,a,-,-,s,-,-,-,o,-,N,-,-,-,a,-,-,-
rabh1238,-,-,-,-,n,-,-,-,u,-,-,-,-,-,a,-,-,-
sher1257,-,-,-,-,d,-,-,-,u,-,N,-,-,-,-,-,-,-
bugu1246,-,-,-,-,d,-,-,-,u,-,k,-,-,-,-,-,-,-
naxi1245,-,-,-,-,-,-,Z,-,3,-,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,n,-,Z,-,u,-,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,Z,-,u,-,-,-,-,-,-,-,-,-
ersu1241,-,-,-,-,-,-,z,-,3,-,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,n,e,z,y,i,-,-,-,-,-,-,-,-,-
sout2728,-,-,-,-,-,-,Z,-,o,-,-,-,-,-,-,-,-,-
nort2722,-,-,-,-,-,-,Z,-,u,-,-,-,-,-,-,-,-,-
guiq1238,-,-,-,-,t,-,y,-,o,-,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,t,-,s,a,u,-,N,-,-,-,-,-,-,-
pela1242,-,-,-,-,t,-,s,a,u,-,N,-,-,-,-,-,-,-
zhab1238,-,-,-,-,t,-,s,-,u,-,N,-,-,-,-,-,-,-
lash1243,-,-,-,-,t,-,s,-,o,-,N,-,-,-,-,-,-,-
nucl1310,-,-,-,-,t,-,h,-,u,i,N,-,-,-,-,-,-,-
acha1249,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,n,-,y,-,i,-,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,t,-,-,-,3,-,n,-,-,-,-,-,-,-
rawa1265,-,-,-,-,r,-,-,-,u,-,N,-,-,-,-,-,-,-
drun1238,-,-,-,-,r,-,-,-,o,-,N,-,-,-,-,-,-,-
khal1275,-,-,-,-,-,-,-,-,-,-,N,E,-,-,i,-,-,-
dumi1241,-,-,-,-,m,-,-,-,3,-,n,-,-,-,3,-,-,-
limb1266,-,i,u,-,m,-,-,-,a,-,7,-,-,-,-,-,-,-
yamp1242,-,-,-,-,p,-,-,-,e,-,n,-,-,-,-,-,-,-
sunw1242,-,-,-,-,-,-,-,-,-,-,n,-,-,-,i,t,-,-
lepc1244,-,-,-,-,N,-,-,-,a,-,n,-,-,-,-,-,-,-
dhim1246,-,i,-,-,-,-,-,-,o,-,m,-,-,-,-,-,-,-
amdo1237,w,d,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-
amdo1237,-,n,-,-,t,-,s,-,o,-,X,-,-,-,-,-,-,-
tibe1272,-,-,-,-,t,-,-,-,E,-,-,-,-,-,-,-,-,-
tibe1272,b,s,-,-,d,-,-,-,a,-,d,-,-,-,-,-,-,-
kham1282,-,n,-,-,d,-,-,-,u,-,7,-,-,-,-,-,-,-
jire1238,-,-,-,-,d,-,-,-,e,-,t,-,-,-,-,-,-,-
sher1255,-,-,-,-,d,-,-,-,e,-,-,-,-,-,-,-,-,-
kaik1246,-,-,-,-,t,-,S,h,o,-,N,-,-,-,-,-,-,-
dakp1242,-,-,-,-,t,-,y,-,o,-,-,-,-,-,-,-,-,-
guru1261,-,-,-,-,k,-,-,-,u,-,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,t,-,-,-,u,-,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,t,-,s,y,u,-,N,-,-,-,7,-,-,-
kony1248,-,-,-,-,t,o,S,-,i,-,-,-,-,-,-,-,-,-
nyis1236,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-,-
nisi1238,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,d,-,-,-,u,-,N,-,-,-,-,-,-,-
bori1243,-,-,-,-,d,-,-,-,u,-,N,-,-,-,-,-,-,-
apat1240,-,-,-,-,d,-,-,-,u,-,-,-,-,-,-,-,-,-
tara1313,-,-,-,-,d,-,-,-,i,-,-,-,-,-,-,-,-,-
idum1241,-,y,e,-,d,-,-,-,e,-,-,-,-,-,-,-,-,-
quey1238,-,x,3,-,t,-,s,-,o,-,-,-,-,-,-,-,-,-
horp1239,-,-,-,-,n,-,Z,-,u,-,-,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,b,-,3,-,m,-,-,-,-,-,-,-
yimc1240,-,-,-,-,-,-,p,-,i,-,n,-,-,-,-,-,-,-
loth1237,k,h,o,k,t,-,h,-,e,-,t,-,-,-,-,-,-,-
poch1243,-,-,-,-,-,-,p,-,e,-,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,t,-,h,-,u,-,t,-,-,-,-,-,-,-
hmar1241,-,-,-,-,t,-,h,-,u,-,N,-,-,-,-,-,-,-
haka1240,-,-,-,-,t,-,h,-,u,-,t,-,-,-,-,-,-,-
gang1266,-,-,-,-,t,s,h,-,u,-,-,-,-,-,-,-,-,-
tang1336,-,-,-,-,-,-,p,-,a,-,m,-,-,-,-,-,-,-
mani1292,-,-,-,-,p,-,h,-,a,-,m,-,-,-,-,-,-,-
maon1238,-,-,-,-,-,-,b,-,u,-,-,-,-,-,-,-,-,-
khez1235,-,-,-,-,-,-,b,-,e,-,-,-,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,b,-,a,-,-,-,-,-,-,-,-,-
reng1255,-,-,-,-,-,-,d,-,u,-,-,-,-,-,-,-,-,-
zeme1240,-,-,-,-,n,-,t,-,a,-,u,-,-,-,-,-,-,-
lian1251,-,-,-,-,n,-,t,-,o,-,u,-,-,-,-,-,-,-
