language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kach1280,-,-,-,k,3,-,-,-,S,-,-,-,u,-,-,N,-,-,-,-
noct1238,-,a,-,k,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-
wanc1238,r,a,N,k,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-
wanc1238,r,a,N,k,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-
phom1236,v,i,-,N,-,-,-,-,p,-,-,-,3,-,-,-,-,-,-,-
bodo1269,-,-,-,g,u,-,s,u,s,-,-,-,u,-,-,7,-,-,-,-
dima1251,-,-,-,g,a,-,-,-,s,a,-,-,i,-,-,N,-,-,-,-
sher1257,-,a,-,t,-,-,-,-,s,h,-,-,a,-,-,n,-,-,-,-
bugu1246,-,e,-,t,-,-,-,-,s,h,-,-,a,-,-,i,-,-,-,-
naxi1245,-,-,-,-,-,-,-,-,Z,-,-,-,o,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,-,-,g,-,-,-,E,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,-,-,Z,y,-,-,o,-,-,-,-,-,-,-
ersu1241,-,-,-,-,-,n,p,-,h,-,-,-,i,-,-,-,-,-,-,-
lisu1250,-,-,-,d,e,n,p,-,h,-,-,-,i,-,-,-,-,-,-,-
sout2728,-,-,-,m,3,n,-,-,p,-,-,-,e,-,-,-,-,-,-,-
nort2722,-,-,-,m,u,-,-,-,p,-,-,-,u,-,-,-,-,-,-,-
guiq1238,-,-,-,q,-,-,-,-,h,u,o,m,u,-,-,-,-,-,-,-
maru1249,-,-,-,k,-,-,-,-,y,-,-,-,o,-,-,7,-,-,-,-
pela1242,-,-,-,k,-,-,-,-,y,-,-,-,a,-,-,7,-,-,-,-
zhab1238,-,-,-,k,-,-,-,-,y,-,-,-,o,-,-,7,-,-,-,-
lash1243,-,-,-,N,-,-,-,-,-,-,-,-,a,-,-,m,-,-,-,-
nucl1310,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-
acha1249,-,-,-,k,-,-,-,-,Z,u,-,-,a,-,-,t,-,-,-,-
nusu1239,-,-,-,g,-,-,-,-,r,-,-,-,a,-,-,-,-,-,-,-
nusu1239,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,u,-,-,-,-
youl1235,-,-,-,t,-,-,S,-,h,-,-,-,o,-,-,-,-,-,-,-
rawa1265,-,-,-,k,-,-,-,-,-,-,-,-,i,-,-,t,-,-,-,-
drun1238,-,-,-,Z,-,-,-,-,-,-,-,-,3,-,-,N,-,-,-,-
khal1275,-,-,-,t,-,-,-,-,s,h,-,-,o,-,-,k,p,-,E,-
dumi1241,-,-,-,-,-,-,-,-,Z,-,-,-,u,-,-,7,i,-,e,m
kulu1253,-,-,-,t,-,-,-,-,s,-,-,-,u,-,-,-,-,-,-,-
limb1266,-,-,-,k,-,-,E,-,Z,-,-,-,i,-,-,b,-,-,a,-
yamp1242,-,-,-,t,-,-,-,-,s,-,-,-,u,-,-,N,-,-,-,-
sunw1242,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,k,s,-,i,-
lepc1244,-,-,-,-,-,-,-,-,h,-,-,-,i,-,a,N,-,-,-,-
dhim1246,-,-,-,t,-,-,-,-,-,-,-,-,i,-,r,k,-,-,a,-
amdo1237,-,-,-,n,-,-,S,-,h,-,-,-,a,-,-,k,-,-,-,-
amdo1237,-,-,-,t,-,-,s,-,y,-,-,-,a,-,-,N,-,-,-,-
tibe1272,-,-,-,t,-,-,-,-,y,-,-,-,3,-,-,N,N,-,u,-
tibe1272,-,-,-,g,-,-,-,-,r,-,-,-,a,-,-,N,m,-,o,-
kham1282,-,-,-,t,-,-,s,-,y,-,-,-,o,-,-,m,-,-,u,-
jire1238,-,-,-,t,-,-,-,-,h,-,-,-,a,-,-,N,g,-,e,-
sher1255,-,-,-,t,-,-,-,-,-,-,-,-,e,-,-,N,-,-,e,-
kaik1246,-,-,-,k,-,-,-,-,h,i,-,-,a,-,-,r,-,-,i,-
dakp1242,-,-,-,-,-,-,-,-,p,-,-,-,e,-,-,r,b,-,u,-
guru1261,-,-,-,-,-,-,-,-,N,-,-,-,i,-,u,b,-,-,a,-
thak1245,-,-,-,-,-,-,-,-,s,-,-,-,i,-,-,m,-,-,-,-
nyis1236,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,k,-,-,3,r
nisi1238,-,-,-,-,-,-,-,-,s,-,-,-,a,-,k,k,-,-,a,r
tagi1241,-,-,-,-,-,-,-,-,s,-,-,-,3,-,-,r,-,-,3,k
bori1243,-,-,-,-,-,-,-,-,h,-,-,-,3,-,-,t,s,y,i,r
tara1313,-,-,-,-,-,-,-,-,Z,-,-,-,o,-,-,N,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,d,i,-,-,o,-,-,S,-,-,i,-
quey1238,-,-,-,t,-,-,-,-,S,-,-,-,a,-,-,t,S,-,a,-
horp1239,S,-,-,k,-,-,-,-,h,-,-,-,u,-,S,k,h,-,u,-
sang1321,-,-,-,t,-,-,-,-,s,h,-,-,a,-,-,-,-,-,-,-
sang1321,-,a,-,r,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-
yimc1240,-,a,-,m,3,-,-,-,s,-,-,-,a,-,-,N,-,-,-,-
loth1237,-,e,-,t,-,-,-,-,s,-,-,-,a,-,-,k,-,-,-,-
poch1243,-,-,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-,-,-,-
lush1249,-,-,-,v,-,-,-,-,-,-,-,-,o,-,-,t,-,-,-,-
