language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
maon1238,-,-,-,-,-,d,-,e,-,i,w,-,o,-,-,-,-,-,-,-,-
reng1255,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,l,-,-,a,-
zeme1240,-,-,-,-,-,t,-,e,-,-,-,-,i,-,-,-,-,-,-,-,-
zeme1240,-,-,-,-,-,r,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-
lian1251,-,n,-,-,-,t,-,-,-,-,-,-,o,-,-,-,h,-,-,-,-
mara1379,-,-,-,-,-,r,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kach1280,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-
noct1238,-,t,-,-,-,h,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-
wanc1238,-,-,-,-,-,v,-,-,-,-,-,-,a,n,s,u,N,-,-,-,-
phom1236,-,-,-,-,-,Z,-,-,-,-,-,-,a,-,-,-,k,-,-,-,-
dima1251,-,-,-,-,-,s,-,-,-,-,-,-,a,-,-,-,o,-,-,-,-
garo1247,-,-,-,-,-,s,-,o,-,-,-,-,a,-,-,-,-,-,-,-,-
manu1255,-,S,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
yint1235,-,s,-,-,-,h,-,-,-,-,-,-,u,-,-,-,m,-,-,i,-
west2409,i,s,-,-,-,h,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
kaya1317,-,-,-,-,-,s,-,3,-,-,-,-,u,-,-,-,-,-,-,-,-
yinb1236,-,t,-,-,-,s,-,-,-,-,-,-,u,-,-,-,k,-,-,a,i
geko1235,-,d,-,-,-,Z,-,-,-,-,-,-,u,7,-,-,k,-,-,E,7
paok1235,-,k,-,-,-,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,b,-,o,k,3,l,-,a,-,-,-,-,-,-,-,-
sgaw1245,-,d,-,-,-,w,-,E,7,-,7,-,u,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,s,-,-,-,-,h,-,a,-,-,-,o,-,-,-,-
hakk1236,-,-,-,-,-,s,-,e,-,u,f,-,-,-,-,-,o,-,-,-,-
mind1253,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,u,-,-,-,-
oldc1244,-,-,-,-,-,s,-,-,-,-,N,-,e,-,-,-,u,-,-,-,-
jian1239,-,t,-,-,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
