language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
kach1280,-,-,-,s,-,-,-,-,i,-,-,-,-,-
noct1238,-,-,-,r,-,-,-,-,i,-,-,-,-,-
wanc1238,-,-,-,z,-,-,-,-,i,-,-,-,-,-
phom1236,-,-,-,d,-,-,-,-,i,-,-,-,-,-
bodo1269,-,-,-,t,-,-,-,-,3,-,-,y,-,-
dima1251,t,-,-,h,-,-,-,-,i,-,-,-,-,-
garo1247,-,-,-,s,-,-,-,-,i,-,-,a,-,-
rabh1238,-,-,-,s,-,-,-,-,i,-,-,a,-,-
sher1257,-,-,-,-,-,-,-,-,i,i,-,a,-,-
bugu1246,-,-,-,-,-,-,-,-,i,-,-,-,-,-
naxi1245,-,-,-,S,-,-,-,-,3,-,-,-,-,-
namu1246,-,-,-,S,-,-,-,-,3,-,-,q,-,o
shix1238,-,-,-,S,-,-,-,-,E,-,-,-,-,-
ersu1241,-,-,-,S,-,-,-,-,o,-,-,-,-,-
lisu1250,t,h,e,S,-,-,-,-,u,-,-,-,-,-
sout2728,-,-,-,S,-,-,-,-,e,-,-,-,-,-
nort2722,-,-,-,S,-,-,-,-,i,-,-,-,-,-
guiq1238,-,-,-,s,-,-,-,-,3,-,-,-,-,-
maru1249,-,-,-,S,-,-,-,-,i,-,-,k,-,-
pela1242,-,-,-,S,-,-,-,-,3,-,-,-,-,-
zhab1238,-,-,-,S,-,-,-,-,i,-,-,-,-,-
lash1243,-,-,-,S,-,-,e,-,i,-,-,-,-,-
nucl1310,-,-,-,s,-,-,-,-,e,-,-,-,-,-
acha1249,-,-,-,S,-,-,-,-,3,-,-,-,-,-
nusu1239,-,-,-,S,-,-,-,-,i,-,-,-,-,-
nusu1239,-,-,-,S,-,-,-,-,i,-,-,-,-,-
youl1235,-,-,-,S,-,-,-,-,i,-,-,-,-,-
rawa1265,-,-,-,S,-,-,-,-,i,-,-,-,-,-
drun1238,-,-,-,S,-,-,-,-,i,-,-,-,-,-
khal1275,-,-,-,m,-,-,-,-,o,-,-,n,-,-
dumi1241,-,-,-,m,-,-,-,-,i,-,-,t,n,3
kulu1253,-,-,-,s,-,-,-,-,i,-,-,-,-,-
limb1266,-,-,-,s,-,-,-,-,i,m,a,7,-,-
yamp1242,-,-,-,s,-,-,-,-,i,-,-,s,-,-
sunw1242,-,-,-,b,-,-,-,-,e,-,-,k,-,-
lepc1244,-,-,-,m,-,-,-,-,a,-,-,k,-,-
dhim1246,-,-,-,s,-,-,-,-,i,-,-,-,-,-
amdo1237,-,-,-,x,-,-,h,-,3,-,-,-,-,-
amdo1237,-,-,-,x,-,-,h,-,3,-,-,-,-,-
tibe1272,-,-,-,S,-,-,-,-,i,-,-,-,-,-
tibe1272,-,-,-,S,-,-,-,-,i,-,-,-,-,-
kham1282,-,-,-,x,-,-,h,-,i,-,-,-,-,-
jire1238,-,-,-,S,-,-,-,-,i,-,-,-,-,-
sher1255,-,-,-,S,-,-,-,-,i,-,-,-,-,-
kaik1246,-,-,-,S,-,-,-,-,i,-,-,-,-,-
dakp1242,-,-,-,S,-,-,-,-,i,-,-,-,-,-
guru1261,-,-,-,s,-,-,-,-,i,-,-,-,-,-
thak1245,-,-,-,s,-,-,-,-,i,-,-,-,-,-
chep1245,-,-,-,s,-,-,-,-,i,-,-,-,-,-
kony1248,-,-,-,S,-,-,-,-,i,-,-,-,-,-
nyis1236,-,-,-,s,-,-,-,-,i,-,-,-,-,-
nisi1238,-,-,-,s,-,-,-,-,i,-,-,-,-,-
tagi1241,-,-,-,d,-,-,-,-,i,-,-,-,-,-
bori1243,-,-,-,S,-,-,-,-,i,-,-,-,-,-
apat1240,-,-,-,s,-,-,-,-,3,-,-,-,-,-
tara1313,-,-,-,S,-,-,-,-,i,-,-,-,-,-
idum1241,-,-,-,S,-,-,-,-,i,-,-,-,-,-
quey1238,-,-,-,s,-,-,-,-,i,-,-,-,-,-
horp1239,-,-,-,s,-,-,h,-,E,-,-,-,-,-
sang1321,-,-,-,s,-,-,-,-,3,-,-,-,-,-
yimc1240,-,-,-,S,-,-,-,-,e,-,-,-,-,-
loth1237,t,-,-,S,-,-,h,-,i,-,-,-,-,-
poch1243,-,-,-,s,-,-,-,-,3,-,-,-,-,-
lush1249,t,-,-,h,-,-,-,-,i,-,-,-,-,-
hmar1241,t,-,-,h,-,-,-,-,i,-,-,-,-,-
haka1240,t,-,-,h,-,-,-,-,i,-,-,h,-,-
gang1266,t,-,-,h,-,-,-,-,i,-,-,-,-,-
tang1336,t,-,-,h,-,-,-,-,i,-,-,-,-,-
mani1292,-,-,-,s,-,-,-,-,i,-,-,-,-,-
maon1238,t,-,-,h,-,-,-,-,i,-,-,-,-,-
khez1235,t,-,-,s,-,-,h,-,i,-,-,-,-,-
chok1243,-,-,-,s,-,-,-,-,a,-,-,-,-,-
reng1255,-,-,-,s,-,-,-,-,i,-,-,-,-,-
zeme1240,t,-,-,s,-,-,h,a,i,-,-,-,-,-
lian1251,-,-,-,s,-,-,-,a,i,-,-,-,-,-
mara1379,-,-,-,t,-,-,-,e,i,-,-,-,-,-
yinb1236,-,-,-,8,-,-,-,-,3,-,-,-,-,-
geko1235,-,-,-,t,-,-,-,-,3,-,-,-,-,-
paok1235,-,-,-,s,-,-,-,-,i,-,-,-,-,-
manu1255,-,-,-,s,-,-,-,-,i,-,-,-,-,-
yint1235,-,-,-,S,-,-,-,-,E,-,-,-,-,-
west2409,t,-,-,s,-,-,y,-,i,-,-,e,-,-
geba1237,-,-,-,t,-,-,-,-,i,-,-,-,-,-
sgaw1245,-,-,-,t,-,-,-,-,i,-,-,-,-,-
akha1245,-,-,-,Z,a,n,y,-,e,-,-,-,-,-
nort2732,-,-,-,s,-,-,-,-,i,-,-,e,-,-
mand1415,-,-,-,s,-,-,-,-,i,-,-,-,-,-
hakk1236,-,-,-,s,-,-,-,-,i,-,-,-,-,-
mind1253,-,-,-,s,-,-,-,-,i,-,-,-,-,-
