language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
kach1280,-,-,-,-,-,k,-,3,-,t,-,-,-,a,-,-,-,-,-,i
noct1238,-,-,-,-,-,h,-,a,n,n,-,-,-,a,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,-,o,-,v,-,-,-,e,-,-,-,-,-,-
phom1236,-,-,-,-,-,-,-,3,-,-,-,-,-,a,-,-,-,-,-,m
bodo1269,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,r
dima1251,-,-,-,-,-,s,-,e,-,r,-,-,-,e,-,-,-,-,-,-
garo1247,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-
rabh1238,-,-,t,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,N
sher1257,-,-,-,-,-,-,-,-,n,y,-,-,-,i,-,-,-,-,-,-
bugu1246,-,-,-,-,-,h,-,a,n,y,-,-,-,o,-,-,-,-,-,-
bugu1246,-,-,-,-,-,h,-,a,n,y,-,-,-,o,-,-,-,-,-,-
naxi1245,-,-,n,i,n,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-
namu1246,-,-,k,-,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-
shix1238,-,-,n,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ersu1241,-,-,-,-,-,s,-,-,-,-,-,-,-,E,-,-,-,-,-,-
lisu1250,-,-,-,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-
sout2728,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-
nort2722,-,-,-,-,-,s,-,-,-,-,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,-,-,-,s,-,-,-,-,-,-,-,o,-,-,-,-,-,-
maru1249,-,-,k,-,-,h,-,-,-,-,-,-,-,a,-,y,a,u,-,k
pela1242,-,-,k,-,-,h,-,-,-,-,-,-,-,a,-,k,-,-,-,-
zhab1238,-,-,k,-,-,h,-,-,-,-,-,-,-,a,-,y,-,u,-,7
lash1243,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,-,-,N
nucl1310,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,y,s,u,-,-
acha1249,-,-,-,-,-,x,-,-,-,-,-,-,-,a,-,-,-,u,-,-
nusu1239,-,-,k,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nusu1239,-,-,k,-,-,h,-,-,-,-,-,-,-,E,-,-,-,-,-,-
youl1235,-,-,k,-,-,h,-,-,-,-,-,-,-,o,-,s,-,u,-,-
rawa1265,-,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,i,a,w
drun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,m,-,i,-,-
khal1275,-,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dumi1241,-,-,a,-,-,b,-,-,-,-,-,-,-,o,-,-,-,-,-,-
kulu1253,-,-,a,-,-,s,-,-,-,-,-,-,-,e,-,-,-,-,-,-
