language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kach1280,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,n,-
noct1238,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,n,-
wanc1238,-,-,-,-,-,v,-,-,-,-,a,-,-,-,-,n,-
phom1236,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
bodo1269,-,-,-,-,-,-,-,-,-,-,o,-,-,7,-,r,-
dima1251,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,i,-
garo1247,-,-,-,-,-,w,-,-,-,-,a,-,-,-,-,a,l
rabh1238,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,r,-
sher1257,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-
bugu1246,-,-,-,-,-,b,-,o,-,-,e,-,-,-,-,-,-
naxi1245,-,-,-,-,-,m,-,-,-,-,v,-,-,-,-,-,-
namu1246,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
shix1238,-,-,-,-,-,n,-,y,-,-,E,-,-,-,-,-,-
ersu1241,-,-,-,-,-,m,-,-,-,-,E,-,-,-,-,-,-
lisu1250,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
sout2728,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
nort2722,-,-,-,-,-,m,-,-,-,-,3,-,-,-,-,-,-
guiq1238,-,-,-,-,-,m,-,-,-,-,i,-,-,t,-,a,-
maru1249,-,-,-,-,-,m,-,y,-,-,i,-,-,-,-,-,-
pela1242,-,-,-,-,-,m,-,y,-,-,i,-,-,-,-,-,-
zhab1238,-,-,-,-,-,m,-,y,-,-,i,-,-,-,-,-,-
lash1243,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
nucl1310,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
acha1249,-,-,-,-,-,p,-,o,-,-,i,-,-,-,-,-,-
nusu1239,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
nusu1239,-,-,-,-,-,m,-,-,-,-,i,-,-,x,-,a,-
youl1235,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
rawa1265,-,-,t,h,3,m,-,-,-,-,i,-,-,-,-,-,-
drun1238,-,-,t,-,3,m,-,-,-,-,i,-,-,-,-,-,-
khal1275,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
dumi1241,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
kulu1253,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
limb1266,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
yamp1242,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
sunw1242,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
lepc1244,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
dhim1246,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
amdo1237,-,-,-,-,-,m,n,y,-,-,e,-,-,-,-,-,-
amdo1237,-,-,-,-,-,n,-,y,-,-,e,-,-,-,-,-,-
tibe1272,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
tibe1272,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
kham1282,-,-,-,-,-,n,-,y,-,-,e,-,-,-,-,-,-
jire1238,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
sher1255,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
kaik1246,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,e,-
dakp1242,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
guru1261,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
thak1245,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
chep1245,-,-,-,-,h,m,-,-,-,-,e,-,-,-,-,-,-
kony1248,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
nyis1236,-,-,-,-,3,m,-,-,-,-,-,-,-,-,-,-,-
nisi1238,-,-,-,-,3,m,-,-,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,e,m,-,-,-,-,3,-,-,-,-,-,-
bori1243,-,-,-,-,3,m,-,-,-,-,3,-,-,-,-,-,-
apat1240,-,-,i,-,a,m,-,-,-,-,u,-,-,-,-,-,-
tara1313,-,-,n,-,a,m,-,-,-,-,3,-,-,n,-,-,-
idum1241,-,-,-,-,-,m,-,a,m,r,u,-,-,-,-,-,-
quey1238,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-
horp1239,-,-,-,-,x,m,-,-,-,-,3,-,-,-,-,-,-
sang1321,-,-,-,-,-,m,-,-,-,-,i,t,s,h,-,a,N
yimc1240,-,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-
loth1237,-,-,-,-,o,m,-,-,-,-,i,-,-,-,-,-,-
poch1243,-,-,-,-,a,n,-,-,-,-,i,-,-,-,-,-,-
lush1249,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
hmar1241,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
haka1240,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
gang1266,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
tang1336,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
mani1292,-,-,-,-,-,m,-,e,-,-,i,-,-,-,-,-,-
maon1238,-,-,-,-,a,m,-,-,-,-,i,-,-,-,-,-,-
khez1235,-,-,-,-,e,m,-,-,-,-,e,-,-,-,-,-,-
chok1243,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
reng1255,-,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-
zeme1240,-,-,h,-,e,m,-,-,-,-,i,-,-,-,-,-,-
lian1251,t,s,h,-,a,m,-,-,-,-,i,-,-,-,-,-,-
mara1379,-,-,-,-,a,m,-,-,-,-,i,-,-,-,-,-,-
yinb1236,-,-,-,-,-,m,-,-,-,-,i,-,-,-,-,-,-
geko1235,-,-,-,-,-,m,-,e,-,-,i,-,-,7,7,u,-
paok1235,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-
