language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
dima1251,-,-,-,-,-,-,-,-,s,-,-,u,-,-,-,m,-,u,-,-,-,-,-
garo1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,i,-,-,-
rabh1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,a,-
akha1245,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-
miji1239,-,-,-,-,t,-,-,-,h,-,-,-,-,-,-,-,-,i,-,n,-,-,-
sher1257,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-
bugu1246,-,-,-,-,n,-,-,-,y,-,-,-,-,-,-,-,-,u,-,-,-,-,-
manu1255,-,m,e,-,t,-,e,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-
manu1255,-,m,e,-,t,-,e,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-
yint1235,-,-,-,-,7,-,e,N,t,-,-,3,-,-,-,g,-,a,-,-,-,-,-
west2409,-,-,-,-,t,-,i,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-
kaya1317,-,-,-,-,t,-,a,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kaya1317,-,-,-,-,t,-,a,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yinb1236,-,-,-,-,t,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
yinb1236,-,-,-,-,t,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-
geko1235,-,-,-,-,t,-,3,-,r,-,-,a,-,-,-,m,-,i,-,-,-,-,-
geko1235,-,-,-,-,t,-,3,-,r,-,-,a,-,-,-,m,-,i,-,-,-,-,-
paok1235,-,-,-,-,t,-,-,-,h,-,-,3,-,-,-,m,-,a,-,y,-,-,-
paok1235,-,-,-,-,t,-,-,-,h,-,-,3,-,-,-,m,-,a,-,y,-,-,-
geba1237,-,-,-,-,t,-,a,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-
geba1237,-,-,-,-,t,-,a,-,n,-,-,-,-,-,-,-,-,E,-,-,-,-,-
sgaw1245,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,3,-,-,-,-,-
sgaw1245,-,-,-,-,m,-,3,-,n,-,-,-,-,-,-,-,-,3,-,l,-,E,7
mand1415,-,-,-,-,s,-,-,-,h,-,-,e,-,m,-,m,-,a,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,k,g,-,e,-
mind1253,-,-,-,-,8,-,-,-,i,-,-,e,-,-,-,N,n,o,k,-,-,-,-
oldc1244,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,h,-,a,-,y,-,-,-
jian1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,s,-,E,-
nort2732,-,-,-,-,t,-,-,-,-,-,-,-,-,S,-,h,i,e,t,S,-,i,-
