language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
amdo1237,-,-,-,-,n,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,-,-,l,-,-,-,o,-,-,-,X,-,-,-,-
tibe1272,-,-,-,-,n,-,-,-,y,-,-,-,E,-,-,-,-,-,-,-,-
tibe1272,-,-,-,-,n,-,-,-,y,-,-,-,a,-,-,-,l,-,-,-,-
kham1282,-,-,-,-,Z,y,a,u,y,-,-,-,e,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,n,-,-,-,y,-,-,-,a,-,-,-,l,-,-,-,-
sher1255,-,-,-,-,N,-,-,-,i,-,-,-,e,m,b,u,l,-,-,-,-
kaik1246,-,-,-,-,d,-,-,-,-,-,-,-,i,-,-,-,m,-,-,-,-
dakp1242,-,-,-,-,-,-,-,-,y,-,-,-,i,-,-,-,p,-,-,-,-
guru1261,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,l,-,-,-,-
chep1245,-,-,-,-,7,-,-,-,-,-,-,-,e,n,-,-,7,-,-,-,-
kony1248,-,-,-,-,d,-,-,-,i,-,-,S,i,-,-,-,-,-,-,-,-
nyis1236,-,-,-,-,k,-,a,-,r,-,-,d,o,-,-,-,-,-,-,-,-
nisi1238,-,-,-,-,k,-,a,-,r,-,-,-,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,g,-,3,-,d,-,-,-,a,-,-,-,-,-,-,-,-
bori1243,-,-,-,-,h,-,e,-,d,-,-,-,a,-,-,-,-,-,-,-,-
bori1243,-,-,-,-,h,-,e,-,d,-,-,-,a,-,-,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,-,-,d,-,-,-,o,-,-,-,-,-,-,-,-
apat1240,-,-,-,-,g,-,-,-,y,-,-,-,3,-,-,-,-,-,-,-,-
quey1238,-,-,-,-,Z,-,-,-,y,a,x,t,E,-,-,-,-,-,-,-,-
horp1239,-,-,-,-,r,-,-,-,g,-,-,-,3,-,-,-,-,-,-,-,-
sang1321,-,-,-,-,N,-,-,-,a,-,k,-,e,-,-,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,-,-,i,-,-,-,i,-,-,-,p,-,-,-,-
poch1243,-,-,-,-,z,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,u,t
hmar1241,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,m,-,-,-,-
tang1336,-,-,-,-,S,-,-,-,i,-,-,-,o,-,-,-,p,-,-,-,-
mani1292,-,-,-,-,t,-,-,-,-,-,-,-,i,-,-,-,N,t,h,o,k
maon1238,-,-,-,-,z,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
chok1243,-,-,-,-,z,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
zeme1240,-,-,-,-,z,-,-,-,-,-,-,-,e,-,-,-,i,-,-,-,-
mand1415,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,N,-,-,-,-
mand1415,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,d,-,-,-,-,-,-,-,e,-,-,-,n,-,-,-,-
mind1253,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
