language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
dumi1241,-,-,-,-,-,-,h,-,-,i,-,t,-,-,-,-,-,-,-,3,-,-,-,m,-,-
kulu1253,-,-,-,-,-,-,h,-,-,a,-,l,a,-,l,-,-,-,-,a,-,-,-,p,a,-
limb1266,-,-,k,u,-,-,h,-,-,E,-,t,-,-,l,-,-,-,-,a,-,-,-,-,-,-
yamp1242,-,-,-,-,-,-,h,-,-,a,-,r,-,-,r,-,-,-,-,a,-,-,-,-,-,-
sunw1242,-,-,-,-,-,-,l,-,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
lepc1244,-,-,-,a,-,-,h,-,-,i,-,-,i,-,r,-,-,-,-,-,-,-,-,-,-,-
dhim1246,-,-,-,-,-,-,-,-,-,i,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-
amdo1237,-,-,x,-,-,-,m,-,-,E,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-
amdo1237,-,-,h,-,-,-,m,-,-,a,-,-,-,-,r,-,-,-,-,o,-,-,-,-,-,-
tibe1272,-,-,-,-,-,-,m,-,-,a,-,-,-,-,p,-,-,-,-,o,-,-,-,-,-,-
tibe1272,-,-,d,-,-,-,m,-,-,a,-,r,-,-,p,-,-,-,-,o,-,-,-,-,-,-
kham1282,-,-,-,-,-,-,m,-,-,a,-,-,-,-,m,-,-,-,-,a,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,m,-,-,o,-,r,-,-,m,-,-,-,-,u,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,m,-,-,a,-,r,-,-,w,-,-,-,-,u,-,-,-,-,-,-
kaik1246,-,-,l,-,-,-,h,-,-,o,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-
dakp1242,-,-,t,-,-,-,s,-,-,a,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-
guru1261,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,u,-,-,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,w,-,i,k,h,-,7,-,-
nyis1236,-,-,-,-,-,-,l,-,-,3,-,t,-,-,s,-,-,h,-,i,-,-,-,n,-,-
nyis1236,-,-,-,-,-,-,l,-,-,3,-,t,-,-,s,-,-,h,-,i,-,-,-,n,-,-
nisi1238,-,-,-,-,-,-,l,-,-,3,-,t,-,-,s,-,-,h,-,i,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,l,-,-,3,-,t,-,-,s,-,-,h,-,i,-,-,-,-,-,-
tagi1241,-,-,i,a,-,-,l,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-
bori1243,-,-,-,-,-,-,l,-,-,3,-,N,-,-,-,-,-,k,-,a,-,-,-,N,-,-
tara1313,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-,-,-,-
idum1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,i,-,-,-,n,a,-
quey1238,-,-,-,-,-,-,y,-,-,e,-,-,-,-,y,-,-,-,-,e,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-,-,o,-,-,-,-,-,-
yimc1240,-,-,k,a,i,-,S,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
loth1237,r,a,k,a,-,-,t,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
poch1243,-,-,k,-,-,-,-,-,-,3,-,-,-,-,m,-,-,r,-,u,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,S,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,s,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,s,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
gang1266,-,-,-,-,-,-,s,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-
tang1336,-,-,k,a,-,-,h,-,-,u,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-,-
mani1292,-,-,-,a,-,-,N,-,-,a,-,-,-,-,N,-,-,b,-,a,-,-,-,-,-,-
maon1238,-,-,k,o,N,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
chok1243,-,-,k,3,m,3,r,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
reng1255,-,-,k,e,m,-,h,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,N,-,-
zeme1240,-,-,k,e,-,-,g,-,-,e,-,-,-,-,b,-,-,-,-,e,-,-,-,-,-,-
lian1251,-,-,k,a,-,-,h,-,-,e,-,N,-,-,b,-,-,-,-,u,-,-,-,-,-,-
mara1379,-,-,t,a,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,i,-
paok1235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,a,-,t,3,n,i,a
manu1255,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,i,-,E,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,7,-,-,a,-,-,-,-,l,-,-,-,-,e,-,-,-,N,-,-
west2409,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,7,-,-,3,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-
sgaw1245,-,-,-,-,-,-,7,-,-,3,-,-,-,-,x,-,-,-,-,o,-,-,-,-,-,-
akha1245,-,-,-,-,-,-,-,-,-,-,-,t,-,-,s,-,-,-,-,u,-,-,-,w,-,-
nort2732,-,-,-,-,-,-,m,-,i,a,n,t,-,-,s,-,-,y,i,e,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,x,-,-,o,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,f,-,-,u,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,-,o,-,-,i,-,N,-,-,-,-,-,-,-,-,-,-,-
