language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
nisi1238,-,3,h,-,-,-,i,-,h,-,-,-,-,-,-,-,-,-,-
tagi1241,-,-,-,-,-,-,i,-,Z,-,-,-,-,o,-,-,-,-,N
tagi1241,-,-,-,-,-,-,i,-,Z,-,-,-,-,o,-,-,-,-,N
bori1243,-,i,-,-,-,-,i,t,s,-,-,y,-,u,-,-,-,-,N
bori1243,-,i,-,-,-,-,i,t,s,-,-,y,-,u,-,-,-,-,N
apat1240,-,a,i,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
tara1313,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,N
idum1241,-,-,t,-,-,-,i,a,p,-,-,r,-,a,-,-,-,-,-
quey1238,-,-,-,-,-,-,-,-,s,-,-,k,-,i,-,-,-,-,-
horp1239,-,-,t,-,-,-,-,-,s,-,-,y,-,3,-,-,-,-,-
sang1321,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-
yimc1240,-,-,-,-,-,-,-,-,h,-,-,-,-,3,-,-,-,-,-
loth1237,-,-,-,-,-,-,o,-,h,-,-,-,-,o,-,-,-,-,-
poch1243,-,-,-,-,-,-,a,-,h,-,-,-,-,a,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-
tang1336,-,-,-,-,-,-,a,-,h,-,-,-,-,a,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-,-
maon1238,-,-,-,-,-,-,o,-,h,-,-,-,-,o,-,-,-,-,-
khez1235,-,-,-,-,-,-,e,-,f,-,-,-,-,3,-,-,-,-,-
chok1243,-,-,-,-,-,-,u,-,h,-,-,-,-,u,-,-,-,-,-
reng1255,-,-,-,-,-,-,-,-,h,-,-,-,-,3,-,-,-,-,-
zeme1240,-,-,m,i,g,-,e,-,-,-,-,-,-,u,-,-,-,-,-
lian1251,-,-,t,-,s,h,a,-,h,-,-,i,-,u,-,-,-,-,-
mara1379,-,-,-,-,-,-,a,-,x,-,-,-,-,u,-,-,-,-,-
yinb1236,-,-,8,-,-,-,3,k,h,-,-,-,-,3,-,-,-,-,-
yinb1236,-,-,8,-,-,-,3,k,h,-,-,-,-,3,-,-,-,-,-
geko1235,-,-,t,-,-,-,o,t,-,-,-,-,-,E,-,-,-,-,-
geko1235,-,-,t,-,-,-,o,t,-,-,-,-,-,E,-,-,-,-,-
paok1235,-,-,t,-,-,-,3,N,-,-,-,-,-,a,-,-,-,-,-
manu1255,-,-,k,-,h,-,o,k,h,-,-,-,-,i,-,-,-,-,-
yint1235,-,-,t,-,-,-,3,k,h,-,-,-,-,E,-,-,-,-,-
west2409,-,-,k,-,h,-,u,k,h,-,-,-,-,i,-,-,-,-,e
geba1237,-,-,k,-,-,-,o,t,-,-,-,-,-,o,-,-,-,-,-
sgaw1245,-,-,-,-,-,-,-,m,-,-,-,-,-,E,-,-,-,-,-
akha1245,-,-,-,-,-,-,3,t,s,-,-,-,-,u,-,-,-,-,-
nort2732,-,-,s,-,-,-,i,-,s,-,-,-,-,i,-,-,-,-,-
mand1415,-,-,t,-,-,-,s,h,i,-,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-,-,-
hakk1236,-,-,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,-,-
mind1253,-,-,-,-,-,-,-,-,N,-,-,-,-,a,-,-,-,-,i
