language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
kony1248,-,-,r,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,N,-,-,-,-
kony1248,-,-,r,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,i,-,N,-,-,-,-
amdo1237,-,-,n,-,-,-,3,-,-,-,n,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-
amdo1237,-,-,n,-,-,-,3,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tibe1272,-,-,-,t,s,h,E,-,-,-,-,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tibe1272,-,-,m,t,s,h,a,-,-,-,n,-,m,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tibe1272,-,-,n,-,-,-,a,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kham1282,-,-,-,t,s,h,e,-,-,-,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
jire1238,-,-,g,-,-,w,a,-,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sher1255,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,p,-,-,-,-
kaik1246,-,-,-,t,s,h,a,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dakp1242,b,i,n,-,-,-,a,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nucl1729,-,-,m,-,-,-,u,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,-,-,-,-,-
thak1245,-,-,N,-,-,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,E,-,-,-,-,-,-
guru1261,-,-,m,-,-,w,i,-,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,-
bang1338,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,-,-,-,-,-
tagi1241,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,-,-,-,-,-
nyis1236,-,-,-,-,-,-,t,-,-,-,-,-,i,-,-,-,d,-,-,-,i,-,-,-,-,-,-
nisi1238,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,i,-,-,-,-,-,-
pada1257,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,u,-,3,-,-,-,-
bori1243,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,o,-,-,-,-,-,-
apat1240,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tara1313,-,-,-,-,-,-,-,-,-,-,l,-,i,-,-,-,-,-,-,-,3,-,N,-,-,-,-
idum1241,-,-,-,-,-,-,a,b,o,-,N,t,i,-,-,-,-,-,-,-,o,-,N,-,-,-,-
quey1238,-,-,m,t,s,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,e,-,-,-,-,-,-
horp1239,-,-,-,t,s,-,y,-,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sang1321,-,-,r,-,o,m,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,N,-,-,-,-
yimc1240,-,-,-,-,-,-,a,-,-,-,d,-,Z,-,-,-,-,-,-,-,i,-,N,-,-,-,-
chon1286,-,-,-,-,-,-,a,-,-,-,o,-,n,-,-,-,-,-,-,-,u,-,N,-,-,-,-
mong1332,-,-,-,-,-,-,a,-,-,-,-,-,y,-,-,-,-,-,-,-,a,-,-,-,-,-,-
loth1237,-,-,z,-,-,-,a,m,-,-,o,-,l,-,-,-,-,-,-,-,o,-,-,-,-,-,-
poch1243,-,-,-,-,-,-,a,-,-,-,r,3,z,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lush1249,-,-,z,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
hmar1241,-,-,z,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
haka1240,-,-,z,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
gang1266,-,-,z,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-
tang1336,N,a,y,-,-,-,a,-,-,-,-,-,S,-,-,-,-,-,-,-,o,-,N,-,-,-,-
mani1292,-,-,-,-,-,-,a,-,-,-,-,-,h,-,-,-,-,-,-,-,i,-,N,-,-,-,-
maon1238,-,-,t,-,s,h,3,-,-,-,h,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
khez1235,-,-,t,-,s,-,3,-,-,-,-,-,z,-,-,-,-,-,-,-,3,-,-,-,-,-,-
chok1243,-,-,t,-,-,-,3,-,-,-,-,-,z,-,-,-,-,-,-,-,3,-,-,-,-,-,-
reng1255,-,-,k,-,-,-,e,-,-,-,d,-,Z,-,-,-,-,-,-,-,3,-,k,-,-,i,-
zeme1240,m,-,u,-,-,-,i,-,-,-,-,-,z,-,-,-,e,-,-,-,u,-,-,-,-,-,-
lian1251,n,-,t,-,-,-,-,-,-,-,-,-,s,-,-,-,h,-,-,-,u,-,n,-,-,-,-
mara1379,-,-,t,-,-,-,i,-,-,-,-,-,N,-,-,-,h,-,-,-,i,-,m,-,-,-,-
kach1280,-,-,S,-,-,-,3,-,-,-,-,-,n,-,-,-,-,-,-,-,a,-,7,-,-,-,-
noct1238,-,-,r,-,-,-,a,-,-,-,-,-,N,-,-,-,p,-,-,-,a,-,n,-,-,-,-
wanc1238,-,-,r,-,-,-,a,-,-,-,N,-,n,-,-,-,-,-,-,-,a,-,k,-,-,-,-
phom1236,-,-,v,-,-,-,a,-,-,-,-,-,N,-,-,-,i,-,-,-,a,-,k,-,-,-,-
phom1236,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,-,-,-,-,-,-
bodo1269,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,-,-
dima1251,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,r,-,-,h,-
garo1247,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-
rabh1238,p,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,r,-,-,-,-
akha1245,-,-,n,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,e,-,-,g,-,i,-
miji1239,-,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,-,-,a,-,N,g,o,u,-
sher1257,-,-,n,-,-,-,u,-,-,-,p,-,h,-,-,-,u,N,-,s,a,-,N,-,-,-,-
bugu1246,-,-,-,-,-,-,-,-,-,-,-,-,h,a,b,i,i,-,-,-,a,-,w,-,-,-,-
manu1255,l,v,m,-,-,-,e,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yint1235,-,-,m,-,-,-,3,-,-,-,k,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-
west2409,-,-,m,-,-,-,o,-,-,-,k,-,h,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kaya1317,-,-,m,-,-,-,3,-,-,-,N,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yinb1236,-,-,m,-,-,-,3,-,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,-
geko1235,-,-,m,-,-,-,3,-,3,7,n,-,-,-,-,-,-,-,-,-,a,-,k,-,-,-,-
geko1235,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
paok1235,-,-,m,-,-,-,3,-,-,-,k,-,h,-,-,-,-,-,-,-,e,-,7,-,-,-,-
geba1237,l,u,m,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,m,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,-,a,-,k,h,-,o,-
mand1415,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,e,-,-,-,-,-,-
hakk1236,-,-,b,-,-,-,a,-,-,-,-,-,n,-,-,-,i,-,-,-,a,-,-,-,-,-,-
hakk1236,-,-,b,-,-,-,a,-,-,-,-,-,n,-,-,-,i,-,-,-,a,-,-,-,-,-,-
mind1253,-,-,m,-,-,-,a,-,-,-,-,-,N,-,m,-,u,-,-,-,o,-,-,-,-,-,-
oldc1244,-,-,-,-,-,-,-,-,-,-,-,-,l,-,-,-,i,-,-,-,a,-,-,-,-,-,-
jian1239,-,-,x,-,-,-,e,-,-,-,-,-,m,-,-,-,i,-,-,-,E,-,-,-,-,-,-
nort2732,-,-,l,-,-,-,a,-,-,-,-,-,n,-,y,-,i,n,t,s,h,-,-,-,-,-,-
