language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kach1280,-,-,-,-,-,-,-,p,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
noct1238,-,-,-,-,-,-,k,h,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
wanc1238,-,-,-,-,-,-,k,h,-,-,-,-,-,-,u,-,-,-,-,N,-,-,-
phom1236,-,-,-,-,-,-,-,S,-,-,-,-,-,-,a,N,-,Z,i,N,-,-,-
bodo1269,-,-,-,-,-,-,k,-,o,-,-,r,-,-,o,-,-,-,-,7,-,-,-
dima1251,-,-,-,-,-,-,k,h,o,-,-,r,-,-,o,-,-,-,-,-,-,-,-
garo1247,-,-,-,s,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
rabh1238,-,-,-,t,3,-,k,-,-,-,-,-,-,-,a,-,-,-,-,m,-,-,-
bugu1246,-,-,-,-,-,-,k,h,-,-,-,r,-,-,u,-,-,-,-,k,-,-,-
naxi1245,-,-,-,-,-,-,x,-,o,-,k,h,u,-,a,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,X,-,o,3,r,l,-,-,i,-,-,-,-,-,-,-,-
namu1246,-,-,-,-,-,-,X,-,o,3,r,l,-,-,i,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,X,-,o,-,-,L,-,-,o,-,-,-,-,-,-,-,-
shix1238,-,-,-,-,-,-,X,-,o,-,-,L,-,-,o,-,-,-,-,-,-,-,-
ersu1241,-,-,-,-,-,-,v,-,i,-,-,l,-,-,i,-,-,-,-,-,-,-,-
ersu1241,-,-,-,-,-,-,v,-,i,-,-,l,-,-,i,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,w,-,u,-,-,l,-,-,i,-,-,-,-,-,-,-,-
lisu1250,-,-,-,-,-,-,w,-,u,-,-,l,-,-,i,-,-,-,-,-,-,-,-
sout2728,-,-,-,-,-,-,q,-,3,-,-,p,-,-,o,-,-,t,-,S,-,-,-
nort2722,-,-,-,-,-,-,q,-,3,-,-,p,-,-,a,-,-,t,-,S,-,-,-
guiq1238,-,-,-,-,-,-,w,-,E,-,-,y,-,-,E,-,-,-,-,-,-,-,-
maru1249,-,-,-,-,-,-,a,-,u,-,-,l,-,-,a,-,-,-,-,m,-,-,-
pela1242,-,-,-,-,-,-,-,-,u,-,-,l,-,-,u,-,-,-,-,m,-,-,-
zhab1238,-,-,-,-,-,-,-,-,u,-,-,l,-,-,u,-,-,-,-,m,-,-,-
lash1243,-,-,-,-,-,-,w,-,o,-,-,l,-,-,o,-,-,-,-,m,-,-,-
nucl1310,-,-,-,k,-,-,h,-,a,-,-,-,-,-,u,-,-,-,-,N,-,-,-
acha1249,-,-,-,n,a,-,k,-,u,-,-,-,-,-,a,-,-,-,-,N,-,-,-
nusu1239,-,-,-,-,-,-,-,-,u,-,p,h,-,-,u,-,-,-,-,-,-,-,-
nusu1239,-,-,-,-,-,-,7,-,o,-,t,-,-,-,u,-,-,-,-,-,-,-,-
youl1235,-,-,-,-,-,-,v,-,u,-,k,h,-,-,E,-,-,-,-,-,-,-,-
rawa1265,-,-,-,-,-,-,-,-,3,-,-,g,-,-,a,-,-,-,-,w,-,-,-
drun1238,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-
khal1275,-,-,-,d,-,-,h,-,-,-,-,-,-,-,o,-,-,-,-,N,-,-,-
dumi1241,-,-,-,d,3,k,h,-,-,-,-,l,-,-,o,-,-,-,-,-,-,-,-
kulu1253,-,-,-,t,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
limb1266,-,-,-,t,-,-,h,-,E,-,-,g,-,-,e,-,-,-,-,k,-,-,-
yamp1242,n,i,n,d,-,-,-,-,a,-,-,N,-,-,a,-,-,-,-,-,-,-,-
sunw1242,-,-,-,-,-,-,p,-,i,-,-,i,-,-,a,-,-,-,-,-,-,-,-
lepc1244,-,a,-,t,-,-,h,-,i,-,-,-,-,-,a,-,-,-,-,k,-,-,-
dhim1246,-,-,-,-,-,-,p,-,u,-,-,r,-,-,i,-,-,-,-,N,-,-,-
amdo1237,-,-,-,-,-,-,N,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
amdo1237,-,-,-,-,-,-,N,-,-,-,-,-,-,-,o,-,-,t,-,3,-,-,-
tibe1272,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
tibe1272,-,-,-,m,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kham1282,-,-,-,N,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
jire1238,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
sher1255,-,-,-,-,-,-,g,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-
kaik1246,-,-,-,t,-,-,h,-,-,-,-,-,-,-,o,p,-,p,-,a,-,-,-
dakp1242,-,-,-,-,-,-,S,-,a,-,-,r,-,-,a,-,-,-,-,N,-,-,-
guru1261,-,-,-,-,-,-,k,-,-,-,-,r,-,-,a,-,-,-,-,-,-,-,-
thak1245,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
chep1245,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,l,-,a,-,N,-
kony1248,-,-,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,l,-,-,-,-,-
nyis1236,-,-,-,-,-,-,-,-,-,-,-,d,-,-,u,-,-,-,-,m,p,o,-
bori1243,-,-,-,-,-,-,-,-,-,-,-,d,-,-,u,-,-,-,-,m,p,3,r
apat1240,-,-,-,-,-,-,-,-,a,-,-,d,-,-,i,-,-,-,-,N,-,-,-
tara1313,-,-,-,-,-,-,k,-,-,-,-,r,-,-,u,-,-,-,-,-,-,-,-
idum1241,-,-,-,e,-,-,k,-,o,-,-,r,-,-,a,-,-,-,-,-,-,-,-
quey1238,-,-,-,-,-,-,q,-,-,-,-,h,-,-,o,-,-,-,-,-,-,-,-
horp1239,-,-,-,-,-,-,X,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,t,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,-
yimc1240,-,-,-,-,-,-,k,-,u,-,-,r,-,-,o,-,-,-,-,-,-,-,-
loth1237,-,-,-,-,-,-,k,-,u,-,r,r,-,-,3,-,-,-,-,-,-,-,-
poch1243,-,-,-,-,-,-,-,-,a,-,-,l,-,-,3,-,-,-,-,-,-,-,-
lush1249,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-
hmar1241,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-
haka1240,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,-,-,-,-,-,-,-,-
gang1266,-,-,-,-,-,-,-,-,-,-,-,l,-,-,u,t,s,h,-,a,-,N,-
tang1336,-,-,-,-,-,-,-,-,-,-,-,k,-,-,u,-,-,-,-,i,-,-,-
mani1292,-,-,-,-,-,-,m,-,o,-,-,k,-,-,o,-,-,-,-,-,-,-,-
mani1292,-,-,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-,-,-,-,-,k,-
maon1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,p,-,i,-,-,-
khez1235,-,-,-,-,-,-,k,-,e,-,t,s,-,-,3,-,-,-,-,-,-,-,-
chok1243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,p,-,i,-,-,-
reng1255,-,-,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-,p,-,e,-,-,-
zeme1240,-,-,-,-,-,-,m,-,-,-,-,-,-,-,i,-,-,p,e,i,-,-,-
lian1251,-,-,-,-,-,-,t,-,-,-,s,h,-,-,a,-,-,p,-,i,-,-,-
mara1379,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,p,-,i,-,-,-
yinb1236,-,-,-,-,-,-,k,-,3,-,-,k,l,v,u,-,-,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,k,-,u,-,-,k,-,3,o,-,-,-,-,7,-,-,-
paok1235,-,-,-,-,-,-,k,-,3,-,-,7,t,-,u,-,-,-,-,-,-,-,-
manu1255,-,-,-,-,-,-,-,-,u,-,-,k,-,-,e,-,-,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,-,S,i,-,-,k,3,-,o,-,-,-,-,-,-,-,-
west2409,-,-,-,-,-,-,k,h,u,-,-,k,l,-,o,-,-,-,-,-,-,-,-
geba1237,-,-,-,-,-,-,k,-,-,-,-,-,-,-,o,-,-,-,-,7,-,-,-
sgaw1245,-,-,-,-,-,-,k,-,-,-,-,h,-,-,o,-,-,-,-,7,-,-,-
akha1245,-,-,-,-,e,-,k,h,i,-,-,i,-,-,e,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,-,k,h,o,-,-,p,-,-,a,-,-,-,-,-,-,-,-
hakk1236,-,-,-,-,-,-,t,-,e,-,-,-,-,-,u,-,-,n,-,a,-,-,-
mind1253,-,-,-,-,-,-,t,h,a,-,-,-,-,-,u,-,-,-,-,-,-,-,-
