language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
kach1280,-,-,p,-,y,-,-,-,-,e,-,-,n,-,-,-,-
bodo1269,-,-,b,-,-,-,-,-,-,i,-,-,r,-,-,-,-
dima1251,-,-,b,-,-,-,-,-,-,u,-,-,r,-,-,-,-
garo1247,-,-,b,-,-,-,-,-,-,i,-,-,l,-,-,-,a
rabh1238,-,-,p,-,-,-,-,-,-,u,-,-,r,-,-,-,a
naxi1245,-,-,Z,-,-,-,-,-,-,e,-,-,-,-,-,-,-
namu1246,-,-,f,E,h,-,-,-,-,a,-,-,-,-,-,-,-
shix1238,-,-,b,u,z,-,y,-,-,i,-,-,-,-,-,-,-
ersu1241,-,-,g,-,-,-,u,-,-,a,-,-,r,-,-,-,-
lisu1250,-,-,b,-,z,-,y,-,-,E,-,-,-,-,-,-,-
sout2728,-,-,Z,-,y,-,-,-,-,e,-,-,-,-,-,-,-
nort2722,-,-,g,-,z,-,-,-,-,i,-,-,-,-,-,-,-
guiq1238,-,-,p,-,h,-,-,-,-,i,-,-,-,-,-,-,-
maru1249,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-
pela1242,-,-,-,-,t,-,-,-,-,o,-,-,-,-,-,-,-
zhab1238,-,-,-,-,t,-,-,-,-,a,-,-,N,-,-,-,-
lash1243,-,-,-,-,t,-,-,-,-,a,-,-,N,-,-,-,-
nucl1310,-,-,p,-,y,-,-,-,-,a,-,-,m,-,-,-,-
acha1249,-,-,-,-,t,-,S,-,-,a,-,-,m,-,-,-,-
nusu1239,-,-,-,-,b,-,i,-,-,a,-,-,-,-,-,-,-
nusu1239,-,-,-,-,p,-,i,-,-,o,-,-,-,-,-,-,-
youl1235,-,-,p,-,r,-,-,-,-,E,-,-,-,-,-,-,-
rawa1265,-,-,-,-,d,-,-,-,-,3,-,-,m,-,-,-,-
drun1238,-,-,b,e,r,-,-,-,-,-,-,-,-,-,-,-,-
khal1275,-,-,b,-,h,-,-,-,-,e,-,-,r,-,-,-,-
dumi1241,-,-,b,-,i,-,-,-,-,e,-,-,r,n,-,-,3
kulu1253,-,-,p,-,-,-,-,-,-,e,-,-,r,-,-,-,-
limb1266,-,-,p,-,-,-,-,-,-,E,m,a,7,-,-,-,-
yamp1242,-,-,p,-,-,-,-,-,-,e,-,-,s,-,-,-,-
sunw1242,-,-,b,-,-,-,-,-,-,e,-,-,r,-,-,-,-
lepc1244,-,-,l,-,-,-,-,-,-,a,-,-,m,-,-,-,-
amdo1237,-,-,m,-,p,-,-,-,-,3,-,-,r,-,-,-,-
amdo1237,-,-,p,-,h,-,-,-,-,3,-,-,r,-,-,-,-
tibe1272,-,-,p,-,h,-,-,-,-,i,-,-,r,-,-,-,-
tibe1272,-,a,p,-,h,-,-,-,-,u,-,-,r,-,-,-,-
kham1282,-,-,-,-,d,-,-,-,-,i,-,-,-,-,-,-,-
jire1238,-,-,p,-,h,-,-,-,-,u,-,-,r,-,-,-,-
sher1255,-,-,p,-,h,-,-,-,-,u,-,-,r,-,-,-,-
kaik1246,l,i,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dakp1242,-,-,p,-,h,-,-,-,-,e,-,-,n,-,-,-,-
guru1261,-,-,p,-,x,-,-,-,-,i,-,-,r,-,-,-,i
thak1245,-,-,p,-,-,-,-,-,-,i,-,u,r,-,-,-,-
chep1245,-,-,-,-,S,-,-,-,-,u,-,-,N,-,-,-,-
kony1248,-,-,-,-,-,-,-,-,-,i,-,a,m,-,-,-,-
nyis1236,-,-,Z,-,-,-,-,-,-,a,-,-,r,-,-,-,-
nisi1238,-,-,Z,-,-,-,-,-,-,e,-,-,-,-,-,-,-
tagi1241,-,-,Z,-,-,-,-,-,-,a,-,-,r,-,-,-,-
bori1243,-,-,b,-,-,-,i,-,-,a,-,-,r,-,-,-,-
apat1240,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,-
tara1313,-,-,y,-,-,-,-,-,-,i,-,-,m,-,-,-,-
idum1241,-,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-
quey1238,-,-,-,-,r,-,d,-,-,e,-,-,-,-,-,-,-
horp1239,-,-,b,-,y,-,-,-,-,o,-,-,-,-,-,-,-
sang1321,-,-,-,-,-,-,i,-,-,-,-,-,e,-,-,-,-
loth1237,-,-,p,-,h,-,i,-,-,a,-,-,i,-,-,-,-
poch1243,-,-,p,-,r,-,-,-,-,-,-,-,3,-,-,-,-
lush1249,t,-,h,-,-,-,l,-,-,a,-,w,k,-,-,-,-
hmar1241,-,-,v,-,-,-,u,-,-,o,-,-,N,-,-,-,-
haka1240,-,-,z,-,-,-,u,-,-,a,-,-,n,-,-,-,-
gang1266,-,-,l,-,-,-,-,-,-,o,-,-,N,-,-,-,-
tang1336,-,-,-,-,-,-,i,-,-,o,-,-,N,-,-,-,-
mani1292,-,-,p,-,-,-,-,-,-,a,-,-,i,-,-,-,-
maon1238,-,-,-,-,d,-,Z,-,-,e,-,-,-,-,-,-,-
khez1235,-,-,-,-,d,-,Z,-,-,o,-,-,-,-,-,-,-
chok1243,-,-,p,-,r,-,-,-,-,3,-,-,-,-,-,-,-
zeme1240,-,-,-,-,l,-,-,-,-,e,-,-,m,t,s,h,u
lian1251,-,-,-,-,l,-,-,-,-,e,-,-,m,-,-,-,-
mara1379,-,-,-,-,-,-,-,-,-,i,-,o,N,-,-,-,-
yinb1236,-,-,-,-,z,-,-,-,-,y,-,-,v,-,-,-,-
geko1235,-,-,-,-,y,-,-,-,-,i,-,-,-,-,-,-,-
paok1235,-,-,k,-,w,-,-,-,-,a,-,-,N,-,-,-,-
manu1255,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-,-,-
yint1235,-,-,-,-,y,-,-,-,-,u,-,-,-,-,-,-,-
west2409,-,-,-,-,z,y,3,-,-,3,-,-,-,-,-,-,-
geba1237,-,-,-,-,7,-,3,x,w,i,-,-,-,-,-,-,-
sgaw1245,-,-,y,u,l,-,3,m,-,u,-,-,-,-,-,-,-
akha1245,-,-,-,-,r,-,u,Z,-,o,-,-,-,-,-,-,-
nort2732,-,-,-,-,z,-,-,-,-,a,-,-,-,-,-,-,-
mand1415,-,-,f,-,-,-,e,-,-,i,-,-,-,-,-,-,-
hakk1236,-,-,b,-,-,-,-,-,-,i,-,-,-,-,-,-,-
mind1253,-,-,p,-,-,-,u,-,-,i,-,-,-,-,-,-,-
